pickup_date,pickup_month,hvfhs_license_num,company,location_id,borough,zone,trips
2023-02-01,2023-02,HV0003,Uber,3,Bronx,Allerton/Pelham Gardens,993
2023-02-01,2023-02,HV0003,Uber,4,Manhattan,Alphabet City,1241
2023-02-01,2023-02,HV0003,Uber,5,Staten Island,Arden Heights,121
2023-02-01,2023-02,HV0003,Uber,6,Staten Island,Arrochar/Fort Wadsworth,210
2023-02-01,2023-02,HV0003,Uber,7,Queens,Astoria,3587
2023-02-01,2023-02,HV0003,Uber,8,Queens,Astoria Park,2
2023-02-01,2023-02,HV0003,Uber,9,Queens,Auburndale,362
2023-02-01,2023-02,HV0003,Uber,10,Queens,Baisley Park,1338
2023-02-01,2023-02,HV0003,Uber,11,Brooklyn,Bath Beach,521
2023-02-01,2023-02,HV0003,Uber,12,Manhattan,Battery Park,43
2023-02-01,2023-02,HV0003,Uber,13,Manhattan,Battery Park City,3057
2023-02-01,2023-02,HV0003,Uber,14,Brooklyn,Bay Ridge,2303
2023-02-01,2023-02,HV0003,Uber,15,Queens,Bay Terrace/Fort Totten,270
2023-02-01,2023-02,HV0003,Uber,16,Queens,Bayside,835
2023-02-01,2023-02,HV0003,Uber,17,Brooklyn,Bedford,3338
2023-02-01,2023-02,HV0003,Uber,18,Bronx,Bedford Park,2032
2023-02-01,2023-02,HV0003,Uber,19,Queens,Bellerose,351
2023-02-01,2023-02,HV0003,Uber,20,Bronx,Belmont,1326
2023-02-01,2023-02,HV0003,Uber,21,Brooklyn,Bensonhurst East,1181
2023-02-01,2023-02,HV0003,Uber,22,Brooklyn,Bensonhurst West,1613
2023-02-01,2023-02,HV0003,Uber,23,Staten Island,Bloomfield/Emerson Hill,696
2023-02-01,2023-02,HV0003,Uber,24,Manhattan,Bloomingdale,684
2023-02-01,2023-02,HV0003,Uber,25,Brooklyn,Boerum Hill,2267
2023-02-01,2023-02,HV0003,Uber,26,Brooklyn,Borough Park,3619
2023-02-01,2023-02,HV0003,Uber,27,Queens,Breezy Point/Fort Tilden/Riis Beach,5
2023-02-01,2023-02,HV0003,Uber,28,Queens,Briarwood/Jamaica Hills,1070
2023-02-01,2023-02,HV0003,Uber,29,Brooklyn,Brighton Beach,877
2023-02-01,2023-02,HV0003,Uber,30,Queens,Broad Channel,10
2023-02-01,2023-02,HV0003,Uber,31,Bronx,Bronx Park,111
2023-02-01,2023-02,HV0003,Uber,32,Bronx,Bronxdale,1084
2023-02-01,2023-02,HV0003,Uber,33,Brooklyn,Brooklyn Heights,1945
2023-02-01,2023-02,HV0003,Uber,34,Brooklyn,Brooklyn Navy Yard,380
2023-02-01,2023-02,HV0003,Uber,35,Brooklyn,Brownsville,2527
2023-02-01,2023-02,HV0003,Uber,36,Brooklyn,Bushwick North,2606
2023-02-01,2023-02,HV0003,Uber,37,Brooklyn,Bushwick South,3756
2023-02-01,2023-02,HV0003,Uber,38,Queens,Cambria Heights,583
2023-02-01,2023-02,HV0003,Uber,39,Brooklyn,Canarsie,2978
2023-02-01,2023-02,HV0003,Uber,40,Brooklyn,Carroll Gardens,977
2023-02-01,2023-02,HV0003,Uber,41,Manhattan,Central Harlem,2682
2023-02-01,2023-02,HV0003,Uber,42,Manhattan,Central Harlem North,3846
2023-02-01,2023-02,HV0003,Uber,43,Manhattan,Central Park,585
2023-02-01,2023-02,HV0003,Uber,44,Staten Island,Charleston/Tottenville,134
2023-02-01,2023-02,HV0003,Uber,45,Manhattan,Chinatown,958
2023-02-01,2023-02,HV0003,Uber,46,Bronx,City Island,53
2023-02-01,2023-02,HV0003,Uber,47,Bronx,Claremont/Bathgate,1566
2023-02-01,2023-02,HV0003,Uber,48,Manhattan,Clinton East,4099
2023-02-01,2023-02,HV0003,Uber,49,Brooklyn,Clinton Hill,2355
2023-02-01,2023-02,HV0003,Uber,50,Manhattan,Clinton West,3021
2023-02-01,2023-02,HV0003,Uber,51,Bronx,Co-Op City,1519
2023-02-01,2023-02,HV0003,Uber,52,Brooklyn,Cobble Hill,650
2023-02-01,2023-02,HV0003,Uber,53,Queens,College Point,520
2023-02-01,2023-02,HV0003,Uber,54,Brooklyn,Columbia Street,239
2023-02-01,2023-02,HV0003,Uber,55,Brooklyn,Coney Island,1010
2023-02-01,2023-02,HV0003,Uber,56,Queens,Corona,1186
2023-02-01,2023-02,HV0003,Uber,57,Queens,Corona,74
2023-02-01,2023-02,HV0003,Uber,58,Bronx,Country Club,121
