pickup_date,pickup_month,hvfhs_license_num,company,location_id,borough,zone,trips
2022-01-01,2022-01,HV0003,Uber,2,Queens,Jamaica Bay,1
2022-01-01,2022-01,HV0003,Uber,3,Bronx,Allerton/Pelham Gardens,675
2022-01-01,2022-01,HV0003,Uber,4,Manhattan,Alphabet City,1505
2022-01-01,2022-01,HV0003,Uber,5,Staten Island,Arden Heights,89
2022-01-01,2022-01,HV0003,Uber,6,Staten Island,Arrochar/Fort Wadsworth,154
2022-01-01,2022-01,HV0003,Uber,7,Queens,Astoria,4304
2022-01-01,2022-01,HV0003,Uber,8,Queens,Astoria Park,7
2022-01-01,2022-01,HV0003,Uber,9,Queens,Auburndale,237
2022-01-01,2022-01,HV0003,Uber,10,Queens,Baisley Park,1071
2022-01-01,2022-01,HV0003,Uber,11,Brooklyn,Bath Beach,429
2022-01-01,2022-01,HV0003,Uber,12,Manhattan,Battery Park,77
2022-01-01,2022-01,HV0003,Uber,13,Manhattan,Battery Park City,1172
2022-01-01,2022-01,HV0003,Uber,14,Brooklyn,Bay Ridge,1899
2022-01-01,2022-01,HV0003,Uber,15,Queens,Bay Terrace/Fort Totten,212
2022-01-01,2022-01,HV0003,Uber,16,Queens,Bayside,842
2022-01-01,2022-01,HV0003,Uber,17,Brooklyn,Bedford,3292
2022-01-01,2022-01,HV0003,Uber,18,Bronx,Bedford Park,2211
2022-01-01,2022-01,HV0003,Uber,19,Queens,Bellerose,247
2022-01-01,2022-01,HV0003,Uber,20,Bronx,Belmont,1045
2022-01-01,2022-01,HV0003,Uber,21,Brooklyn,Bensonhurst East,989
2022-01-01,2022-01,HV0003,Uber,22,Brooklyn,Bensonhurst West,1234
2022-01-01,2022-01,HV0003,Uber,23,Staten Island,Bloomfield/Emerson Hill,310
2022-01-01,2022-01,HV0003,Uber,24,Manhattan,Bloomingdale,561
2022-01-01,2022-01,HV0003,Uber,25,Brooklyn,Boerum Hill,1861
2022-01-01,2022-01,HV0003,Uber,26,Brooklyn,Borough Park,991
2022-01-01,2022-01,HV0003,Uber,27,Queens,Breezy Point/Fort Tilden/Riis Beach,27
2022-01-01,2022-01,HV0003,Uber,28,Queens,Briarwood/Jamaica Hills,712
2022-01-01,2022-01,HV0003,Uber,29,Brooklyn,Brighton Beach,684
2022-01-01,2022-01,HV0003,Uber,30,Queens,Broad Channel,49
2022-01-01,2022-01,HV0003,Uber,31,Bronx,Bronx Park,164
2022-01-01,2022-01,HV0003,Uber,32,Bronx,Bronxdale,1033
2022-01-01,2022-01,HV0003,Uber,33,Brooklyn,Brooklyn Heights,1352
2022-01-01,2022-01,HV0003,Uber,34,Brooklyn,Brooklyn Navy Yard,141
2022-01-01,2022-01,HV0003,Uber,35,Brooklyn,Brownsville,2223
2022-01-01,2022-01,HV0003,Uber,36,Brooklyn,Bushwick North,3852
2022-01-01,2022-01,HV0003,Uber,37,Brooklyn,Bushwick South,5540
2022-01-01,2022-01,HV0003,Uber,38,Queens,Cambria Heights,270
2022-01-01,2022-01,HV0003,Uber,39,Brooklyn,Canarsie,2513
2022-01-01,2022-01,HV0003,Uber,40,Brooklyn,Carroll Gardens,730
2022-01-01,2022-01,HV0003,Uber,41,Manhattan,Central Harlem,2329
2022-01-01,2022-01,HV0003,Uber,42,Manhattan,Central Harlem North,3503
2022-01-01,2022-01,HV0003,Uber,43,Manhattan,Central Park,657
2022-01-01,2022-01,HV0003,Uber,44,Staten Island,Charleston/Tottenville,292
2022-01-01,2022-01,HV0003,Uber,45,Manhattan,Chinatown,1014
2022-01-01,2022-01,HV0003,Uber,46,Bronx,City Island,72
2022-01-01,2022-01,HV0003,Uber,47,Bronx,Claremont/Bathgate,1378
2022-01-01,2022-01,HV0003,Uber,48,Manhattan,Clinton East,5135
2022-01-01,2022-01,HV0003,Uber,49,Brooklyn,Clinton Hill,2089
2022-01-01,2022-01,HV0003,Uber,50,Manhattan,Clinton West,3074
2022-01-01,2022-01,HV0003,Uber,51,Bronx,Co-Op City,1236
2022-01-01,2022-01,HV0003,Uber,52,Brooklyn,Cobble Hill,414
2022-01-01,2022-01,HV0003,Uber,53,Queens,College Point,567
2022-01-01,2022-01,HV0003,Uber,54,Brooklyn,Columbia Street,148
2022-01-01,2022-01,HV0003,Uber,55,Brooklyn,Coney Island,779
2022-01-01,2022-01,HV0003,Uber,56,Queens,Corona,1509
2022-01-01,2022-01,HV0003,Uber,57,Queens,Corona,150
2022-01-01,2022-01,HV0003,Uber,58,Bronx,Country Club,114
2022-01-01,2022-01,HV0003,Uber,59,Bronx,Crotona Park,47
2022-01-01,2022-01,HV0003,Uber,60,Bronx,Crotona Park East,917
2022-01-01,2022-01,HV0003,Uber,61,Brooklyn,Crown Heights North,5072
2022-01-01,2022-01,HV0003,Uber,62,Brooklyn,Crown Heights South,1138
2022-01-01,2022-01,HV0003,Uber,63,Brooklyn,Cypress Hills,1480
2022-01-01,2022-01,HV0003,Uber,64,Queens,Douglaston,192
2022-01-01,2022-01,HV0003,Uber,65,Brooklyn,Downtown Brooklyn/MetroTech,1410
2022-01-01,2022-01,HV0003,Uber,66,Brooklyn,DUMBO/Vinegar Hill,1533
2022-01-01,2022-01,HV0003,Uber,67,Brooklyn,Dyker Heights,594
2022-01-01,2022-01,HV0003,Uber,68,Manhattan,East Chelsea,4560
2022-01-01,2022-01,HV0003,Uber,69,Bronx,East Concourse/Concourse Village,2371
2022-01-01,2022-01,HV0003,Uber,70,Queens,East Elmhurst,927
2022-01-01,2022-01,HV0003,Uber,71,Brooklyn,East Flatbush/Farragut,1631
2022-01-01,2022-01,HV0003,Uber,72,Brooklyn,East Flatbush/Remsen Village,2037
2022-01-01,2022-01,HV0003,Uber,73,Queens,East Flushing,401
2022-01-01,2022-01,HV0003,Uber,74,Manhattan,East Harlem North,2462
2022-01-01,2022-01,HV0003,Uber,75,Manhattan,East Harlem South,2125
2022-01-01,2022-01,HV0003,Uber,76,Brooklyn,East New York,3752
2022-01-01,2022-01,HV0003,Uber,77,Brooklyn,East New York/Pennsylvania Avenue,1161
2022-01-01,2022-01,HV0003,Uber,78,Bronx,East Tremont,1873
2022-01-01,2022-01,HV0003,Uber,79,Manhattan,East Village,6678
2022-01-01,2022-01,HV0003,Uber,80,Brooklyn,East Williamsburg,4908
2022-01-01,2022-01,HV0003,Uber,81,Bronx,Eastchester,941
2022-01-01,2022-01,HV0003,Uber,82,Queens,Elmhurst,3199
2022-01-01,2022-01,HV0003,Uber,83,Queens,Elmhurst/Maspeth,996
2022-01-01,2022-01,HV0003,Uber,84,Staten Island,Eltingville/Annadale/Prince's Bay,220
2022-01-01,2022-01,HV0003,Uber,85,Brooklyn,Erasmus,1238
2022-01-01,2022-01,HV0003,Uber,86,Queens,Far Rockaway,508
2022-01-01,2022-01,HV0003,Uber,87,Manhattan,Financial District North,2695
2022-01-01,2022-01,HV0003,Uber,88,Manhattan,Financial District South,991
2022-01-01,2022-01,HV0003,Uber,89,Brooklyn,Flatbush/Ditmas Park,2913
2022-01-01,2022-01,HV0003,Uber,90,Manhattan,Flatiron,2657
2022-01-01,2022-01,HV0003,Uber,91,Brooklyn,Flatlands,1667
2022-01-01,2022-01,HV0003,Uber,92,Queens,Flushing,1942
2022-01-01,2022-01,HV0003,Uber,93,Queens,Flushing Meadows-Corona Park,114
2022-01-01,2022-01,HV0003,Uber,94,Bronx,Fordham South,1144
2022-01-01,2022-01,HV0003,Uber,95,Queens,Forest Hills,1754
2022-01-01,2022-01,HV0003,Uber,96,Queens,Forest Park/Highland Park,28
2022-01-01,2022-01,HV0003,Uber,97,Brooklyn,Fort Greene,2108
2022-01-01,2022-01,HV0003,Uber,98,Queens,Fresh Meadows,248
2022-01-01,2022-01,HV0003,Uber,99,Staten Island,Freshkills Park,5
2022-01-01,2022-01,HV0003,Uber,100,Manhattan,Garment District,2157
2022-01-01,2022-01,HV0003,Uber,101,Queens,Glen Oaks,223
2022-01-01,2022-01,HV0003,Uber,102,Queens,Glendale,803
2022-01-01,2022-01,HV0003,Uber,106,Brooklyn,Gowanus,574
2022-01-01,2022-01,HV0003,Uber,107,Manhattan,Gramercy,3064
2022-01-01,2022-01,HV0003,Uber,108,Brooklyn,Gravesend,569
2022-01-01,2022-01,HV0003,Uber,109,Staten Island,Great Kills,349
2022-01-01,2022-01,HV0003,Uber,110,Staten Island,Great Kills Park,1
2022-01-01,2022-01,HV0003,Uber,111,Brooklyn,Green-Wood Cemetery,11
2022-01-01,2022-01,HV0003,Uber,112,Brooklyn,Greenpoint,2910
2022-01-01,2022-01,HV0003,Uber,113,Manhattan,Greenwich Village North,1814
2022-01-01,2022-01,HV0003,Uber,114,Manhattan,Greenwich Village South,2754
2022-01-01,2022-01,HV0003,Uber,115,Staten Island,Grymes Hill/Clifton,226
2022-01-01,2022-01,HV0003,Uber,116,Manhattan,Hamilton Heights,1890
2022-01-01,2022-01,HV0003,Uber,117,Queens,Hammels/Arverne,576
2022-01-01,2022-01,HV0003,Uber,118,Staten Island,Heartland Village/Todt Hill,325
2022-01-01,2022-01,HV0003,Uber,119,Bronx,Highbridge,1548
2022-01-01,2022-01,HV0003,Uber,120,Manhattan,Highbridge Park,36
2022-01-01,2022-01,HV0003,Uber,121,Queens,Hillcrest/Pomonok,541
2022-01-01,2022-01,HV0003,Uber,122,Queens,Hollis,341
2022-01-01,2022-01,HV0003,Uber,123,Brooklyn,Homecrest,956
2022-01-01,2022-01,HV0003,Uber,124,Queens,Howard Beach,521
2022-01-01,2022-01,HV0003,Uber,125,Manhattan,Hudson Sq,1156
2022-01-01,2022-01,HV0003,Uber,126,Bronx,Hunts Point,1159
2022-01-01,2022-01,HV0003,Uber,127,Manhattan,Inwood,1499
2022-01-01,2022-01,HV0003,Uber,128,Manhattan,Inwood Hill Park,58
2022-01-01,2022-01,HV0003,Uber,129,Queens,Jackson Heights,3521
2022-01-01,2022-01,HV0003,Uber,130,Queens,Jamaica,2060
2022-01-01,2022-01,HV0003,Uber,131,Queens,Jamaica Estates,393
2022-01-01,2022-01,HV0003,Uber,132,Queens,JFK Airport,5269
2022-01-01,2022-01,HV0003,Uber,133,Brooklyn,Kensington,645
2022-01-01,2022-01,HV0003,Uber,134,Queens,Kew Gardens,620
2022-01-01,2022-01,HV0003,Uber,135,Queens,Kew Gardens Hills,438
2022-01-01,2022-01,HV0003,Uber,136,Bronx,Kingsbridge Heights,1306
2022-01-01,2022-01,HV0003,Uber,137,Manhattan,Kips Bay,2323
2022-01-01,2022-01,HV0003,Uber,138,Queens,LaGuardia Airport,3606
2022-01-01,2022-01,HV0003,Uber,139,Queens,Laurelton,436
2022-01-01,2022-01,HV0003,Uber,140,Manhattan,Lenox Hill East,1451
2022-01-01,2022-01,HV0003,Uber,141,Manhattan,Lenox Hill West,2226
