pickup_date,pickup_month,hvfhs_license_num,company,location_id,borough,zone,trips
2025-12-01,2025-12,HV0003,Uber,2,Queens,Jamaica Bay,3
2025-12-01,2025-12,HV0003,Uber,3,Bronx,Allerton/Pelham Gardens,1043
2025-12-01,2025-12,HV0003,Uber,4,Manhattan,Alphabet City,844
2025-12-01,2025-12,HV0003,Uber,5,Staten Island,Arden Heights,124
2025-12-01,2025-12,HV0003,Uber,6,Staten Island,Arrochar/Fort Wadsworth,312
2025-12-01,2025-12,HV0003,Uber,7,Queens,Astoria,3623
2025-12-01,2025-12,HV0003,Uber,8,Queens,Astoria Park,12
2025-12-01,2025-12,HV0003,Uber,9,Queens,Auburndale,463
2025-12-01,2025-12,HV0003,Uber,10,Queens,Baisley Park,1447
2025-12-01,2025-12,HV0003,Uber,11,Brooklyn,Bath Beach,549
2025-12-01,2025-12,HV0003,Uber,12,Manhattan,Battery Park,48
2025-12-01,2025-12,HV0003,Uber,13,Manhattan,Battery Park City,2011
2025-12-01,2025-12,HV0003,Uber,14,Brooklyn,Bay Ridge,2514
2025-12-01,2025-12,HV0003,Uber,15,Queens,Bay Terrace/Fort Totten,350
2025-12-01,2025-12,HV0003,Uber,16,Queens,Bayside,940
2025-12-01,2025-12,HV0003,Uber,17,Brooklyn,Bedford,3302
2025-12-01,2025-12,HV0003,Uber,18,Bronx,Bedford Park,2200
2025-12-01,2025-12,HV0003,Uber,19,Queens,Bellerose,474
2025-12-01,2025-12,HV0003,Uber,20,Bronx,Belmont,1404
2025-12-01,2025-12,HV0003,Uber,21,Brooklyn,Bensonhurst East,1312
2025-12-01,2025-12,HV0003,Uber,22,Brooklyn,Bensonhurst West,1873
2025-12-01,2025-12,HV0003,Uber,23,Staten Island,Bloomfield/Emerson Hill,924
2025-12-01,2025-12,HV0003,Uber,24,Manhattan,Bloomingdale,525
2025-12-01,2025-12,HV0003,Uber,25,Brooklyn,Boerum Hill,2039
2025-12-01,2025-12,HV0003,Uber,26,Brooklyn,Borough Park,3379
2025-12-01,2025-12,HV0003,Uber,27,Queens,Breezy Point/Fort Tilden/Riis Beach,16
2025-12-01,2025-12,HV0003,Uber,28,Queens,Briarwood/Jamaica Hills,1239
2025-12-01,2025-12,HV0003,Uber,29,Brooklyn,Brighton Beach,1047
2025-12-01,2025-12,HV0003,Uber,30,Queens,Broad Channel,13
2025-12-01,2025-12,HV0003,Uber,31,Bronx,Bronx Park,105
2025-12-01,2025-12,HV0003,Uber,32,Bronx,Bronxdale,1138
2025-12-01,2025-12,HV0003,Uber,33,Brooklyn,Brooklyn Heights,1824
2025-12-01,2025-12,HV0003,Uber,34,Brooklyn,Brooklyn Navy Yard,260
2025-12-01,2025-12,HV0003,Uber,35,Brooklyn,Brownsville,2733
2025-12-01,2025-12,HV0003,Uber,36,Brooklyn,Bushwick North,2587
2025-12-01,2025-12,HV0003,Uber,37,Brooklyn,Bushwick South,3641
2025-12-01,2025-12,HV0003,Uber,38,Queens,Cambria Heights,611
2025-12-01,2025-12,HV0003,Uber,39,Brooklyn,Canarsie,3554
2025-12-01,2025-12,HV0003,Uber,40,Brooklyn,Carroll Gardens,861
2025-12-01,2025-12,HV0003,Uber,41,Manhattan,Central Harlem,2560
2025-12-01,2025-12,HV0003,Uber,42,Manhattan,Central Harlem North,3623
2025-12-01,2025-12,HV0003,Uber,43,Manhattan,Central Park,538
2025-12-01,2025-12,HV0003,Uber,44,Staten Island,Charleston/Tottenville,229
2025-12-01,2025-12,HV0003,Uber,45,Manhattan,Chinatown,862
2025-12-01,2025-12,HV0003,Uber,46,Bronx,City Island,48
2025-12-01,2025-12,HV0003,Uber,47,Bronx,Claremont/Bathgate,1647
2025-12-01,2025-12,HV0003,Uber,48,Manhattan,Clinton East,3458
2025-12-01,2025-12,HV0003,Uber,49,Brooklyn,Clinton Hill,2323
2025-12-01,2025-12,HV0003,Uber,50,Manhattan,Clinton West,1940
2025-12-01,2025-12,HV0003,Uber,51,Bronx,Co-Op City,1897
2025-12-01,2025-12,HV0003,Uber,52,Brooklyn,Cobble Hill,673
2025-12-01,2025-12,HV0003,Uber,53,Queens,College Point,782
2025-12-01,2025-12,HV0003,Uber,54,Brooklyn,Columbia Street,185
2025-12-01,2025-12,HV0003,Uber,55,Brooklyn,Coney Island,1320
2025-12-01,2025-12,HV0003,Uber,56,Queens,Corona,1495
2025-12-01,2025-12,HV0003,Uber,57,Queens,Corona,117
2025-12-01,2025-12,HV0003,Uber,58,Bronx,Country Club,160
2025-12-01,2025-12,HV0003,Uber,59,Bronx,Crotona Park,61
2025-12-01,2025-12,HV0003,Uber,60,Bronx,Crotona Park East,1033
2025-12-01,2025-12,HV0003,Uber,61,Brooklyn,Crown Heights North,5082
2025-12-01,2025-12,HV0003,Uber,62,Brooklyn,Crown Heights South,1508
2025-12-01,2025-12,HV0003,Uber,63,Brooklyn,Cypress Hills,1468
2025-12-01,2025-12,HV0003,Uber,64,Queens,Douglaston,363
2025-12-01,2025-12,HV0003,Uber,65,Brooklyn,Downtown Brooklyn/MetroTech,1926
2025-12-01,2025-12,HV0003,Uber,66,Brooklyn,DUMBO/Vinegar Hill,1365
2025-12-01,2025-12,HV0003,Uber,67,Brooklyn,Dyker Heights,1066
2025-12-01,2025-12,HV0003,Uber,68,Manhattan,East Chelsea,4744
2025-12-01,2025-12,HV0003,Uber,69,Bronx,East Concourse/Concourse Village,2403
2025-12-01,2025-12,HV0003,Uber,70,Queens,East Elmhurst,1083
2025-12-01,2025-12,HV0003,Uber,71,Brooklyn,East Flatbush/Farragut,1932
2025-12-01,2025-12,HV0003,Uber,72,Brooklyn,East Flatbush/Remsen Village,2282
2025-12-01,2025-12,HV0003,Uber,73,Queens,East Flushing,549
2025-12-01,2025-12,HV0003,Uber,74,Manhattan,East Harlem North,2839
2025-12-01,2025-12,HV0003,Uber,75,Manhattan,East Harlem South,2754
2025-12-01,2025-12,HV0003,Uber,76,Brooklyn,East New York,5323
2025-12-01,2025-12,HV0003,Uber,77,Brooklyn,East New York/Pennsylvania Avenue,1334
2025-12-01,2025-12,HV0003,Uber,78,Bronx,East Tremont,2151
2025-12-01,2025-12,HV0003,Uber,79,Manhattan,East Village,3212
2025-12-01,2025-12,HV0003,Uber,80,Brooklyn,East Williamsburg,2042
2025-12-01,2025-12,HV0003,Uber,81,Bronx,Eastchester,1362
2025-12-01,2025-12,HV0003,Uber,82,Queens,Elmhurst,3474
2025-12-01,2025-12,HV0003,Uber,83,Queens,Elmhurst/Maspeth,1109
2025-12-01,2025-12,HV0003,Uber,84,Staten Island,Eltingville/Annadale/Prince's Bay,242
2025-12-01,2025-12,HV0003,Uber,85,Brooklyn,Erasmus,1321
2025-12-01,2025-12,HV0003,Uber,86,Queens,Far Rockaway,1107
2025-12-01,2025-12,HV0003,Uber,87,Manhattan,Financial District North,2174
2025-12-01,2025-12,HV0003,Uber,88,Manhattan,Financial District South,990
2025-12-01,2025-12,HV0003,Uber,89,Brooklyn,Flatbush/Ditmas Park,3545
2025-12-01,2025-12,HV0003,Uber,90,Manhattan,Flatiron,2380
2025-12-01,2025-12,HV0003,Uber,91,Brooklyn,Flatlands,2335
2025-12-01,2025-12,HV0003,Uber,92,Queens,Flushing,2780
2025-12-01,2025-12,HV0003,Uber,93,Queens,Flushing Meadows-Corona Park,169
2025-12-01,2025-12,HV0003,Uber,94,Bronx,Fordham South,1030
2025-12-01,2025-12,HV0003,Uber,95,Queens,Forest Hills,3236
2025-12-01,2025-12,HV0003,Uber,96,Queens,Forest Park/Highland Park,47
2025-12-01,2025-12,HV0003,Uber,97,Brooklyn,Fort Greene,2678
2025-12-01,2025-12,HV0003,Uber,98,Queens,Fresh Meadows,445
2025-12-01,2025-12,HV0003,Uber,99,Staten Island,Freshkills Park,8
2025-12-01,2025-12,HV0003,Uber,100,Manhattan,Garment District,2498
2025-12-01,2025-12,HV0003,Uber,101,Queens,Glen Oaks,532
2025-12-01,2025-12,HV0003,Uber,102,Queens,Glendale,1117
2025-12-01,2025-12,HV0003,Uber,106,Brooklyn,Gowanus,825
2025-12-01,2025-12,HV0003,Uber,107,Manhattan,Gramercy,2640
2025-12-01,2025-12,HV0003,Uber,108,Brooklyn,Gravesend,778
