pickup_date,pickup_month,hvfhs_license_num,company,location_id,borough,zone,trips
2020-10-01,2020-10,HV0003,Uber,3,Bronx,Allerton/Pelham Gardens,875
2020-10-01,2020-10,HV0003,Uber,4,Manhattan,Alphabet City,984
2020-10-01,2020-10,HV0003,Uber,5,Staten Island,Arden Heights,96
2020-10-01,2020-10,HV0003,Uber,6,Staten Island,Arrochar/Fort Wadsworth,155
2020-10-01,2020-10,HV0003,Uber,7,Queens,Astoria,2798
2020-10-01,2020-10,HV0003,Uber,8,Queens,Astoria Park,13
2020-10-01,2020-10,HV0003,Uber,9,Queens,Auburndale,271
2020-10-01,2020-10,HV0003,Uber,10,Queens,Baisley Park,1164
2020-10-01,2020-10,HV0003,Uber,11,Brooklyn,Bath Beach,418
2020-10-01,2020-10,HV0003,Uber,12,Manhattan,Battery Park,38
2020-10-01,2020-10,HV0003,Uber,13,Manhattan,Battery Park City,1278
2020-10-01,2020-10,HV0003,Uber,14,Brooklyn,Bay Ridge,1863
2020-10-01,2020-10,HV0003,Uber,15,Queens,Bay Terrace/Fort Totten,214
2020-10-01,2020-10,HV0003,Uber,16,Queens,Bayside,533
2020-10-01,2020-10,HV0003,Uber,17,Brooklyn,Bedford,3123
2020-10-01,2020-10,HV0003,Uber,18,Bronx,Bedford Park,2131
2020-10-01,2020-10,HV0003,Uber,19,Queens,Bellerose,210
2020-10-01,2020-10,HV0003,Uber,20,Bronx,Belmont,1266
2020-10-01,2020-10,HV0003,Uber,21,Brooklyn,Bensonhurst East,1016
2020-10-01,2020-10,HV0003,Uber,22,Brooklyn,Bensonhurst West,1275
2020-10-01,2020-10,HV0003,Uber,23,Staten Island,Bloomfield/Emerson Hill,452
2020-10-01,2020-10,HV0003,Uber,24,Manhattan,Bloomingdale,476
2020-10-01,2020-10,HV0003,Uber,25,Brooklyn,Boerum Hill,1506
2020-10-01,2020-10,HV0003,Uber,26,Brooklyn,Borough Park,2266
2020-10-01,2020-10,HV0003,Uber,27,Queens,Breezy Point/Fort Tilden/Riis Beach,17
2020-10-01,2020-10,HV0003,Uber,28,Queens,Briarwood/Jamaica Hills,835
2020-10-01,2020-10,HV0003,Uber,29,Brooklyn,Brighton Beach,669
2020-10-01,2020-10,HV0003,Uber,30,Queens,Broad Channel,13
2020-10-01,2020-10,HV0003,Uber,31,Bronx,Bronx Park,155
2020-10-01,2020-10,HV0003,Uber,32,Bronx,Bronxdale,1173
2020-10-01,2020-10,HV0003,Uber,33,Brooklyn,Brooklyn Heights,1418
2020-10-01,2020-10,HV0003,Uber,34,Brooklyn,Brooklyn Navy Yard,305
2020-10-01,2020-10,HV0003,Uber,35,Brooklyn,Brownsville,2845
2020-10-01,2020-10,HV0003,Uber,36,Brooklyn,Bushwick North,2314
2020-10-01,2020-10,HV0003,Uber,37,Brooklyn,Bushwick South,3623
2020-10-01,2020-10,HV0003,Uber,38,Queens,Cambria Heights,393
2020-10-01,2020-10,HV0003,Uber,39,Brooklyn,Canarsie,3066
2020-10-01,2020-10,HV0003,Uber,40,Brooklyn,Carroll Gardens,634
2020-10-01,2020-10,HV0003,Uber,41,Manhattan,Central Harlem,2385
2020-10-01,2020-10,HV0003,Uber,42,Manhattan,Central Harlem North,3825
2020-10-01,2020-10,HV0003,Uber,43,Manhattan,Central Park,461
2020-10-01,2020-10,HV0003,Uber,44,Staten Island,Charleston/Tottenville,132
2020-10-01,2020-10,HV0003,Uber,45,Manhattan,Chinatown,531
2020-10-01,2020-10,HV0003,Uber,46,Bronx,City Island,86
2020-10-01,2020-10,HV0003,Uber,47,Bronx,Claremont/Bathgate,1612
2020-10-01,2020-10,HV0003,Uber,48,Manhattan,Clinton East,2308
2020-10-01,2020-10,HV0003,Uber,49,Brooklyn,Clinton Hill,1910
2020-10-01,2020-10,HV0003,Uber,50,Manhattan,Clinton West,1622
2020-10-01,2020-10,HV0003,Uber,51,Bronx,Co-Op City,1417
2020-10-01,2020-10,HV0003,Uber,52,Brooklyn,Cobble Hill,375
2020-10-01,2020-10,HV0003,Uber,53,Queens,College Point,439
2020-10-01,2020-10,HV0003,Uber,54,Brooklyn,Columbia Street,169
2020-10-01,2020-10,HV0003,Uber,55,Brooklyn,Coney Island,880
2020-10-01,2020-10,HV0003,Uber,56,Queens,Corona,1085
2020-10-01,2020-10,HV0003,Uber,57,Queens,Corona,70
2020-10-01,2020-10,HV0003,Uber,58,Bronx,Country Club,115
2020-10-01,2020-10,HV0003,Uber,59,Bronx,Crotona Park,76
2020-10-01,2020-10,HV0003,Uber,60,Bronx,Crotona Park East,1060
2020-10-01,2020-10,HV0003,Uber,61,Brooklyn,Crown Heights North,5209
2020-10-01,2020-10,HV0003,Uber,62,Brooklyn,Crown Heights South,1431
2020-10-01,2020-10,HV0003,Uber,63,Brooklyn,Cypress Hills,1260
2020-10-01,2020-10,HV0003,Uber,64,Queens,Douglaston,159
2020-10-01,2020-10,HV0003,Uber,65,Brooklyn,Downtown Brooklyn/MetroTech,1214
2020-10-01,2020-10,HV0003,Uber,66,Brooklyn,DUMBO/Vinegar Hill,933
2020-10-01,2020-10,HV0003,Uber,67,Brooklyn,Dyker Heights,553
2020-10-01,2020-10,HV0003,Uber,68,Manhattan,East Chelsea,2329
2020-10-01,2020-10,HV0003,Uber,69,Bronx,East Concourse/Concourse Village,2507
2020-10-01,2020-10,HV0003,Uber,70,Queens,East Elmhurst,584
2020-10-01,2020-10,HV0003,Uber,71,Brooklyn,East Flatbush/Farragut,1775
2020-10-01,2020-10,HV0003,Uber,72,Brooklyn,East Flatbush/Remsen Village,2351
2020-10-01,2020-10,HV0003,Uber,73,Queens,East Flushing,364
2020-10-01,2020-10,HV0003,Uber,74,Manhattan,East Harlem North,2689
2020-10-01,2020-10,HV0003,Uber,75,Manhattan,East Harlem South,2453
2020-10-01,2020-10,HV0003,Uber,76,Brooklyn,East New York,4434
2020-10-01,2020-10,HV0003,Uber,77,Brooklyn,East New York/Pennsylvania Avenue,1273
2020-10-01,2020-10,HV0003,Uber,78,Bronx,East Tremont,1885
2020-10-01,2020-10,HV0003,Uber,79,Manhattan,East Village,3538
2020-10-01,2020-10,HV0003,Uber,80,Brooklyn,East Williamsburg,1928
2020-10-01,2020-10,HV0003,Uber,81,Bronx,Eastchester,1084
2020-10-01,2020-10,HV0003,Uber,82,Queens,Elmhurst,2361
2020-10-01,2020-10,HV0003,Uber,83,Queens,Elmhurst/Maspeth,567
2020-10-01,2020-10,HV0003,Uber,84,Staten Island,Eltingville/Annadale/Prince's Bay,125
2020-10-01,2020-10,HV0003,Uber,85,Brooklyn,Erasmus,1234
2020-10-01,2020-10,HV0003,Uber,86,Queens,Far Rockaway,633
2020-10-01,2020-10,HV0003,Uber,87,Manhattan,Financial District North,1693
2020-10-01,2020-10,HV0003,Uber,88,Manhattan,Financial District South,531
2020-10-01,2020-10,HV0003,Uber,89,Brooklyn,Flatbush/Ditmas Park,3027
2020-10-01,2020-10,HV0003,Uber,90,Manhattan,Flatiron,2068
2020-10-01,2020-10,HV0003,Uber,91,Brooklyn,Flatlands,2152
2020-10-01,2020-10,HV0003,Uber,92,Queens,Flushing,1387
2020-10-01,2020-10,HV0003,Uber,93,Queens,Flushing Meadows-Corona Park,74
2020-10-01,2020-10,HV0003,Uber,94,Bronx,Fordham South,1038
2020-10-01,2020-10,HV0003,Uber,95,Queens,Forest Hills,2053
2020-10-01,2020-10,HV0003,Uber,96,Queens,Forest Park/Highland Park,41
2020-10-01,2020-10,HV0003,Uber,97,Brooklyn,Fort Greene,2052
2020-10-01,2020-10,HV0003,Uber,98,Queens,Fresh Meadows,273
2020-10-01,2020-10,HV0003,Uber,99,Staten Island,Freshkills Park,7
2020-10-01,2020-10,HV0003,Uber,100,Manhattan,Garment District,1327
2020-10-01,2020-10,HV0003,Uber,101,Queens,Glen Oaks,233
2020-10-01,2020-10,HV0003,Uber,102,Queens,Glendale,857
2020-10-01,2020-10,HV0003,Uber,106,Brooklyn,Gowanus,507
2020-10-01,2020-10,HV0003,Uber,107,Manhattan,Gramercy,2209
2020-10-01,2020-10,HV0003,Uber,108,Brooklyn,Gravesend,491
2020-10-01,2020-10,HV0003,Uber,109,Staten Island,Great Kills,188
2020-10-01,2020-10,HV0003,Uber,110,Staten Island,Great Kills Park,1
2020-10-01,2020-10,HV0003,Uber,111,Brooklyn,Green-Wood Cemetery,36
2020-10-01,2020-10,HV0003,Uber,112,Brooklyn,Greenpoint,1939
2020-10-01,2020-10,HV0003,Uber,113,Manhattan,Greenwich Village North,1731
