pickup_date,pickup_month,hvfhs_license_num,company,location_id,borough,zone,trips
2021-04-01,2021-04,HV0003,Uber,2,Queens,Jamaica Bay,1
2021-04-01,2021-04,HV0003,Uber,3,Bronx,Allerton/Pelham Gardens,925
2021-04-01,2021-04,HV0003,Uber,4,Manhattan,Alphabet City,1071
2021-04-01,2021-04,HV0003,Uber,5,Staten Island,Arden Heights,103
2021-04-01,2021-04,HV0003,Uber,6,Staten Island,Arrochar/Fort Wadsworth,180
2021-04-01,2021-04,HV0003,Uber,7,Queens,Astoria,3153
2021-04-01,2021-04,HV0003,Uber,8,Queens,Astoria Park,7
2021-04-01,2021-04,HV0003,Uber,9,Queens,Auburndale,294
2021-04-01,2021-04,HV0003,Uber,10,Queens,Baisley Park,1243
2021-04-01,2021-04,HV0003,Uber,11,Brooklyn,Bath Beach,419
2021-04-01,2021-04,HV0003,Uber,12,Manhattan,Battery Park,20
2021-04-01,2021-04,HV0003,Uber,13,Manhattan,Battery Park City,1255
2021-04-01,2021-04,HV0003,Uber,14,Brooklyn,Bay Ridge,2025
2021-04-01,2021-04,HV0003,Uber,15,Queens,Bay Terrace/Fort Totten,213
2021-04-01,2021-04,HV0003,Uber,16,Queens,Bayside,561
2021-04-01,2021-04,HV0003,Uber,17,Brooklyn,Bedford,3091
2021-04-01,2021-04,HV0003,Uber,18,Bronx,Bedford Park,2125
2021-04-01,2021-04,HV0003,Uber,19,Queens,Bellerose,365
2021-04-01,2021-04,HV0003,Uber,20,Bronx,Belmont,1365
2021-04-01,2021-04,HV0003,Uber,21,Brooklyn,Bensonhurst East,996
2021-04-01,2021-04,HV0003,Uber,22,Brooklyn,Bensonhurst West,1370
2021-04-01,2021-04,HV0003,Uber,23,Staten Island,Bloomfield/Emerson Hill,539
2021-04-01,2021-04,HV0003,Uber,24,Manhattan,Bloomingdale,517
2021-04-01,2021-04,HV0003,Uber,25,Brooklyn,Boerum Hill,1751
2021-04-01,2021-04,HV0003,Uber,26,Brooklyn,Borough Park,1425
2021-04-01,2021-04,HV0003,Uber,27,Queens,Breezy Point/Fort Tilden/Riis Beach,8
2021-04-01,2021-04,HV0003,Uber,28,Queens,Briarwood/Jamaica Hills,881
2021-04-01,2021-04,HV0003,Uber,29,Brooklyn,Brighton Beach,855
2021-04-01,2021-04,HV0003,Uber,30,Queens,Broad Channel,22
2021-04-01,2021-04,HV0003,Uber,31,Bronx,Bronx Park,161
2021-04-01,2021-04,HV0003,Uber,32,Bronx,Bronxdale,1169
2021-04-01,2021-04,HV0003,Uber,33,Brooklyn,Brooklyn Heights,1413
2021-04-01,2021-04,HV0003,Uber,34,Brooklyn,Brooklyn Navy Yard,301
2021-04-01,2021-04,HV0003,Uber,35,Brooklyn,Brownsville,3037
2021-04-01,2021-04,HV0003,Uber,36,Brooklyn,Bushwick North,2595
2021-04-01,2021-04,HV0003,Uber,37,Brooklyn,Bushwick South,3788
2021-04-01,2021-04,HV0003,Uber,38,Queens,Cambria Heights,361
2021-04-01,2021-04,HV0003,Uber,39,Brooklyn,Canarsie,3490
2021-04-01,2021-04,HV0003,Uber,40,Brooklyn,Carroll Gardens,644
2021-04-01,2021-04,HV0003,Uber,41,Manhattan,Central Harlem,2531
2021-04-01,2021-04,HV0003,Uber,42,Manhattan,Central Harlem North,3900
2021-04-01,2021-04,HV0003,Uber,43,Manhattan,Central Park,430
2021-04-01,2021-04,HV0003,Uber,44,Staten Island,Charleston/Tottenville,141
2021-04-01,2021-04,HV0003,Uber,45,Manhattan,Chinatown,624
2021-04-01,2021-04,HV0003,Uber,46,Bronx,City Island,68
2021-04-01,2021-04,HV0003,Uber,47,Bronx,Claremont/Bathgate,1716
2021-04-01,2021-04,HV0003,Uber,48,Manhattan,Clinton East,2637
2021-04-01,2021-04,HV0003,Uber,49,Brooklyn,Clinton Hill,2035
2021-04-01,2021-04,HV0003,Uber,50,Manhattan,Clinton West,1734
2021-04-01,2021-04,HV0003,Uber,51,Bronx,Co-Op City,1875
2021-04-01,2021-04,HV0003,Uber,52,Brooklyn,Cobble Hill,408
2021-04-01,2021-04,HV0003,Uber,53,Queens,College Point,530
2021-04-01,2021-04,HV0003,Uber,54,Brooklyn,Columbia Street,150
2021-04-01,2021-04,HV0003,Uber,55,Brooklyn,Coney Island,1000
2021-04-01,2021-04,HV0003,Uber,56,Queens,Corona,1158
2021-04-01,2021-04,HV0003,Uber,57,Queens,Corona,82
2021-04-01,2021-04,HV0003,Uber,58,Bronx,Country Club,122
2021-04-01,2021-04,HV0003,Uber,59,Bronx,Crotona Park,40
2021-04-01,2021-04,HV0003,Uber,60,Bronx,Crotona Park East,1136
2021-04-01,2021-04,HV0003,Uber,61,Brooklyn,Crown Heights North,5374
2021-04-01,2021-04,HV0003,Uber,62,Brooklyn,Crown Heights South,1544
2021-04-01,2021-04,HV0003,Uber,63,Brooklyn,Cypress Hills,1396
2021-04-01,2021-04,HV0003,Uber,64,Queens,Douglaston,162
2021-04-01,2021-04,HV0003,Uber,65,Brooklyn,Downtown Brooklyn/MetroTech,1323
2021-04-01,2021-04,HV0003,Uber,66,Brooklyn,DUMBO/Vinegar Hill,981
2021-04-01,2021-04,HV0003,Uber,67,Brooklyn,Dyker Heights,616
2021-04-01,2021-04,HV0003,Uber,68,Manhattan,East Chelsea,2514
2021-04-01,2021-04,HV0003,Uber,69,Bronx,East Concourse/Concourse Village,2213
2021-04-01,2021-04,HV0003,Uber,70,Queens,East Elmhurst,735
2021-04-01,2021-04,HV0003,Uber,71,Brooklyn,East Flatbush/Farragut,2022
2021-04-01,2021-04,HV0003,Uber,72,Brooklyn,East Flatbush/Remsen Village,2387
2021-04-01,2021-04,HV0003,Uber,73,Queens,East Flushing,379
2021-04-01,2021-04,HV0003,Uber,74,Manhattan,East Harlem North,2809
2021-04-01,2021-04,HV0003,Uber,75,Manhattan,East Harlem South,2506
2021-04-01,2021-04,HV0003,Uber,76,Brooklyn,East New York,5249
2021-04-01,2021-04,HV0003,Uber,77,Brooklyn,East New York/Pennsylvania Avenue,1425
2021-04-01,2021-04,HV0003,Uber,78,Bronx,East Tremont,1841
2021-04-01,2021-04,HV0003,Uber,79,Manhattan,East Village,3930
2021-04-01,2021-04,HV0003,Uber,80,Brooklyn,East Williamsburg,2111
2021-04-01,2021-04,HV0003,Uber,81,Bronx,Eastchester,1215
2021-04-01,2021-04,HV0003,Uber,82,Queens,Elmhurst,2689
2021-04-01,2021-04,HV0003,Uber,83,Queens,Elmhurst/Maspeth,682
2021-04-01,2021-04,HV0003,Uber,84,Staten Island,Eltingville/Annadale/Prince's Bay,154
2021-04-01,2021-04,HV0003,Uber,85,Brooklyn,Erasmus,1418
2021-04-01,2021-04,HV0003,Uber,86,Queens,Far Rockaway,695
2021-04-01,2021-04,HV0003,Uber,87,Manhattan,Financial District North,1772
2021-04-01,2021-04,HV0003,Uber,88,Manhattan,Financial District South,523
2021-04-01,2021-04,HV0003,Uber,89,Brooklyn,Flatbush/Ditmas Park,3308
2021-04-01,2021-04,HV0003,Uber,90,Manhattan,Flatiron,2116
2021-04-01,2021-04,HV0003,Uber,91,Brooklyn,Flatlands,2236
2021-04-01,2021-04,HV0003,Uber,92,Queens,Flushing,1487
2021-04-01,2021-04,HV0003,Uber,93,Queens,Flushing Meadows-Corona Park,113
