pickup_date,pickup_month,hvfhs_license_num,company,location_id,borough,zone,trips
2019-04-01,2019-04,HV0003,Uber,3,Bronx,Allerton/Pelham Gardens,1063
2019-04-01,2019-04,HV0003,Uber,4,Manhattan,Alphabet City,1628
2019-04-01,2019-04,HV0003,Uber,5,Staten Island,Arden Heights,114
2019-04-01,2019-04,HV0003,Uber,6,Staten Island,Arrochar/Fort Wadsworth,235
2019-04-01,2019-04,HV0003,Uber,7,Queens,Astoria,3965
2019-04-01,2019-04,HV0003,Uber,8,Queens,Astoria Park,9
2019-04-01,2019-04,HV0003,Uber,9,Queens,Auburndale,455
2019-04-01,2019-04,HV0003,Uber,10,Queens,Baisley Park,1481
2019-04-01,2019-04,HV0003,Uber,11,Brooklyn,Bath Beach,606
2019-04-01,2019-04,HV0003,Uber,12,Manhattan,Battery Park,103
2019-04-01,2019-04,HV0003,Uber,13,Manhattan,Battery Park City,2409
2019-04-01,2019-04,HV0003,Uber,14,Brooklyn,Bay Ridge,2969
2019-04-01,2019-04,HV0003,Uber,15,Queens,Bay Terrace/Fort Totten,346
2019-04-01,2019-04,HV0003,Uber,16,Queens,Bayside,921
2019-04-01,2019-04,HV0003,Uber,17,Brooklyn,Bedford,4081
2019-04-01,2019-04,HV0003,Uber,18,Bronx,Bedford Park,2879
2019-04-01,2019-04,HV0003,Uber,19,Queens,Bellerose,304
2019-04-01,2019-04,HV0003,Uber,20,Bronx,Belmont,1826
2019-04-01,2019-04,HV0003,Uber,21,Brooklyn,Bensonhurst East,1596
2019-04-01,2019-04,HV0003,Uber,22,Brooklyn,Bensonhurst West,1913
2019-04-01,2019-04,HV0003,Uber,23,Staten Island,Bloomfield/Emerson Hill,767
2019-04-01,2019-04,HV0003,Uber,24,Manhattan,Bloomingdale,703
2019-04-01,2019-04,HV0003,Uber,25,Brooklyn,Boerum Hill,2259
2019-04-01,2019-04,HV0003,Uber,26,Brooklyn,Borough Park,4018
2019-04-01,2019-04,HV0003,Uber,27,Queens,Breezy Point/Fort Tilden/Riis Beach,11
2019-04-01,2019-04,HV0003,Uber,28,Queens,Briarwood/Jamaica Hills,956
2019-04-01,2019-04,HV0003,Uber,29,Brooklyn,Brighton Beach,1070
2019-04-01,2019-04,HV0003,Uber,30,Queens,Broad Channel,9
2019-04-01,2019-04,HV0003,Uber,31,Bronx,Bronx Park,152
2019-04-01,2019-04,HV0003,Uber,32,Bronx,Bronxdale,1347
2019-04-01,2019-04,HV0003,Uber,33,Brooklyn,Brooklyn Heights,2189
2019-04-01,2019-04,HV0003,Uber,34,Brooklyn,Brooklyn Navy Yard,402
2019-04-01,2019-04,HV0003,Uber,35,Brooklyn,Brownsville,3024
2019-04-01,2019-04,HV0003,Uber,36,Brooklyn,Bushwick North,2685
2019-04-01,2019-04,HV0003,Uber,37,Brooklyn,Bushwick South,4052
2019-04-01,2019-04,HV0003,Uber,38,Queens,Cambria Heights,378
2019-04-01,2019-04,HV0003,Uber,39,Brooklyn,Canarsie,3867
2019-04-01,2019-04,HV0003,Uber,40,Brooklyn,Carroll Gardens,980
2019-04-01,2019-04,HV0003,Uber,41,Manhattan,Central Harlem,2932
2019-04-01,2019-04,HV0003,Uber,42,Manhattan,Central Harlem North,4676
2019-04-01,2019-04,HV0003,Uber,43,Manhattan,Central Park,722
2019-04-01,2019-04,HV0003,Uber,44,Staten Island,Charleston/Tottenville,107
2019-04-01,2019-04,HV0003,Uber,45,Manhattan,Chinatown,1020
2019-04-01,2019-04,HV0003,Uber,46,Bronx,City Island,53
2019-04-01,2019-04,HV0003,Uber,47,Bronx,Claremont/Bathgate,2213
2019-04-01,2019-04,HV0003,Uber,48,Manhattan,Clinton East,4703
2019-04-01,2019-04,HV0003,Uber,49,Brooklyn,Clinton Hill,2771
2019-04-01,2019-04,HV0003,Uber,50,Manhattan,Clinton West,2832
2019-04-01,2019-04,HV0003,Uber,51,Bronx,Co-Op City,1794
2019-04-01,2019-04,HV0003,Uber,52,Brooklyn,Cobble Hill,605
2019-04-01,2019-04,HV0003,Uber,53,Queens,College Point,705
2019-04-01,2019-04,HV0003,Uber,54,Brooklyn,Columbia Street,255
2019-04-01,2019-04,HV0003,Uber,55,Brooklyn,Coney Island,1129
2019-04-01,2019-04,HV0003,Uber,56,Queens,Corona,1364
2019-04-01,2019-04,HV0003,Uber,57,Queens,Corona,106
2019-04-01,2019-04,HV0003,Uber,58,Bronx,Country Club,147
2019-04-01,2019-04,HV0003,Uber,59,Bronx,Crotona Park,72
2019-04-01,2019-04,HV0003,Uber,60,Bronx,Crotona Park East,1441
2019-04-01,2019-04,HV0003,Uber,61,Brooklyn,Crown Heights North,6638
2019-04-01,2019-04,HV0003,Uber,62,Brooklyn,Crown Heights South,2745
2019-04-01,2019-04,HV0003,Uber,63,Brooklyn,Cypress Hills,1511
2019-04-01,2019-04,HV0003,Uber,64,Queens,Douglaston,301
2019-04-01,2019-04,HV0003,Uber,65,Brooklyn,Downtown Brooklyn/MetroTech,2331
2019-04-01,2019-04,HV0003,Uber,66,Brooklyn,DUMBO/Vinegar Hill,1938
2019-04-01,2019-04,HV0003,Uber,67,Brooklyn,Dyker Heights,920
2019-04-01,2019-04,HV0003,Uber,68,Manhattan,East Chelsea,4573
2019-04-01,2019-04,HV0003,Uber,69,Bronx,East Concourse/Concourse Village,3570
2019-04-01,2019-04,HV0003,Uber,70,Queens,East Elmhurst,943
2019-04-01,2019-04,HV0003,Uber,71,Brooklyn,East Flatbush/Farragut,2206
2019-04-01,2019-04,HV0003,Uber,72,Brooklyn,East Flatbush/Remsen Village,2887
2019-04-01,2019-04,HV0003,Uber,73,Queens,East Flushing,569
2019-04-01,2019-04,HV0003,Uber,74,Manhattan,East Harlem North,3581
2019-04-01,2019-04,HV0003,Uber,75,Manhattan,East Harlem South,3054
2019-04-01,2019-04,HV0003,Uber,76,Brooklyn,East New York,4802
2019-04-01,2019-04,HV0003,Uber,77,Brooklyn,East New York/Pennsylvania Avenue,1399
2019-04-01,2019-04,HV0003,Uber,78,Bronx,East Tremont,2561
2019-04-01,2019-04,HV0003,Uber,79,Manhattan,East Village,5152
2019-04-01,2019-04,HV0003,Uber,80,Brooklyn,East Williamsburg,2575
2019-04-01,2019-04,HV0003,Uber,81,Bronx,Eastchester,1293
2019-04-01,2019-04,HV0003,Uber,82,Queens,Elmhurst,3104
2019-04-01,2019-04,HV0003,Uber,83,Queens,Elmhurst/Maspeth,894
2019-04-01,2019-04,HV0003,Uber,84,Staten Island,Eltingville/Annadale/Prince's Bay,176
2019-04-01,2019-04,HV0003,Uber,85,Brooklyn,Erasmus,1641
2019-04-01,2019-04,HV0003,Uber,86,Queens,Far Rockaway,657
2019-04-01,2019-04,HV0003,Uber,87,Manhattan,Financial District North,2579
2019-04-01,2019-04,HV0003,Uber,88,Manhattan,Financial District South,1196
2019-04-01,2019-04,HV0003,Uber,89,Brooklyn,Flatbush/Ditmas Park,4419
2019-04-01,2019-04,HV0003,Uber,90,Manhattan,Flatiron,2835
2019-04-01,2019-04,HV0003,Uber,91,Brooklyn,Flatlands,2547
2019-04-01,2019-04,HV0003,Uber,92,Queens,Flushing,2444
2019-04-01,2019-04,HV0003,Uber,93,Queens,Flushing Meadows-Corona Park,127
2019-04-01,2019-04,HV0003,Uber,94,Bronx,Fordham South,1394
2019-04-01,2019-04,HV0003,Uber,95,Queens,Forest Hills,2808
2019-04-01,2019-04,HV0003,Uber,96,Queens,Forest Park/Highland Park,43
2019-04-01,2019-04,HV0003,Uber,97,Brooklyn,Fort Greene,3098
2019-04-01,2019-04,HV0003,Uber,98,Queens,Fresh Meadows,506
2019-04-01,2019-04,HV0003,Uber,99,Staten Island,Freshkills Park,14
2019-04-01,2019-04,HV0003,Uber,100,Manhattan,Garment District,3014
2019-04-01,2019-04,HV0003,Uber,101,Queens,Glen Oaks,372
2019-04-01,2019-04,HV0003,Uber,102,Queens,Glendale,1113
2019-04-01,2019-04,HV0003,Uber,106,Brooklyn,Gowanus,897
2019-04-01,2019-04,HV0003,Uber,107,Manhattan,Gramercy,3783
2019-04-01,2019-04,HV0003,Uber,108,Brooklyn,Gravesend,792
2019-04-01,2019-04,HV0003,Uber,109,Staten Island,Great Kills,223
2019-04-01,2019-04,HV0003,Uber,111,Brooklyn,Green-Wood Cemetery,33
2019-04-01,2019-04,HV0003,Uber,112,Brooklyn,Greenpoint,2765
2019-04-01,2019-04,HV0003,Uber,113,Manhattan,Greenwich Village North,3359
2019-04-01,2019-04,HV0003,Uber,114,Manhattan,Greenwich Village South,2622
2019-04-01,2019-04,HV0003,Uber,115,Staten Island,Grymes Hill/Clifton,312
2019-04-01,2019-04,HV0003,Uber,116,Manhattan,Hamilton Heights,2138
2019-04-01,2019-04,HV0003,Uber,117,Queens,Hammels/Arverne,522
2019-04-01,2019-04,HV0003,Uber,118,Staten Island,Heartland Village/Todt Hill,483
2019-04-01,2019-04,HV0003,Uber,119,Bronx,Highbridge,2365
2019-04-01,2019-04,HV0003,Uber,120,Manhattan,Highbridge Park,52
2019-04-01,2019-04,HV0003,Uber,121,Queens,Hillcrest/Pomonok,1319
2019-04-01,2019-04,HV0003,Uber,122,Queens,Hollis,500
2019-04-01,2019-04,HV0003,Uber,123,Brooklyn,Homecrest,2043
2019-04-01,2019-04,HV0003,Uber,124,Queens,Howard Beach,553
2019-04-01,2019-04,HV0003,Uber,125,Manhattan,Hudson Sq,1826
2019-04-01,2019-04,HV0003,Uber,126,Bronx,Hunts Point,1757
2019-04-01,2019-04,HV0003,Uber,127,Manhattan,Inwood,1876
2019-04-01,2019-04,HV0003,Uber,128,Manhattan,Inwood Hill Park,122
2019-04-01,2019-04,HV0003,Uber,129,Queens,Jackson Heights,3562
2019-04-01,2019-04,HV0003,Uber,130,Queens,Jamaica,2998
2019-04-01,2019-04,HV0003,Uber,131,Queens,Jamaica Estates,784
2019-04-01,2019-04,HV0003,Uber,132,Queens,JFK Airport,9794
2019-04-01,2019-04,HV0003,Uber,133,Brooklyn,Kensington,1032
2019-04-01,2019-04,HV0003,Uber,134,Queens,Kew Gardens,926
2019-04-01,2019-04,HV0003,Uber,135,Queens,Kew Gardens Hills,1139
