pickup_date,pickup_month,hvfhs_license_num,company,location_id,borough,zone,trips
2021-03-01,2021-03,HV0003,Uber,2,Queens,Jamaica Bay,1
2021-03-01,2021-03,HV0003,Uber,3,Bronx,Allerton/Pelham Gardens,781
2021-03-01,2021-03,HV0003,Uber,4,Manhattan,Alphabet City,787
2021-03-01,2021-03,HV0003,Uber,5,Staten Island,Arden Heights,74
2021-03-01,2021-03,HV0003,Uber,6,Staten Island,Arrochar/Fort Wadsworth,168
2021-03-01,2021-03,HV0003,Uber,7,Queens,Astoria,2495
2021-03-01,2021-03,HV0003,Uber,8,Queens,Astoria Park,9
2021-03-01,2021-03,HV0003,Uber,9,Queens,Auburndale,224
2021-03-01,2021-03,HV0003,Uber,10,Queens,Baisley Park,1109
2021-03-01,2021-03,HV0003,Uber,11,Brooklyn,Bath Beach,411
2021-03-01,2021-03,HV0003,Uber,12,Manhattan,Battery Park,15
2021-03-01,2021-03,HV0003,Uber,13,Manhattan,Battery Park City,1029
2021-03-01,2021-03,HV0003,Uber,14,Brooklyn,Bay Ridge,1769
2021-03-01,2021-03,HV0003,Uber,15,Queens,Bay Terrace/Fort Totten,180
2021-03-01,2021-03,HV0003,Uber,16,Queens,Bayside,512
2021-03-01,2021-03,HV0003,Uber,17,Brooklyn,Bedford,2702
2021-03-01,2021-03,HV0003,Uber,18,Bronx,Bedford Park,1991
2021-03-01,2021-03,HV0003,Uber,19,Queens,Bellerose,194
2021-03-01,2021-03,HV0003,Uber,20,Bronx,Belmont,1103
2021-03-01,2021-03,HV0003,Uber,21,Brooklyn,Bensonhurst East,987
2021-03-01,2021-03,HV0003,Uber,22,Brooklyn,Bensonhurst West,1233
2021-03-01,2021-03,HV0003,Uber,23,Staten Island,Bloomfield/Emerson Hill,447
2021-03-01,2021-03,HV0003,Uber,24,Manhattan,Bloomingdale,460
2021-03-01,2021-03,HV0003,Uber,25,Brooklyn,Boerum Hill,1227
2021-03-01,2021-03,HV0003,Uber,26,Brooklyn,Borough Park,2548
2021-03-01,2021-03,HV0003,Uber,27,Queens,Breezy Point/Fort Tilden/Riis Beach,6
2021-03-01,2021-03,HV0003,Uber,28,Queens,Briarwood/Jamaica Hills,754
2021-03-01,2021-03,HV0003,Uber,29,Brooklyn,Brighton Beach,770
2021-03-01,2021-03,HV0003,Uber,30,Queens,Broad Channel,8
2021-03-01,2021-03,HV0003,Uber,31,Bronx,Bronx Park,113
2021-03-01,2021-03,HV0003,Uber,32,Bronx,Bronxdale,1041
2021-03-01,2021-03,HV0003,Uber,33,Brooklyn,Brooklyn Heights,1163
2021-03-01,2021-03,HV0003,Uber,34,Brooklyn,Brooklyn Navy Yard,285
2021-03-01,2021-03,HV0003,Uber,35,Brooklyn,Brownsville,2343
2021-03-01,2021-03,HV0003,Uber,36,Brooklyn,Bushwick North,1948
2021-03-01,2021-03,HV0003,Uber,37,Brooklyn,Bushwick South,2903
2021-03-01,2021-03,HV0003,Uber,38,Queens,Cambria Heights,322
2021-03-01,2021-03,HV0003,Uber,39,Brooklyn,Canarsie,2744
2021-03-01,2021-03,HV0003,Uber,40,Brooklyn,Carroll Gardens,506
2021-03-01,2021-03,HV0003,Uber,41,Manhattan,Central Harlem,1977
2021-03-01,2021-03,HV0003,Uber,42,Manhattan,Central Harlem North,3371
2021-03-01,2021-03,HV0003,Uber,43,Manhattan,Central Park,338
2021-03-01,2021-03,HV0003,Uber,44,Staten Island,Charleston/Tottenville,111
2021-03-01,2021-03,HV0003,Uber,45,Manhattan,Chinatown,438
2021-03-01,2021-03,HV0003,Uber,46,Bronx,City Island,52
2021-03-01,2021-03,HV0003,Uber,47,Bronx,Claremont/Bathgate,1609
2021-03-01,2021-03,HV0003,Uber,48,Manhattan,Clinton East,1989
2021-03-01,2021-03,HV0003,Uber,49,Brooklyn,Clinton Hill,1487
2021-03-01,2021-03,HV0003,Uber,50,Manhattan,Clinton West,1343
2021-03-01,2021-03,HV0003,Uber,51,Bronx,Co-Op City,1264
2021-03-01,2021-03,HV0003,Uber,52,Brooklyn,Cobble Hill,335
2021-03-01,2021-03,HV0003,Uber,53,Queens,College Point,415
2021-03-01,2021-03,HV0003,Uber,54,Brooklyn,Columbia Street,141
2021-03-01,2021-03,HV0003,Uber,55,Brooklyn,Coney Island,811
2021-03-01,2021-03,HV0003,Uber,56,Queens,Corona,1073
2021-03-01,2021-03,HV0003,Uber,57,Queens,Corona,75
2021-03-01,2021-03,HV0003,Uber,58,Bronx,Country Club,105
2021-03-01,2021-03,HV0003,Uber,59,Bronx,Crotona Park,47
2021-03-01,2021-03,HV0003,Uber,60,Bronx,Crotona Park East,960
2021-03-01,2021-03,HV0003,Uber,61,Brooklyn,Crown Heights North,4304
2021-03-01,2021-03,HV0003,Uber,62,Brooklyn,Crown Heights South,1549
2021-03-01,2021-03,HV0003,Uber,63,Brooklyn,Cypress Hills,1075
2021-03-01,2021-03,HV0003,Uber,64,Queens,Douglaston,134
2021-03-01,2021-03,HV0003,Uber,65,Brooklyn,Downtown Brooklyn/MetroTech,1034
2021-03-01,2021-03,HV0003,Uber,66,Brooklyn,DUMBO/Vinegar Hill,763
2021-03-01,2021-03,HV0003,Uber,67,Brooklyn,Dyker Heights,583
2021-03-01,2021-03,HV0003,Uber,68,Manhattan,East Chelsea,1789
2021-03-01,2021-03,HV0003,Uber,69,Bronx,East Concourse/Concourse Village,2138
2021-03-01,2021-03,HV0003,Uber,70,Queens,East Elmhurst,598
2021-03-01,2021-03,HV0003,Uber,71,Brooklyn,East Flatbush/Farragut,1628
2021-03-01,2021-03,HV0003,Uber,72,Brooklyn,East Flatbush/Remsen Village,1943
2021-03-01,2021-03,HV0003,Uber,73,Queens,East Flushing,373
2021-03-01,2021-03,HV0003,Uber,74,Manhattan,East Harlem North,2448
2021-03-01,2021-03,HV0003,Uber,75,Manhattan,East Harlem South,2362
2021-03-01,2021-03,HV0003,Uber,76,Brooklyn,East New York,3999
2021-03-01,2021-03,HV0003,Uber,77,Brooklyn,East New York/Pennsylvania Avenue,1151
2021-03-01,2021-03,HV0003,Uber,78,Bronx,East Tremont,1706
2021-03-01,2021-03,HV0003,Uber,79,Manhattan,East Village,2411
2021-03-01,2021-03,HV0003,Uber,80,Brooklyn,East Williamsburg,1566
2021-03-01,2021-03,HV0003,Uber,81,Bronx,Eastchester,945
2021-03-01,2021-03,HV0003,Uber,82,Queens,Elmhurst,2415
2021-03-01,2021-03,HV0003,Uber,83,Queens,Elmhurst/Maspeth,676
2021-03-01,2021-03,HV0003,Uber,84,Staten Island,Eltingville/Annadale/Prince's Bay,109
2021-03-01,2021-03,HV0003,Uber,85,Brooklyn,Erasmus,1134
2021-03-01,2021-03,HV0003,Uber,86,Queens,Far Rockaway,627
2021-03-01,2021-03,HV0003,Uber,87,Manhattan,Financial District North,1282
2021-03-01,2021-03,HV0003,Uber,88,Manhattan,Financial District South,429
2021-03-01,2021-03,HV0003,Uber,89,Brooklyn,Flatbush/Ditmas Park,2804
2021-03-01,2021-03,HV0003,Uber,90,Manhattan,Flatiron,1442
2021-03-01,2021-03,HV0003,Uber,91,Brooklyn,Flatlands,1938
2021-03-01,2021-03,HV0003,Uber,92,Queens,Flushing,1363
2021-03-01,2021-03,HV0003,Uber,93,Queens,Flushing Meadows-Corona Park,67
2021-03-01,2021-03,HV0003,Uber,94,Bronx,Fordham South,867
2021-03-01,2021-03,HV0003,Uber,95,Queens,Forest Hills,1796
2021-03-01,2021-03,HV0003,Uber,96,Queens,Forest Park/Highland Park,31
2021-03-01,2021-03,HV0003,Uber,97,Brooklyn,Fort Greene,1777
2021-03-01,2021-03,HV0003,Uber,98,Queens,Fresh Meadows,279
2021-03-01,2021-03,HV0003,Uber,99,Staten Island,Freshkills Park,3
2021-03-01,2021-03,HV0003,Uber,100,Manhattan,Garment District,1124
2021-03-01,2021-03,HV0003,Uber,101,Queens,Glen Oaks,230
2021-03-01,2021-03,HV0003,Uber,102,Queens,Glendale,753
2021-03-01,2021-03,HV0003,Uber,106,Brooklyn,Gowanus,449
2021-03-01,2021-03,HV0003,Uber,107,Manhattan,Gramercy,1671
2021-03-01,2021-03,HV0003,Uber,108,Brooklyn,Gravesend,517
2021-03-01,2021-03,HV0003,Uber,109,Staten Island,Great Kills,200
2021-03-01,2021-03,HV0003,Uber,111,Brooklyn,Green-Wood Cemetery,16
2021-03-01,2021-03,HV0003,Uber,112,Brooklyn,Greenpoint,1729
2021-03-01,2021-03,HV0003,Uber,113,Manhattan,Greenwich Village North,1359
2021-03-01,2021-03,HV0003,Uber,114,Manhattan,Greenwich Village South,989
2021-03-01,2021-03,HV0003,Uber,115,Staten Island,Grymes Hill/Clifton,268
2021-03-01,2021-03,HV0003,Uber,116,Manhattan,Hamilton Heights,1507
2021-03-01,2021-03,HV0003,Uber,117,Queens,Hammels/Arverne,513
2021-03-01,2021-03,HV0003,Uber,118,Staten Island,Heartland Village/Todt Hill,262
2021-03-01,2021-03,HV0003,Uber,119,Bronx,Highbridge,1409
2021-03-01,2021-03,HV0003,Uber,120,Manhattan,Highbridge Park,45
2021-03-01,2021-03,HV0003,Uber,121,Queens,Hillcrest/Pomonok,704
2021-03-01,2021-03,HV0003,Uber,122,Queens,Hollis,373
2021-03-01,2021-03,HV0003,Uber,123,Brooklyn,Homecrest,1308
2021-03-01,2021-03,HV0003,Uber,124,Queens,Howard Beach,417
2021-03-01,2021-03,HV0003,Uber,125,Manhattan,Hudson Sq,605
2021-03-01,2021-03,HV0003,Uber,126,Bronx,Hunts Point,1277
2021-03-01,2021-03,HV0003,Uber,127,Manhattan,Inwood,1238
2021-03-01,2021-03,HV0003,Uber,128,Manhattan,Inwood Hill Park,106
2021-03-01,2021-03,HV0003,Uber,129,Queens,Jackson Heights,2368
2021-03-01,2021-03,HV0003,Uber,130,Queens,Jamaica,2042
2021-03-01,2021-03,HV0003,Uber,131,Queens,Jamaica Estates,520
2021-03-01,2021-03,HV0003,Uber,132,Queens,JFK Airport,2772
2021-03-01,2021-03,HV0003,Uber,133,Brooklyn,Kensington,685
2021-03-01,2021-03,HV0003,Uber,134,Queens,Kew Gardens,663
2021-03-01,2021-03,HV0003,Uber,135,Queens,Kew Gardens Hills,593
2021-03-01,2021-03,HV0003,Uber,136,Bronx,Kingsbridge Heights,1022
2021-03-01,2021-03,HV0003,Uber,137,Manhattan,Kips Bay,1694
2021-03-01,2021-03,HV0003,Uber,138,Queens,LaGuardia Airport,1725
2021-03-01,2021-03,HV0003,Uber,139,Queens,Laurelton,486
2021-03-01,2021-03,HV0003,Uber,140,Manhattan,Lenox Hill East,1958
2021-03-01,2021-03,HV0003,Uber,141,Manhattan,Lenox Hill West,1904
2021-03-01,2021-03,HV0003,Uber,142,Manhattan,Lincoln Square East,1582
2021-03-01,2021-03,HV0003,Uber,143,Manhattan,Lincoln Square West,1468
2021-03-01,2021-03,HV0003,Uber,144,Manhattan,Little Italy/NoLiTa,1226
2021-03-01,2021-03,HV0003,Uber,145,Queens,Long Island City/Hunters Point,1452
2021-03-01,2021-03,HV0003,Uber,146,Queens,Long Island City/Queens Plaza,673
2021-03-01,2021-03,HV0003,Uber,147,Bronx,Longwood,963
2021-03-01,2021-03,HV0003,Uber,148,Manhattan,Lower East Side,1387
2021-03-01,2021-03,HV0003,Uber,149,Brooklyn,Madison,916
2021-03-01,2021-03,HV0003,Uber,150,Brooklyn,Manhattan Beach,316
2021-03-01,2021-03,HV0003,Uber,151,Manhattan,Manhattan Valley,1035
2021-03-01,2021-03,HV0003,Uber,152,Manhattan,Manhattanville,751
2021-03-01,2021-03,HV0003,Uber,153,Manhattan,Marble Hill,428
2021-03-01,2021-03,HV0003,Uber,154,Brooklyn,Marine Park/Floyd Bennett Field,20
2021-03-01,2021-03,HV0003,Uber,155,Brooklyn,Marine Park/Mill Basin,1029
2021-03-01,2021-03,HV0003,Uber,156,Staten Island,Mariners Harbor,377
2021-03-01,2021-03,HV0003,Uber,157,Queens,Maspeth,817
2021-03-01,2021-03,HV0003,Uber,158,Manhattan,Meatpacking/West Village West,1115
2021-03-01,2021-03,HV0003,Uber,159,Bronx,Melrose South,1921
2021-03-01,2021-03,HV0003,Uber,160,Queens,Middle Village,660
2021-03-01,2021-03,HV0003,Uber,161,Manhattan,Midtown Center,2180
2021-03-01,2021-03,HV0003,Uber,162,Manhattan,Midtown East,1797
2021-03-01,2021-03,HV0003,Uber,163,Manhattan,Midtown North,1420
2021-03-01,2021-03,HV0003,Uber,164,Manhattan,Midtown South,1714
2021-03-01,2021-03,HV0003,Uber,165,Brooklyn,Midwood,1431
2021-03-01,2021-03,HV0003,Uber,166,Manhattan,Morningside Heights,1060
2021-03-01,2021-03,HV0003,Uber,167,Bronx,Morrisania/Melrose,1601
2021-03-01,2021-03,HV0003,Uber,168,Bronx,Mott Haven/Port Morris,2359
2021-03-01,2021-03,HV0003,Uber,169,Bronx,Mount Hope,2062
2021-03-01,2021-03,HV0003,Uber,170,Manhattan,Murray Hill,2193
2021-03-01,2021-03,HV0003,Uber,171,Queens,Murray Hill-Queens,585
2021-03-01,2021-03,HV0003,Uber,172,Staten Island,New Dorp/Midland Beach,195
2021-03-01,2021-03,HV0003,Uber,173,Queens,North Corona,760
2021-03-01,2021-03,HV0003,Uber,174,Bronx,Norwood,1739
2021-03-01,2021-03,HV0003,Uber,175,Queens,Oakland Gardens,183
2021-03-01,2021-03,HV0003,Uber,176,Staten Island,Oakwood,104
2021-03-01,2021-03,HV0003,Uber,177,Brooklyn,Ocean Hill,1428
2021-03-01,2021-03,HV0003,Uber,178,Brooklyn,Ocean Parkway South,523
2021-03-01,2021-03,HV0003,Uber,179,Queens,Old Astoria,902
2021-03-01,2021-03,HV0003,Uber,180,Queens,Ozone Park,491
2021-03-01,2021-03,HV0003,Uber,181,Brooklyn,Park Slope,2061
2021-03-01,2021-03,HV0003,Uber,182,Bronx,Parkchester,981
2021-03-01,2021-03,HV0003,Uber,183,Bronx,Pelham Bay,480
2021-03-01,2021-03,HV0003,Uber,184,Bronx,Pelham Bay Park,35
2021-03-01,2021-03,HV0003,Uber,185,Bronx,Pelham Parkway,1296
2021-03-01,2021-03,HV0003,Uber,186,Manhattan,Penn Station/Madison Sq West,1188
2021-03-01,2021-03,HV0003,Uber,187,Staten Island,Port Richmond,195
2021-03-01,2021-03,HV0003,Uber,188,Brooklyn,Prospect-Lefferts Gardens,2778
2021-03-01,2021-03,HV0003,Uber,189,Brooklyn,Prospect Heights,743
2021-03-01,2021-03,HV0003,Uber,190,Brooklyn,Prospect Park,97
2021-03-01,2021-03,HV0003,Uber,191,Queens,Queens Village,789
2021-03-01,2021-03,HV0003,Uber,192,Queens,Queensboro Hill,392
2021-03-01,2021-03,HV0003,Uber,193,Queens,Queensbridge/Ravenswood,393
2021-03-01,2021-03,HV0003,Uber,194,Manhattan,Randalls Island,23
2021-03-01,2021-03,HV0003,Uber,195,Brooklyn,Red Hook,492
2021-03-01,2021-03,HV0003,Uber,196,Queens,Rego Park,893
2021-03-01,2021-03,HV0003,Uber,197,Queens,Richmond Hill,1327
2021-03-01,2021-03,HV0003,Uber,198,Queens,Ridgewood,1712
2021-03-01,2021-03,HV0003,Uber,200,Bronx,Riverdale/North Riverdale/Fieldston,561
2021-03-01,2021-03,HV0003,Uber,201,Queens,Rockaway Park,125
2021-03-01,2021-03,HV0003,Uber,202,Manhattan,Roosevelt Island,153
2021-03-01,2021-03,HV0003,Uber,203,Queens,Rosedale,476
2021-03-01,2021-03,HV0003,Uber,204,Staten Island,Rossville/Woodrow,63
2021-03-01,2021-03,HV0003,Uber,205,Queens,Saint Albans,1285
2021-03-01,2021-03,HV0003,Uber,206,Staten Island,Saint George/New Brighton,549
2021-03-01,2021-03,HV0003,Uber,207,Queens,Saint Michaels Cemetery/Woodside,34
2021-03-01,2021-03,HV0003,Uber,208,Bronx,Schuylerville/Edgewater Park,1040
2021-03-01,2021-03,HV0003,Uber,209,Manhattan,Seaport,426
2021-03-01,2021-03,HV0003,Uber,210,Brooklyn,Sheepshead Bay,1205
2021-03-01,2021-03,HV0003,Uber,211,Manhattan,SoHo,1144
2021-03-01,2021-03,HV0003,Uber,212,Bronx,Soundview/Bruckner,1004
2021-03-01,2021-03,HV0003,Uber,213,Bronx,Soundview/Castle Hill,1838
2021-03-01,2021-03,HV0003,Uber,214,Staten Island,South Beach/Dongan Hills,263
2021-03-01,2021-03,HV0003,Uber,215,Queens,South Jamaica,1007
2021-03-01,2021-03,HV0003,Uber,216,Queens,South Ozone Park,1788
2021-03-01,2021-03,HV0003,Uber,217,Brooklyn,South Williamsburg,870
2021-03-01,2021-03,HV0003,Uber,218,Queens,Springfield Gardens North,653
2021-03-01,2021-03,HV0003,Uber,219,Queens,Springfield Gardens South,607
2021-03-01,2021-03,HV0003,Uber,220,Bronx,Spuyten Duyvil/Kingsbridge,1155
2021-03-01,2021-03,HV0003,Uber,221,Staten Island,Stapleton,433
2021-03-01,2021-03,HV0003,Uber,222,Brooklyn,Starrett City,452
2021-03-01,2021-03,HV0003,Uber,223,Queens,Steinway,1255
2021-03-01,2021-03,HV0003,Uber,224,Manhattan,Stuy Town/Peter Cooper Village,407
