pickup_date,pickup_month,hvfhs_license_num,company,location_id,borough,zone,trips
2023-01-01,2023-01,HV0003,Uber,2,Queens,Jamaica Bay,2
2023-01-01,2023-01,HV0003,Uber,3,Bronx,Allerton/Pelham Gardens,895
2023-01-01,2023-01,HV0003,Uber,4,Manhattan,Alphabet City,1564
2023-01-01,2023-01,HV0003,Uber,5,Staten Island,Arden Heights,137
2023-01-01,2023-01,HV0003,Uber,6,Staten Island,Arrochar/Fort Wadsworth,191
2023-01-01,2023-01,HV0003,Uber,7,Queens,Astoria,5365
2023-01-01,2023-01,HV0003,Uber,8,Queens,Astoria Park,13
2023-01-01,2023-01,HV0003,Uber,9,Queens,Auburndale,339
2023-01-01,2023-01,HV0003,Uber,10,Queens,Baisley Park,1323
2023-01-01,2023-01,HV0003,Uber,11,Brooklyn,Bath Beach,513
2023-01-01,2023-01,HV0003,Uber,12,Manhattan,Battery Park,129
2023-01-01,2023-01,HV0003,Uber,13,Manhattan,Battery Park City,1404
2023-01-01,2023-01,HV0003,Uber,14,Brooklyn,Bay Ridge,2274
2023-01-01,2023-01,HV0003,Uber,15,Queens,Bay Terrace/Fort Totten,264
2023-01-01,2023-01,HV0003,Uber,16,Queens,Bayside,1018
2023-01-01,2023-01,HV0003,Uber,17,Brooklyn,Bedford,4008
2023-01-01,2023-01,HV0003,Uber,18,Bronx,Bedford Park,2527
2023-01-01,2023-01,HV0003,Uber,19,Queens,Bellerose,284
2023-01-01,2023-01,HV0003,Uber,20,Bronx,Belmont,1158
2023-01-01,2023-01,HV0003,Uber,21,Brooklyn,Bensonhurst East,1218
2023-01-01,2023-01,HV0003,Uber,22,Brooklyn,Bensonhurst West,1499
2023-01-01,2023-01,HV0003,Uber,23,Staten Island,Bloomfield/Emerson Hill,439
2023-01-01,2023-01,HV0003,Uber,24,Manhattan,Bloomingdale,619
2023-01-01,2023-01,HV0003,Uber,25,Brooklyn,Boerum Hill,2345
2023-01-01,2023-01,HV0003,Uber,26,Brooklyn,Borough Park,2011
2023-01-01,2023-01,HV0003,Uber,27,Queens,Breezy Point/Fort Tilden/Riis Beach,36
2023-01-01,2023-01,HV0003,Uber,28,Queens,Briarwood/Jamaica Hills,1008
2023-01-01,2023-01,HV0003,Uber,29,Brooklyn,Brighton Beach,762
2023-01-01,2023-01,HV0003,Uber,30,Queens,Broad Channel,39
2023-01-01,2023-01,HV0003,Uber,31,Bronx,Bronx Park,245
2023-01-01,2023-01,HV0003,Uber,32,Bronx,Bronxdale,1316
2023-01-01,2023-01,HV0003,Uber,33,Brooklyn,Brooklyn Heights,1664
2023-01-01,2023-01,HV0003,Uber,34,Brooklyn,Brooklyn Navy Yard,119
2023-01-01,2023-01,HV0003,Uber,35,Brooklyn,Brownsville,2502
2023-01-01,2023-01,HV0003,Uber,36,Brooklyn,Bushwick North,5008
2023-01-01,2023-01,HV0003,Uber,37,Brooklyn,Bushwick South,7476
2023-01-01,2023-01,HV0003,Uber,38,Queens,Cambria Heights,423
2023-01-01,2023-01,HV0003,Uber,39,Brooklyn,Canarsie,2977
2023-01-01,2023-01,HV0003,Uber,40,Brooklyn,Carroll Gardens,890
2023-01-01,2023-01,HV0003,Uber,41,Manhattan,Central Harlem,2673
2023-01-01,2023-01,HV0003,Uber,42,Manhattan,Central Harlem North,3770
2023-01-01,2023-01,HV0003,Uber,43,Manhattan,Central Park,914
2023-01-01,2023-01,HV0003,Uber,44,Staten Island,Charleston/Tottenville,197
2023-01-01,2023-01,HV0003,Uber,45,Manhattan,Chinatown,1437
2023-01-01,2023-01,HV0003,Uber,46,Bronx,City Island,89
2023-01-01,2023-01,HV0003,Uber,47,Bronx,Claremont/Bathgate,1668
2023-01-01,2023-01,HV0003,Uber,48,Manhattan,Clinton East,5255
2023-01-01,2023-01,HV0003,Uber,49,Brooklyn,Clinton Hill,2448
2023-01-01,2023-01,HV0003,Uber,50,Manhattan,Clinton West,3909
2023-01-01,2023-01,HV0003,Uber,51,Bronx,Co-Op City,1565
2023-01-01,2023-01,HV0003,Uber,52,Brooklyn,Cobble Hill,510
2023-01-01,2023-01,HV0003,Uber,53,Queens,College Point,674
2023-01-01,2023-01,HV0003,Uber,54,Brooklyn,Columbia Street,227
2023-01-01,2023-01,HV0003,Uber,55,Brooklyn,Coney Island,1152
2023-01-01,2023-01,HV0003,Uber,56,Queens,Corona,1820
2023-01-01,2023-01,HV0003,Uber,57,Queens,Corona,104
2023-01-01,2023-01,HV0003,Uber,58,Bronx,Country Club,165
2023-01-01,2023-01,HV0003,Uber,59,Bronx,Crotona Park,49
2023-01-01,2023-01,HV0003,Uber,60,Bronx,Crotona Park East,1114
2023-01-01,2023-01,HV0003,Uber,61,Brooklyn,Crown Heights North,6325
2023-01-01,2023-01,HV0003,Uber,62,Brooklyn,Crown Heights South,1498
2023-01-01,2023-01,HV0003,Uber,63,Brooklyn,Cypress Hills,1710
2023-01-01,2023-01,HV0003,Uber,64,Queens,Douglaston,303
2023-01-01,2023-01,HV0003,Uber,65,Brooklyn,Downtown Brooklyn/MetroTech,1820
2023-01-01,2023-01,HV0003,Uber,66,Brooklyn,DUMBO/Vinegar Hill,1893
2023-01-01,2023-01,HV0003,Uber,67,Brooklyn,Dyker Heights,841
2023-01-01,2023-01,HV0003,Uber,68,Manhattan,East Chelsea,5509
2023-01-01,2023-01,HV0003,Uber,69,Bronx,East Concourse/Concourse Village,2671
2023-01-01,2023-01,HV0003,Uber,70,Queens,East Elmhurst,1114
2023-01-01,2023-01,HV0003,Uber,71,Brooklyn,East Flatbush/Farragut,2097
2023-01-01,2023-01,HV0003,Uber,72,Brooklyn,East Flatbush/Remsen Village,2357
2023-01-01,2023-01,HV0003,Uber,73,Queens,East Flushing,479
2023-01-01,2023-01,HV0003,Uber,74,Manhattan,East Harlem North,2850
2023-01-01,2023-01,HV0003,Uber,75,Manhattan,East Harlem South,2394
2023-01-01,2023-01,HV0003,Uber,76,Brooklyn,East New York,4117
2023-01-01,2023-01,HV0003,Uber,77,Brooklyn,East New York/Pennsylvania Avenue,1237
2023-01-01,2023-01,HV0003,Uber,78,Bronx,East Tremont,2034
2023-01-01,2023-01,HV0003,Uber,79,Manhattan,East Village,7854
2023-01-01,2023-01,HV0003,Uber,80,Brooklyn,East Williamsburg,4651
2023-01-01,2023-01,HV0003,Uber,81,Bronx,Eastchester,1093
2023-01-01,2023-01,HV0003,Uber,82,Queens,Elmhurst,3826
2023-01-01,2023-01,HV0003,Uber,83,Queens,Elmhurst/Maspeth,1246
