pickup_date,pickup_month,hvfhs_license_num,company,location_id,borough,zone,trips
2020-07-01,2020-07,HV0003,Uber,2,Queens,Jamaica Bay,1
2020-07-01,2020-07,HV0003,Uber,3,Bronx,Allerton/Pelham Gardens,608
2020-07-01,2020-07,HV0003,Uber,4,Manhattan,Alphabet City,591
2020-07-01,2020-07,HV0003,Uber,5,Staten Island,Arden Heights,58
2020-07-01,2020-07,HV0003,Uber,6,Staten Island,Arrochar/Fort Wadsworth,130
2020-07-01,2020-07,HV0003,Uber,7,Queens,Astoria,1838
2020-07-01,2020-07,HV0003,Uber,8,Queens,Astoria Park,7
2020-07-01,2020-07,HV0003,Uber,9,Queens,Auburndale,139
2020-07-01,2020-07,HV0003,Uber,10,Queens,Baisley Park,869
2020-07-01,2020-07,HV0003,Uber,11,Brooklyn,Bath Beach,274
2020-07-01,2020-07,HV0003,Uber,12,Manhattan,Battery Park,14
2020-07-01,2020-07,HV0003,Uber,13,Manhattan,Battery Park City,507
2020-07-01,2020-07,HV0003,Uber,14,Brooklyn,Bay Ridge,1195
2020-07-01,2020-07,HV0003,Uber,15,Queens,Bay Terrace/Fort Totten,103
2020-07-01,2020-07,HV0003,Uber,16,Queens,Bayside,346
2020-07-01,2020-07,HV0003,Uber,17,Brooklyn,Bedford,1984
2020-07-01,2020-07,HV0003,Uber,18,Bronx,Bedford Park,1477
2020-07-01,2020-07,HV0003,Uber,19,Queens,Bellerose,142
2020-07-01,2020-07,HV0003,Uber,20,Bronx,Belmont,844
2020-07-01,2020-07,HV0003,Uber,21,Brooklyn,Bensonhurst East,678
2020-07-01,2020-07,HV0003,Uber,22,Brooklyn,Bensonhurst West,853
2020-07-01,2020-07,HV0003,Uber,23,Staten Island,Bloomfield/Emerson Hill,297
2020-07-01,2020-07,HV0003,Uber,24,Manhattan,Bloomingdale,301
2020-07-01,2020-07,HV0003,Uber,25,Brooklyn,Boerum Hill,886
2020-07-01,2020-07,HV0003,Uber,26,Brooklyn,Borough Park,1410
2020-07-01,2020-07,HV0003,Uber,27,Queens,Breezy Point/Fort Tilden/Riis Beach,12
2020-07-01,2020-07,HV0003,Uber,28,Queens,Briarwood/Jamaica Hills,477
2020-07-01,2020-07,HV0003,Uber,29,Brooklyn,Brighton Beach,522
2020-07-01,2020-07,HV0003,Uber,30,Queens,Broad Channel,6
2020-07-01,2020-07,HV0003,Uber,31,Bronx,Bronx Park,90
2020-07-01,2020-07,HV0003,Uber,32,Bronx,Bronxdale,880
2020-07-01,2020-07,HV0003,Uber,33,Brooklyn,Brooklyn Heights,699
2020-07-01,2020-07,HV0003,Uber,34,Brooklyn,Brooklyn Navy Yard,129
2020-07-01,2020-07,HV0003,Uber,35,Brooklyn,Brownsville,1943
2020-07-01,2020-07,HV0003,Uber,36,Brooklyn,Bushwick North,1398
2020-07-01,2020-07,HV0003,Uber,37,Brooklyn,Bushwick South,2276
2020-07-01,2020-07,HV0003,Uber,38,Queens,Cambria Heights,222
2020-07-01,2020-07,HV0003,Uber,39,Brooklyn,Canarsie,2178
2020-07-01,2020-07,HV0003,Uber,40,Brooklyn,Carroll Gardens,312
2020-07-01,2020-07,HV0003,Uber,41,Manhattan,Central Harlem,1546
2020-07-01,2020-07,HV0003,Uber,42,Manhattan,Central Harlem North,2654
2020-07-01,2020-07,HV0003,Uber,43,Manhattan,Central Park,264
2020-07-01,2020-07,HV0003,Uber,44,Staten Island,Charleston/Tottenville,90
2020-07-01,2020-07,HV0003,Uber,45,Manhattan,Chinatown,268
2020-07-01,2020-07,HV0003,Uber,46,Bronx,City Island,66
2020-07-01,2020-07,HV0003,Uber,47,Bronx,Claremont/Bathgate,1131
2020-07-01,2020-07,HV0003,Uber,48,Manhattan,Clinton East,1386
2020-07-01,2020-07,HV0003,Uber,49,Brooklyn,Clinton Hill,1000
2020-07-01,2020-07,HV0003,Uber,50,Manhattan,Clinton West,933
2020-07-01,2020-07,HV0003,Uber,51,Bronx,Co-Op City,923
2020-07-01,2020-07,HV0003,Uber,52,Brooklyn,Cobble Hill,170
2020-07-01,2020-07,HV0003,Uber,53,Queens,College Point,305
2020-07-01,2020-07,HV0003,Uber,54,Brooklyn,Columbia Street,65
2020-07-01,2020-07,HV0003,Uber,55,Brooklyn,Coney Island,650
2020-07-01,2020-07,HV0003,Uber,56,Queens,Corona,701
2020-07-01,2020-07,HV0003,Uber,57,Queens,Corona,55
2020-07-01,2020-07,HV0003,Uber,58,Bronx,Country Club,84
2020-07-01,2020-07,HV0003,Uber,59,Bronx,Crotona Park,52
2020-07-01,2020-07,HV0003,Uber,60,Bronx,Crotona Park East,808
2020-07-01,2020-07,HV0003,Uber,61,Brooklyn,Crown Heights North,3623
2020-07-01,2020-07,HV0003,Uber,62,Brooklyn,Crown Heights South,945
2020-07-01,2020-07,HV0003,Uber,63,Brooklyn,Cypress Hills,915
2020-07-01,2020-07,HV0003,Uber,64,Queens,Douglaston,119
2020-07-01,2020-07,HV0003,Uber,65,Brooklyn,Downtown Brooklyn/MetroTech,734
2020-07-01,2020-07,HV0003,Uber,66,Brooklyn,DUMBO/Vinegar Hill,492
2020-07-01,2020-07,HV0003,Uber,67,Brooklyn,Dyker Heights,373
2020-07-01,2020-07,HV0003,Uber,68,Manhattan,East Chelsea,1136
2020-07-01,2020-07,HV0003,Uber,69,Bronx,East Concourse/Concourse Village,1761
2020-07-01,2020-07,HV0003,Uber,70,Queens,East Elmhurst,457
2020-07-01,2020-07,HV0003,Uber,71,Brooklyn,East Flatbush/Farragut,1253
2020-07-01,2020-07,HV0003,Uber,72,Brooklyn,East Flatbush/Remsen Village,1667
2020-07-01,2020-07,HV0003,Uber,73,Queens,East Flushing,208
2020-07-01,2020-07,HV0003,Uber,74,Manhattan,East Harlem North,1955
