pickup_date,pickup_month,hvfhs_license_num,company,location_id,borough,zone,trips
2019-12-01,2019-12,HV0003,Uber,2,Queens,Jamaica Bay,1
2019-12-01,2019-12,HV0003,Uber,3,Bronx,Allerton/Pelham Gardens,923
2019-12-01,2019-12,HV0003,Uber,4,Manhattan,Alphabet City,1438
2019-12-01,2019-12,HV0003,Uber,5,Staten Island,Arden Heights,118
2019-12-01,2019-12,HV0003,Uber,6,Staten Island,Arrochar/Fort Wadsworth,167
2019-12-01,2019-12,HV0003,Uber,7,Queens,Astoria,5382
2019-12-01,2019-12,HV0003,Uber,8,Queens,Astoria Park,8
2019-12-01,2019-12,HV0003,Uber,9,Queens,Auburndale,361
2019-12-01,2019-12,HV0003,Uber,10,Queens,Baisley Park,1249
2019-12-01,2019-12,HV0003,Uber,11,Brooklyn,Bath Beach,522
2019-12-01,2019-12,HV0003,Uber,12,Manhattan,Battery Park,61
2019-12-01,2019-12,HV0003,Uber,13,Manhattan,Battery Park City,1461
2019-12-01,2019-12,HV0003,Uber,14,Brooklyn,Bay Ridge,2540
2019-12-01,2019-12,HV0003,Uber,15,Queens,Bay Terrace/Fort Totten,229
2019-12-01,2019-12,HV0003,Uber,16,Queens,Bayside,944
2019-12-01,2019-12,HV0003,Uber,17,Brooklyn,Bedford,4371
2019-12-01,2019-12,HV0003,Uber,18,Bronx,Bedford Park,2776
2019-12-01,2019-12,HV0003,Uber,19,Queens,Bellerose,222
2019-12-01,2019-12,HV0003,Uber,20,Bronx,Belmont,1428
2019-12-01,2019-12,HV0003,Uber,21,Brooklyn,Bensonhurst East,1304
2019-12-01,2019-12,HV0003,Uber,22,Brooklyn,Bensonhurst West,1679
2019-12-01,2019-12,HV0003,Uber,23,Staten Island,Bloomfield/Emerson Hill,528
2019-12-01,2019-12,HV0003,Uber,24,Manhattan,Bloomingdale,697
2019-12-01,2019-12,HV0003,Uber,25,Brooklyn,Boerum Hill,2419
2019-12-01,2019-12,HV0003,Uber,26,Brooklyn,Borough Park,3170
2019-12-01,2019-12,HV0003,Uber,27,Queens,Breezy Point/Fort Tilden/Riis Beach,14
2019-12-01,2019-12,HV0003,Uber,28,Queens,Briarwood/Jamaica Hills,919
2019-12-01,2019-12,HV0003,Uber,29,Brooklyn,Brighton Beach,845
2019-12-01,2019-12,HV0003,Uber,30,Queens,Broad Channel,16
2019-12-01,2019-12,HV0003,Uber,31,Bronx,Bronx Park,246
2019-12-01,2019-12,HV0003,Uber,32,Bronx,Bronxdale,1341
2019-12-01,2019-12,HV0003,Uber,33,Brooklyn,Brooklyn Heights,2012
2019-12-01,2019-12,HV0003,Uber,34,Brooklyn,Brooklyn Navy Yard,256
2019-12-01,2019-12,HV0003,Uber,35,Brooklyn,Brownsville,2833
2019-12-01,2019-12,HV0003,Uber,36,Brooklyn,Bushwick North,4185
2019-12-01,2019-12,HV0003,Uber,37,Brooklyn,Bushwick South,5690
2019-12-01,2019-12,HV0003,Uber,38,Queens,Cambria Heights,391
2019-12-01,2019-12,HV0003,Uber,39,Brooklyn,Canarsie,3694
2019-12-01,2019-12,HV0003,Uber,40,Brooklyn,Carroll Gardens,1098
2019-12-01,2019-12,HV0003,Uber,41,Manhattan,Central Harlem,3621
2019-12-01,2019-12,HV0003,Uber,42,Manhattan,Central Harlem North,4666
2019-12-01,2019-12,HV0003,Uber,43,Manhattan,Central Park,818
2019-12-01,2019-12,HV0003,Uber,44,Staten Island,Charleston/Tottenville,171
2019-12-01,2019-12,HV0003,Uber,45,Manhattan,Chinatown,1190
2019-12-01,2019-12,HV0003,Uber,46,Bronx,City Island,74
2019-12-01,2019-12,HV0003,Uber,47,Bronx,Claremont/Bathgate,1734
2019-12-01,2019-12,HV0003,Uber,48,Manhattan,Clinton East,5186
2019-12-01,2019-12,HV0003,Uber,49,Brooklyn,Clinton Hill,3055
2019-12-01,2019-12,HV0003,Uber,50,Manhattan,Clinton West,2515
2019-12-01,2019-12,HV0003,Uber,51,Bronx,Co-Op City,1843
2019-12-01,2019-12,HV0003,Uber,52,Brooklyn,Cobble Hill,654
2019-12-01,2019-12,HV0003,Uber,53,Queens,College Point,768
2019-12-01,2019-12,HV0003,Uber,54,Brooklyn,Columbia Street,228
2019-12-01,2019-12,HV0003,Uber,55,Brooklyn,Coney Island,824
2019-12-01,2019-12,HV0003,Uber,56,Queens,Corona,1521
2019-12-01,2019-12,HV0003,Uber,57,Queens,Corona,135
2019-12-01,2019-12,HV0003,Uber,58,Bronx,Country Club,128
2019-12-01,2019-12,HV0003,Uber,59,Bronx,Crotona Park,72
2019-12-01,2019-12,HV0003,Uber,60,Bronx,Crotona Park East,1214
2019-12-01,2019-12,HV0003,Uber,61,Brooklyn,Crown Heights North,7500
2019-12-01,2019-12,HV0003,Uber,62,Brooklyn,Crown Heights South,1817
2019-12-01,2019-12,HV0003,Uber,63,Brooklyn,Cypress Hills,1523
2019-12-01,2019-12,HV0003,Uber,64,Queens,Douglaston,258
2019-12-01,2019-12,HV0003,Uber,65,Brooklyn,Downtown Brooklyn/MetroTech,2037
2019-12-01,2019-12,HV0003,Uber,66,Brooklyn,DUMBO/Vinegar Hill,1326
2019-12-01,2019-12,HV0003,Uber,67,Brooklyn,Dyker Heights,768
2019-12-01,2019-12,HV0003,Uber,68,Manhattan,East Chelsea,4924
2019-12-01,2019-12,HV0003,Uber,69,Bronx,East Concourse/Concourse Village,3190
2019-12-01,2019-12,HV0003,Uber,70,Queens,East Elmhurst,1058
2019-12-01,2019-12,HV0003,Uber,71,Brooklyn,East Flatbush/Farragut,2180
2019-12-01,2019-12,HV0003,Uber,72,Brooklyn,East Flatbush/Remsen Village,2786
2019-12-01,2019-12,HV0003,Uber,73,Queens,East Flushing,576
2019-12-01,2019-12,HV0003,Uber,74,Manhattan,East Harlem North,3732
2019-12-01,2019-12,HV0003,Uber,75,Manhattan,East Harlem South,2365
2019-12-01,2019-12,HV0003,Uber,76,Brooklyn,East New York,4792
2019-12-01,2019-12,HV0003,Uber,77,Brooklyn,East New York/Pennsylvania Avenue,1324
2019-12-01,2019-12,HV0003,Uber,78,Bronx,East Tremont,2215
2019-12-01,2019-12,HV0003,Uber,79,Manhattan,East Village,7497
2019-12-01,2019-12,HV0003,Uber,80,Brooklyn,East Williamsburg,4186
2019-12-01,2019-12,HV0003,Uber,81,Bronx,Eastchester,1165
2019-12-01,2019-12,HV0003,Uber,82,Queens,Elmhurst,4247
2019-12-01,2019-12,HV0003,Uber,83,Queens,Elmhurst/Maspeth,1182
2019-12-01,2019-12,HV0003,Uber,84,Staten Island,Eltingville/Annadale/Prince's Bay,261
2019-12-01,2019-12,HV0003,Uber,85,Brooklyn,Erasmus,1567
2019-12-01,2019-12,HV0003,Uber,86,Queens,Far Rockaway,505
2019-12-01,2019-12,HV0003,Uber,87,Manhattan,Financial District North,2113
2019-12-01,2019-12,HV0003,Uber,88,Manhattan,Financial District South,588
2019-12-01,2019-12,HV0003,Uber,89,Brooklyn,Flatbush/Ditmas Park,4043
2019-12-01,2019-12,HV0003,Uber,90,Manhattan,Flatiron,2940
2019-12-01,2019-12,HV0003,Uber,91,Brooklyn,Flatlands,2329
2019-12-01,2019-12,HV0003,Uber,92,Queens,Flushing,3119
2019-12-01,2019-12,HV0003,Uber,93,Queens,Flushing Meadows-Corona Park,190
2019-12-01,2019-12,HV0003,Uber,94,Bronx,Fordham South,1372
2019-12-01,2019-12,HV0003,Uber,95,Queens,Forest Hills,2664
2019-12-01,2019-12,HV0003,Uber,96,Queens,Forest Park/Highland Park,47
2019-12-01,2019-12,HV0003,Uber,97,Brooklyn,Fort Greene,3054
2019-12-01,2019-12,HV0003,Uber,98,Queens,Fresh Meadows,423
2019-12-01,2019-12,HV0003,Uber,99,Staten Island,Freshkills Park,15
2019-12-01,2019-12,HV0003,Uber,100,Manhattan,Garment District,3173
2019-12-01,2019-12,HV0003,Uber,101,Queens,Glen Oaks,237
2019-12-01,2019-12,HV0003,Uber,102,Queens,Glendale,1166
2019-12-01,2019-12,HV0003,Uber,106,Brooklyn,Gowanus,989
2019-12-01,2019-12,HV0003,Uber,107,Manhattan,Gramercy,3642
2019-12-01,2019-12,HV0003,Uber,108,Brooklyn,Gravesend,683
2019-12-01,2019-12,HV0003,Uber,109,Staten Island,Great Kills,348
2019-12-01,2019-12,HV0003,Uber,111,Brooklyn,Green-Wood Cemetery,25
2019-12-01,2019-12,HV0003,Uber,112,Brooklyn,Greenpoint,3376
2019-12-01,2019-12,HV0003,Uber,113,Manhattan,Greenwich Village North,2967
2019-12-01,2019-12,HV0003,Uber,114,Manhattan,Greenwich Village South,3146
2019-12-01,2019-12,HV0003,Uber,115,Staten Island,Grymes Hill/Clifton,277
2019-12-01,2019-12,HV0003,Uber,116,Manhattan,Hamilton Heights,2421
