pickup_date,pickup_month,hvfhs_license_num,company,location_id,borough,zone,trips
2025-04-01,2025-04,HV0003,Uber,2,Queens,Jamaica Bay,1
2025-04-01,2025-04,HV0003,Uber,3,Bronx,Allerton/Pelham Gardens,1097
2025-04-01,2025-04,HV0003,Uber,4,Manhattan,Alphabet City,1025
2025-04-01,2025-04,HV0003,Uber,5,Staten Island,Arden Heights,132
2025-04-01,2025-04,HV0003,Uber,6,Staten Island,Arrochar/Fort Wadsworth,305
2025-04-01,2025-04,HV0003,Uber,7,Queens,Astoria,3312
2025-04-01,2025-04,HV0003,Uber,8,Queens,Astoria Park,8
2025-04-01,2025-04,HV0003,Uber,9,Queens,Auburndale,425
2025-04-01,2025-04,HV0003,Uber,10,Queens,Baisley Park,1485
2025-04-01,2025-04,HV0003,Uber,11,Brooklyn,Bath Beach,551
2025-04-01,2025-04,HV0003,Uber,12,Manhattan,Battery Park,31
2025-04-01,2025-04,HV0003,Uber,13,Manhattan,Battery Park City,2632
2025-04-01,2025-04,HV0003,Uber,14,Brooklyn,Bay Ridge,2355
2025-04-01,2025-04,HV0003,Uber,15,Queens,Bay Terrace/Fort Totten,314
2025-04-01,2025-04,HV0003,Uber,16,Queens,Bayside,863
2025-04-01,2025-04,HV0003,Uber,17,Brooklyn,Bedford,3303
2025-04-01,2025-04,HV0003,Uber,18,Bronx,Bedford Park,2303
2025-04-01,2025-04,HV0003,Uber,19,Queens,Bellerose,441
2025-04-01,2025-04,HV0003,Uber,20,Bronx,Belmont,1410
2025-04-01,2025-04,HV0003,Uber,21,Brooklyn,Bensonhurst East,1164
2025-04-01,2025-04,HV0003,Uber,22,Brooklyn,Bensonhurst West,1573
2025-04-01,2025-04,HV0003,Uber,23,Staten Island,Bloomfield/Emerson Hill,876
2025-04-01,2025-04,HV0003,Uber,24,Manhattan,Bloomingdale,527
2025-04-01,2025-04,HV0003,Uber,25,Brooklyn,Boerum Hill,2276
2025-04-01,2025-04,HV0003,Uber,26,Brooklyn,Borough Park,3394
2025-04-01,2025-04,HV0003,Uber,27,Queens,Breezy Point/Fort Tilden/Riis Beach,11
2025-04-01,2025-04,HV0003,Uber,28,Queens,Briarwood/Jamaica Hills,1142
2025-04-01,2025-04,HV0003,Uber,29,Brooklyn,Brighton Beach,935
2025-04-01,2025-04,HV0003,Uber,30,Queens,Broad Channel,20
2025-04-01,2025-04,HV0003,Uber,31,Bronx,Bronx Park,151
2025-04-01,2025-04,HV0003,Uber,32,Bronx,Bronxdale,1099
2025-04-01,2025-04,HV0003,Uber,33,Brooklyn,Brooklyn Heights,1826
2025-04-01,2025-04,HV0003,Uber,34,Brooklyn,Brooklyn Navy Yard,330
2025-04-01,2025-04,HV0003,Uber,35,Brooklyn,Brownsville,2637
2025-04-01,2025-04,HV0003,Uber,36,Brooklyn,Bushwick North,2394
2025-04-01,2025-04,HV0003,Uber,37,Brooklyn,Bushwick South,3615
2025-04-01,2025-04,HV0003,Uber,38,Queens,Cambria Heights,601
2025-04-01,2025-04,HV0003,Uber,39,Brooklyn,Canarsie,3390
