pickup_date,pickup_month,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2023-06-01,2023-06,0,HV0003,Uber,12007,63978.33,12299262,270828.46,11173.14,215178.67,1691.25,13415.5,626,221
2023-06-01,2023-06,1,HV0003,Uber,7311,40208.63,7127629,161598.91,5961.04,127814.96,1322.5,7937.5,466,178
2023-06-01,2023-06,2,HV0003,Uber,4596,24580.54,4285576,96583.79,2962.21,76901.77,508.75,4719.75,315,110
2023-06-01,2023-06,3,HV0003,Uber,3757,23212.2,3662857,88756.47,3137.55,70335.65,1495.0,3550.75,213,52
2023-06-01,2023-06,4,HV0003,Uber,4693,36170.96,5013252,136724.0,6268.46,105115.54,3810.0,4092.5,254,87
2023-06-01,2023-06,5,HV0003,Uber,7486,54895.25,8235755,212653.91,9357.0,162677.24,5078.75,7065.5,364,137
2023-06-01,2023-06,6,HV0003,Uber,13162,78515.12,15448109,340730.18,13296.04,267233.65,4535.0,12851.5,532,191
2023-06-01,2023-06,7,HV0003,Uber,21664,103228.88,27402234,573157.92,23240.43,456448.85000000003,4310.0,20405.25,632,263
2023-06-01,2023-06,8,HV0003,Uber,26303,114754.38,34069607,693000.86,28172.47,542174.92,4298.75,25786.0,641,214
2023-06-01,2023-06,9,HV0003,Uber,23277,102827.06,30072094,577600.13,26101.55,461095.8,4470.0,25345.75,591,158
2023-06-01,2023-06,10,HV0003,Uber,19753,92824.66,26200924,500007.44,24424.46,396091.55,4435.0,21653.5,461,115
2023-06-01,2023-06,11,HV0003,Uber,18943,92447.89,25112550,498779.44,25192.95,384044.8,4557.5,21037.75,434,111
2023-06-01,2023-06,12,HV0003,Uber,19826,97060.57,26573490,528140.32,27314.52,406410.03,5183.75,21885.0,442,87
2023-06-01,2023-06,13,HV0003,Uber,20420,102085.64,28580292,557360.9,28704.47,434621.61,5588.75,21448.25,500,108
2023-06-01,2023-06,14,HV0003,Uber,22749,107196.67,34086405,635013.73,30919.9,496304.83,6193.75,22922.75,591,148
2023-06-01,2023-06,15,HV0003,Uber,23661,108611.85,37945321,684721.91,33464.87,537705.71,6358.75,24432.25,608,148
2023-06-01,2023-06,16,HV0003,Uber,24175,109330.42,40120048,698079.93,34814.79,561924.97,6097.5,25292.0,681,215
2023-06-01,2023-06,17,HV0003,Uber,26669,112526.19,41060947,762761.03,36587.020000000004,601749.65,5501.25,29761.5,724,238
2023-06-01,2023-06,18,HV0003,Uber,28016,119704.95,38669722,768764.76,37257.5,598022.89,5126.25,33984.25,713,215
2023-06-01,2023-06,19,HV0003,Uber,26108,122243.24,33014899,661570.04,30030.77,520573.1,4437.5,32551.75,694,228
2023-06-01,2023-06,20,HV0003,Uber,25141,134789.88,30182135,665575.75,32661.99,507074.48000000004,3738.75,31997.0,613,196
2023-06-01,2023-06,21,HV0003,Uber,26773,154239.75,31953449,744622.18,38416.67,560770.6,3505.0,34843.75,777,306
2023-06-01,2023-06,22,HV0003,Uber,26414,158550.92,31751186,808984.1100000001,39175.21,610080.24,3312.5,33876.5,861,368
2023-06-01,2023-06,23,HV0003,Uber,22574,133322.2,26617523,622195.82,26830.57,484808.72,3298.75,28347.75,886,406
2023-06-02,2023-06,0,HV0003,Uber,16028,87761.74,16857996,382323.06,15837.61,299757.01,2426.25,19872.5,758,339
2023-06-02,2023-06,1,HV0003,Uber,9997,55023.62,9983729,227444.24,7596.36,179019.06,825.0,12634.0,571,252
2023-06-02,2023-06,2,HV0003,Uber,7048,39093.12,6914871,166502.27,5081.15,129568.79,540.0,8581.75,394,141
2023-06-02,2023-06,3,HV0003,Uber,5286,32277.65,5106244,126015.11,4477.61,98678.75,1648.75,5461.0,329,118
2023-06-02,2023-06,4,HV0003,Uber,5794,42658.46,6036759,162662.05,6913.45,125123.89,4175.0,5466.75,308,124
2023-06-02,2023-06,5,HV0003,Uber,7842,57229.34,8593301,220839.79,9487.24,170003.06,5465.0,7116.0,352,126
2023-06-02,2023-06,6,HV0003,Uber,13587,82809.54,15675863,353458.26,14360.56,277490.69,5095.0,12588.5,569,206
2023-06-02,2023-06,7,HV0003,Uber,21168,102545.1,25371063,537884.59,19682.8,414128.48,4471.25,18355.5,623,233
2023-06-02,2023-06,8,HV0003,Uber,25832,115951.56,30799034,623740.05,25348.28,486889.17,4872.5,23622.0,724,232
2023-06-02,2023-06,9,HV0003,Uber,22504,105523.5,26970958,536873.53,23904.659999999996,422234.78,4901.25,22573.25,661,183
2023-06-02,2023-06,10,HV0003,Uber,20180,100276.96,25629265,506277.63,24851.58,400266.95,5168.75,21217.0,545,117
2023-06-02,2023-06,11,HV0003,Uber,20272,99625.13,27000858,522565.94,26725.48,412877.43,5318.75,22408.5,490,136
2023-06-02,2023-06,12,HV0003,Uber,20894,102357.69,28358589,566651.77,28292.67,436868.12,5691.25,23566.75,486,117
2023-06-02,2023-06,13,HV0003,Uber,21797,106111.84,31001243,616932.86,29226.39,479833.53,5578.75,23383.25,545,153
2023-06-02,2023-06,14,HV0003,Uber,24643,112877.7,37632054,706196.19,32304.92,574118.05,6128.75,24114.0,611,202
2023-06-02,2023-06,15,HV0003,Uber,24720,110154.09,38680422,713327.14,32897.79,572852.81,5791.25,24635.0,589,192
2023-06-02,2023-06,16,HV0003,Uber,25778,112113.96,38864698,695620.45,31219.28,562569.32,5642.5,25601.25,648,213
2023-06-02,2023-06,17,HV0003,Uber,29032,118757.64,39665397,722496.56,32650.14,580043.59,4495.0,30663.5,775,246
2023-06-02,2023-06,18,HV0003,Uber,37834,141291.04,46710731,996914.92,42186.07,800059.3700000001,3573.75,44769.25,969,409
2023-06-02,2023-06,19,HV0003,Uber,39021,149457.51,44350339,950150.79,40054.74,755166.31,3701.25,47462.0,1028,407
2023-06-02,2023-06,20,HV0003,Uber,27708,119777.93000000001,30192608,626283.4600000001,25070.489999999998,481310.11,2848.75,33278.5,820,293
2023-06-02,2023-06,21,HV0003,Uber,27307,126180.0,29386475,617435.66,25273.52,476676.91,2752.5,32341.25,869,307
2023-06-02,2023-06,22,HV0003,Uber,29957,153240.85,34181262,732529.72,32643.82,565145.13,3096.25,37364.5,983,440
2023-06-02,2023-06,23,HV0003,Uber,30979,157484.11,35535230,769966.91,31188.68,651349.46,3121.25,39170.25,1128,518
2023-06-03,2023-06,0,HV0003,Uber,28268,144551.85,31238373,730950.78,26884.67,545124.83,3180.0,33423.0,1159,595
2023-06-03,2023-06,1,HV0003,Uber,21947,110776.76,22305973,537774.52,16668.25,395336.81000000006,1862.5,27279.5,995,510
2023-06-03,2023-06,2,HV0003,Uber,15393,80092.32,15252114,369746.15,11042.45,273724.55,842.5,19566.25,772,387
2023-06-03,2023-06,3,HV0003,Uber,11562,64602.76,11473939,292679.32,7675.88,215816.15,1383.75,13751.25,694,322
2023-06-03,2023-06,4,HV0003,Uber,9225,59774.83,9660928,285357.71,7817.66,205164.65,2881.25,9144.75,457,219
