pickup_date,pickup_month,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2024-02-01,2024-02,0,HV0003,Uber,11594,63853.57,11516459,274249.26,11003.15,205771.06,1338.75,12893.5,858,282
2024-02-01,2024-02,1,HV0003,Uber,6591,32717.49,5993836,141482.41,5415.25,106294.71,227.5,7291.0,554,157
2024-02-01,2024-02,2,HV0003,Uber,4453,23196.67,4051217,95262.92,3403.71,73052.65,480.0,4553.5,398,103
2024-02-01,2024-02,3,HV0003,Uber,3775,24074.72,3767349,93732.7,3189.61,71757.11,1568.75,3296.25,370,92
2024-02-01,2024-02,4,HV0003,Uber,5213,41583.62,5810023,161043.73,7149.29,119928.67,4273.75,4642.5,403,108
2024-02-01,2024-02,5,HV0003,Uber,8413,63549.7,9771495,256937.29,11495.07,190843.15,5868.75,7992.75,576,196
2024-02-01,2024-02,6,HV0003,Uber,14881,86281.85,16942524,388666.38,15104.43,290442.73,4476.25,14036.5,883,343
2024-02-01,2024-02,7,HV0003,Uber,25475,115912.93,30157444,633101.72,24392.69,471253.05,4428.75,22133.5,1098,374
2024-02-01,2024-02,8,HV0003,Uber,30292,124920.26,35449222,741327.42,30006.25,548272.58,3952.5,30362.5,1216,354
2024-02-01,2024-02,9,HV0003,Uber,25255,113463.95,29265281,616185.06,26446.74,457687.07,4415.0,27091.0,1088,261
2024-02-01,2024-02,10,HV0003,Uber,21047,103193.96,25020157,535876.72,25088.1,397589.63,4801.25,21956.0,889,163
2024-02-01,2024-02,11,HV0003,Uber,19696,95940.63,23432788,508089.25,23687.44,372601.61,4525.0,21389.75,837,147
2024-02-01,2024-02,12,HV0003,Uber,19647,96470.4,23321634,507245.01,25627.57,373078.84,5123.75,21754.5,803,143
2024-02-01,2024-02,13,HV0003,Uber,20774,108419.4,25825275,559737.56,26968.26,414846.89,6172.5,21829.75,925,190
2024-02-01,2024-02,14,HV0003,Uber,23717,117567.32,31521355,632181.65,29891.29,482441.63,6600.0,22350.25,1071,266
2024-02-01,2024-02,15,HV0003,Uber,24144,118114.35,33066602,673006.52,31907.22,499799.0,7081.25,23988.75,1048,241
2024-02-01,2024-02,16,HV0003,Uber,25376,120926.49,35419077,701921.17,32086.93,527929.84,7161.25,25404.5,1069,301
2024-02-01,2024-02,17,HV0003,Uber,29880,128583.07,40208923,757948.09,33038.91,587781.07,6098.75,32758.0,1263,341
2024-02-01,2024-02,18,HV0003,Uber,31504,134446.38,38542389,778074.11,35004.65,586102.74,5452.5,38174.75,1339,448
2024-02-01,2024-02,19,HV0003,Uber,29180,137671.84,33008286,713924.15,31904.8,530927.4299999999,4613.75,35918.0,1317,454
2024-02-01,2024-02,20,HV0003,Uber,27105,149868.2,31162147,728940.04,33956.32,532094.05,4260.0,34147.0,1251,397
2024-02-01,2024-02,21,HV0003,Uber,26659,154225.29,30616617,745147.99,34360.89,534266.21,3508.75,35789.75,1221,499
2024-02-01,2024-02,22,HV0003,Uber,25937,153929.03999999998,29941261,730895.1100000001,33505.67,531001.54,3375.0,33916.25,1360,589
2024-02-01,2024-02,23,HV0003,Uber,21306,119342.35,23154979,536459.42,22192.89,400687.38,2903.75,26339.75,1435,664
2024-02-02,2024-02,0,HV0003,Uber,15139,84607.43,15864074,368671.33,14750.07,279999.62,1691.25,19141.75,1125,418
2024-02-02,2024-02,1,HV0003,Uber,9490,47733.17,9051464,211108.07,7092.06,157979.05,460.0,12383.75,773,311
2024-02-02,2024-02,2,HV0003,Uber,6383,32088.37,5967356,138998.07,4597.27,103983.04,538.75,7570.0,583,237
2024-02-02,2024-02,3,HV0003,Uber,5097,31175.03,5134544,127906.27,4428.54,95773.99,1728.75,5159.5,483,141
2024-02-02,2024-02,4,HV0003,Uber,6090,47271.259999999995,6759048,182798.78,7790.950000000001,136065.58,4697.5,5603.75,456,160
2024-02-02,2024-02,5,HV0003,Uber,8580,64584.22,10054005,254981.81,11620.51,192777.09,5901.25,7947.5,596,211
2024-02-02,2024-02,6,HV0003,Uber,14900,88722.6,17588630,387479.05,14032.89,297992.72,4603.75,13021.0,908,357
2024-02-02,2024-02,7,HV0003,Uber,25303,119578.82,31025623,633393.31,22128.93,485810.15,4975.0,20575.75,1041,351
2024-02-02,2024-02,8,HV0003,Uber,30254,130243.78,36541316,713407.66,27276.53,552296.28,4470.0,26837.0,1303,409
2024-02-02,2024-02,9,HV0003,Uber,27650,119295.62,32400515,641721.45,27751.85,492323.52,4715.0,28208.75,1280,328
2024-02-02,2024-02,10,HV0003,Uber,23777,108217.2,28622604,576386.29,26350.06,438604.7,4883.75,25026.25,1067,259
2024-02-02,2024-02,11,HV0003,Uber,22983,104036.44,27749471,563596.28,26474.07,425760.04000000004,4787.5,24584.75,1017,250
2024-02-02,2024-02,12,HV0003,Uber,23977,111906.01,29214854,602145.93,27962.13,452461.8,5451.25,25329.5,970,233
2024-02-02,2024-02,13,HV0003,Uber,24356,119046.59,31222735,626139.15,28000.01,483255.69,6055.0,24146.0,1076,289
2024-02-02,2024-02,14,HV0003,Uber,25983,122079.35999999999,36107877,672710.75,28109.33,532219.96,5965.0,23810.5,1228,345
2024-02-02,2024-02,15,HV0003,Uber,26459,123164.32,37550018,706116.44,28235.56,547779.58,6187.5,24590.5,1200,314
2024-02-02,2024-02,16,HV0003,Uber,27948,128917.1,38129564,703803.05,28515.35,562101.04,6147.5,26182.0,1236,321
2024-02-02,2024-02,17,HV0003,Uber,30975,133805.41,38931972,744618.75,30298.010000000002,578005.89,5192.5,32049.5,1323,365
2024-02-02,2024-02,18,HV0003,Uber,33895,142578.26,39111841,776644.37,32928.96,592312.23,4292.5,38332.0,1431,464
2024-02-02,2024-02,19,HV0003,Uber,36021,150664.72,38932129,774262.31,30583.17,602111.26,3581.25,43481.75,1552,553
2024-02-02,2024-02,20,HV0003,Uber,32294,145201.31,34162185,705882.58,27579.99,544933.43,3535.0,39132.25,1419,489
2024-02-02,2024-02,21,HV0003,Uber,30627,146644.63999999998,32326733,687520.5599999999,27662.690000000002,528513.99,3056.25,36853.25,1465,579
2024-02-02,2024-02,22,HV0003,Uber,32623,159337.57,35410502,741085.06,28717.66,575123.48,2708.75,40279.75,1675,737
2024-02-02,2024-02,23,HV0003,Uber,32536,156581.66,34418748,733006.82,27117.9,560105.79,2341.25,40602.5,1752,882
2024-02-03,2024-02,0,HV0003,Uber,27123,131628.92,28168192,605139.81,21190.23,462682.73,1331.25,33939.5,1690,774
2024-02-03,2024-02,1,HV0003,Uber,20786,99764.35,20639710,453060.55,14445.92,342409.07,468.75,26975.5,1438,740
2024-02-03,2024-02,2,HV0003,Uber,16027,78527.47,15659693,354305.48,10837.89,263989.48,366.25,21119.5,1140,567
2024-02-03,2024-02,3,HV0003,Uber,12334,67859.4,12410647,292988.31,8637.62,218178.32,1278.75,14851.75,984,481
2024-02-03,2024-02,4,HV0003,Uber,9461,59414.049999999996,9808697,245348.94,7514.34,182489.37000000002,2796.25,8787.5,835,375
2024-02-03,2024-02,5,HV0003,Uber,7594,52115.72,7980343,201284.47,7525.24,152720.08,3721.25,6223.5,640,240
2024-02-03,2024-02,6,HV0003,Uber,9797,63708.4,9979129,239060.0,8417.5,186489.34,3071.25,8107.5,788,306
