pickup_date,pickup_month,company,location_id,borough,zone,trips
2015-04-01,2015-04,Uber,3.0,Bronx,Allerton/Pelham Gardens,14
2015-04-01,2015-04,Uber,4.0,Manhattan,Alphabet City,409
2015-04-01,2015-04,Uber,6.0,Staten Island,Arrochar/Fort Wadsworth,3
2015-04-01,2015-04,Uber,7.0,Queens,Astoria,331
2015-04-01,2015-04,Uber,8.0,Queens,Astoria Park,2
2015-04-01,2015-04,Uber,9.0,Queens,Auburndale,16
2015-04-01,2015-04,Uber,10.0,Queens,Baisley Park,34
2015-04-01,2015-04,Uber,11.0,Brooklyn,Bath Beach,8
2015-04-01,2015-04,Uber,12.0,Manhattan,Battery Park,8
2015-04-01,2015-04,Uber,13.0,Manhattan,Battery Park City,713
2015-04-01,2015-04,Uber,14.0,Brooklyn,Bay Ridge,159
2015-04-01,2015-04,Uber,15.0,Queens,Bay Terrace/Fort Totten,10
2015-04-01,2015-04,Uber,16.0,Queens,Bayside,31
2015-04-01,2015-04,Uber,17.0,Brooklyn,Bedford,357
2015-04-01,2015-04,Uber,18.0,Bronx,Bedford Park,28
2015-04-01,2015-04,Uber,19.0,Queens,Bellerose,11
2015-04-01,2015-04,Uber,20.0,Bronx,Belmont,68
2015-04-01,2015-04,Uber,21.0,Brooklyn,Bensonhurst East,45
2015-04-01,2015-04,Uber,22.0,Brooklyn,Bensonhurst West,44
2015-04-01,2015-04,Uber,23.0,Staten Island,Bloomfield/Emerson Hill,1
2015-04-01,2015-04,Uber,24.0,Manhattan,Bloomingdale,107
2015-04-01,2015-04,Uber,25.0,Brooklyn,Boerum Hill,321
2015-04-01,2015-04,Uber,26.0,Brooklyn,Borough Park,104
2015-04-01,2015-04,Uber,28.0,Queens,Briarwood/Jamaica Hills,62
2015-04-01,2015-04,Uber,29.0,Brooklyn,Brighton Beach,18
2015-04-01,2015-04,Uber,31.0,Bronx,Bronx Park,9
2015-04-01,2015-04,Uber,32.0,Bronx,Bronxdale,9
2015-04-01,2015-04,Uber,33.0,Brooklyn,Brooklyn Heights,339
2015-04-01,2015-04,Uber,34.0,Brooklyn,Brooklyn Navy Yard,62
2015-04-01,2015-04,Uber,35.0,Brooklyn,Brownsville,65
2015-04-01,2015-04,Uber,36.0,Brooklyn,Bushwick North,300
2015-04-01,2015-04,Uber,37.0,Brooklyn,Bushwick South,437
2015-04-01,2015-04,Uber,38.0,Queens,Cambria Heights,12
2015-04-01,2015-04,Uber,39.0,Brooklyn,Canarsie,85
2015-04-01,2015-04,Uber,40.0,Brooklyn,Carroll Gardens,199
2015-04-01,2015-04,Uber,41.0,Manhattan,Central Harlem,253
2015-04-01,2015-04,Uber,42.0,Manhattan,Central Harlem North,279
2015-04-01,2015-04,Uber,43.0,Manhattan,Central Park,210
