pickup_date,pickup_month,company,location_id,borough,zone,trips
2015-09-01,2015-09,Uber,3.0,Bronx,Allerton/Pelham Gardens,26
2015-09-01,2015-09,Uber,4.0,Manhattan,Alphabet City,606
2015-09-01,2015-09,Uber,5.0,Staten Island,Arden Heights,1
2015-09-01,2015-09,Uber,6.0,Staten Island,Arrochar/Fort Wadsworth,8
2015-09-01,2015-09,Uber,7.0,Queens,Astoria,632
2015-09-01,2015-09,Uber,8.0,Queens,Astoria Park,2
2015-09-01,2015-09,Uber,9.0,Queens,Auburndale,32
2015-09-01,2015-09,Uber,10.0,Queens,Baisley Park,87
2015-09-01,2015-09,Uber,11.0,Brooklyn,Bath Beach,34
2015-09-01,2015-09,Uber,12.0,Manhattan,Battery Park,21
2015-09-01,2015-09,Uber,13.0,Manhattan,Battery Park City,1051
2015-09-01,2015-09,Uber,14.0,Brooklyn,Bay Ridge,259
2015-09-01,2015-09,Uber,15.0,Queens,Bay Terrace/Fort Totten,17
2015-09-01,2015-09,Uber,16.0,Queens,Bayside,87
2015-09-01,2015-09,Uber,17.0,Brooklyn,Bedford,718
2015-09-01,2015-09,Uber,18.0,Bronx,Bedford Park,64
2015-09-01,2015-09,Uber,19.0,Queens,Bellerose,20
2015-09-01,2015-09,Uber,20.0,Bronx,Belmont,77
2015-09-01,2015-09,Uber,21.0,Brooklyn,Bensonhurst East,66
2015-09-01,2015-09,Uber,22.0,Brooklyn,Bensonhurst West,96
2015-09-01,2015-09,Uber,23.0,Staten Island,Bloomfield/Emerson Hill,17
2015-09-01,2015-09,Uber,24.0,Manhattan,Bloomingdale,184
2015-09-01,2015-09,Uber,25.0,Brooklyn,Boerum Hill,538
2015-09-01,2015-09,Uber,26.0,Brooklyn,Borough Park,190
2015-09-01,2015-09,Uber,27.0,Queens,Breezy Point/Fort Tilden/Riis Beach,6
2015-09-01,2015-09,Uber,28.0,Queens,Briarwood/Jamaica Hills,102
2015-09-01,2015-09,Uber,29.0,Brooklyn,Brighton Beach,36
2015-09-01,2015-09,Uber,31.0,Bronx,Bronx Park,10
2015-09-01,2015-09,Uber,32.0,Bronx,Bronxdale,32
2015-09-01,2015-09,Uber,33.0,Brooklyn,Brooklyn Heights,578
2015-09-01,2015-09,Uber,34.0,Brooklyn,Brooklyn Navy Yard,129
2015-09-01,2015-09,Uber,35.0,Brooklyn,Brownsville,108
2015-09-01,2015-09,Uber,36.0,Brooklyn,Bushwick North,592
2015-09-01,2015-09,Uber,37.0,Brooklyn,Bushwick South,763
2015-09-01,2015-09,Uber,38.0,Queens,Cambria Heights,23
2015-09-01,2015-09,Uber,39.0,Brooklyn,Canarsie,146
2015-09-01,2015-09,Uber,40.0,Brooklyn,Carroll Gardens,276
2015-09-01,2015-09,Uber,41.0,Manhattan,Central Harlem,467
2015-09-01,2015-09,Uber,42.0,Manhattan,Central Harlem North,436
2015-09-01,2015-09,Uber,43.0,Manhattan,Central Park,204
2015-09-01,2015-09,Uber,45.0,Manhattan,Chinatown,307
2015-09-01,2015-09,Uber,46.0,Bronx,City Island,6
2015-09-01,2015-09,Uber,47.0,Bronx,Claremont/Bathgate,42
2015-09-01,2015-09,Uber,48.0,Manhattan,Clinton East,1715
2015-09-01,2015-09,Uber,49.0,Brooklyn,Clinton Hill,713
2015-09-01,2015-09,Uber,50.0,Manhattan,Clinton West,1007
2015-09-01,2015-09,Uber,51.0,Bronx,Co-Op City,37
2015-09-01,2015-09,Uber,52.0,Brooklyn,Cobble Hill,189
2015-09-01,2015-09,Uber,53.0,Queens,College Point,46
2015-09-01,2015-09,Uber,54.0,Brooklyn,Columbia Street,89
2015-09-01,2015-09,Uber,55.0,Brooklyn,Coney Island,59
2015-09-01,2015-09,Uber,56.0,Queens,Corona,100
2015-09-01,2015-09,Uber,57.0,Queens,Corona,15
