pickup_date,pickup_month,company,location_id,borough,zone,trips
2016-02-01,2016-02,Uber,3.0,Bronx,Allerton/Pelham Gardens,41
2016-02-01,2016-02,Uber,4.0,Manhattan,Alphabet City,521
2016-02-01,2016-02,Uber,5.0,Staten Island,Arden Heights,4
2016-02-01,2016-02,Uber,6.0,Staten Island,Arrochar/Fort Wadsworth,17
2016-02-01,2016-02,Uber,7.0,Queens,Astoria,733
2016-02-01,2016-02,Uber,9.0,Queens,Auburndale,50
2016-02-01,2016-02,Uber,10.0,Queens,Baisley Park,88
2016-02-01,2016-02,Uber,11.0,Brooklyn,Bath Beach,54
2016-02-01,2016-02,Uber,12.0,Manhattan,Battery Park,17
2016-02-01,2016-02,Uber,13.0,Manhattan,Battery Park City,1123
2016-02-01,2016-02,Uber,14.0,Brooklyn,Bay Ridge,378
2016-02-01,2016-02,Uber,15.0,Queens,Bay Terrace/Fort Totten,38
2016-02-01,2016-02,Uber,16.0,Queens,Bayside,130
2016-02-01,2016-02,Uber,17.0,Brooklyn,Bedford,644
2016-02-01,2016-02,Uber,18.0,Bronx,Bedford Park,81
2016-02-01,2016-02,Uber,19.0,Queens,Bellerose,29
2016-02-01,2016-02,Uber,20.0,Bronx,Belmont,73
2016-02-01,2016-02,Uber,21.0,Brooklyn,Bensonhurst East,123
2016-02-01,2016-02,Uber,22.0,Brooklyn,Bensonhurst West,145
2016-02-01,2016-02,Uber,23.0,Staten Island,Bloomfield/Emerson Hill,28
2016-02-01,2016-02,Uber,24.0,Manhattan,Bloomingdale,156
2016-02-01,2016-02,Uber,25.0,Brooklyn,Boerum Hill,491
2016-02-01,2016-02,Uber,26.0,Brooklyn,Borough Park,300
2016-02-01,2016-02,Uber,27.0,Queens,Breezy Point/Fort Tilden/Riis Beach,1
2016-02-01,2016-02,Uber,28.0,Queens,Briarwood/Jamaica Hills,119
2016-02-01,2016-02,Uber,29.0,Brooklyn,Brighton Beach,60
