pickup_date,pickup_month,company,location_id,borough,zone,trips
2015-11-01,2015-11,Uber,3.0,Bronx,Allerton/Pelham Gardens,55
2015-11-01,2015-11,Uber,4.0,Manhattan,Alphabet City,1223
2015-11-01,2015-11,Uber,5.0,Staten Island,Arden Heights,3
2015-11-01,2015-11,Uber,6.0,Staten Island,Arrochar/Fort Wadsworth,15
2015-11-01,2015-11,Uber,7.0,Queens,Astoria,1751
2015-11-01,2015-11,Uber,8.0,Queens,Astoria Park,3
2015-11-01,2015-11,Uber,9.0,Queens,Auburndale,63
2015-11-01,2015-11,Uber,10.0,Queens,Baisley Park,119
2015-11-01,2015-11,Uber,11.0,Brooklyn,Bath Beach,58
2015-11-01,2015-11,Uber,12.0,Manhattan,Battery Park,11
2015-11-01,2015-11,Uber,13.0,Manhattan,Battery Park City,947
2015-11-01,2015-11,Uber,14.0,Brooklyn,Bay Ridge,467
2015-11-01,2015-11,Uber,15.0,Queens,Bay Terrace/Fort Totten,44
2015-11-01,2015-11,Uber,16.0,Queens,Bayside,226
2015-11-01,2015-11,Uber,17.0,Brooklyn,Bedford,1758
2015-11-01,2015-11,Uber,18.0,Bronx,Bedford Park,119
2015-11-01,2015-11,Uber,19.0,Queens,Bellerose,47
2015-11-01,2015-11,Uber,20.0,Bronx,Belmont,151
2015-11-01,2015-11,Uber,21.0,Brooklyn,Bensonhurst East,148
2015-11-01,2015-11,Uber,22.0,Brooklyn,Bensonhurst West,159
2015-11-01,2015-11,Uber,23.0,Staten Island,Bloomfield/Emerson Hill,49
2015-11-01,2015-11,Uber,24.0,Manhattan,Bloomingdale,245
2015-11-01,2015-11,Uber,25.0,Brooklyn,Boerum Hill,914
2015-11-01,2015-11,Uber,26.0,Brooklyn,Borough Park,199
2015-11-01,2015-11,Uber,27.0,Queens,Breezy Point/Fort Tilden/Riis Beach,2
2015-11-01,2015-11,Uber,28.0,Queens,Briarwood/Jamaica Hills,203
2015-11-01,2015-11,Uber,29.0,Brooklyn,Brighton Beach,54
2015-11-01,2015-11,Uber,30.0,Queens,Broad Channel,3
2015-11-01,2015-11,Uber,31.0,Bronx,Bronx Park,44
2015-11-01,2015-11,Uber,32.0,Bronx,Bronxdale,61
2015-11-01,2015-11,Uber,33.0,Brooklyn,Brooklyn Heights,790
2015-11-01,2015-11,Uber,34.0,Brooklyn,Brooklyn Navy Yard,59
2015-11-01,2015-11,Uber,35.0,Brooklyn,Brownsville,164
2015-11-01,2015-11,Uber,36.0,Brooklyn,Bushwick North,2618
2015-11-01,2015-11,Uber,37.0,Brooklyn,Bushwick South,3733
2015-11-01,2015-11,Uber,38.0,Queens,Cambria Heights,33
2015-11-01,2015-11,Uber,39.0,Brooklyn,Canarsie,268
2015-11-01,2015-11,Uber,40.0,Brooklyn,Carroll Gardens,615
2015-11-01,2015-11,Uber,41.0,Manhattan,Central Harlem,866
2015-11-01,2015-11,Uber,42.0,Manhattan,Central Harlem North,772
2015-11-01,2015-11,Uber,43.0,Manhattan,Central Park,253
2015-11-01,2015-11,Uber,44.0,Staten Island,Charleston/Tottenville,6
2015-11-01,2015-11,Uber,45.0,Manhattan,Chinatown,569
2015-11-01,2015-11,Uber,46.0,Bronx,City Island,5
