pickup_date,pickup_month,company,location_id,borough,zone,trips
2016-01-01,2016-01,Uber,2.0,Queens,Jamaica Bay,1
2016-01-01,2016-01,Uber,3.0,Bronx,Allerton/Pelham Gardens,99
2016-01-01,2016-01,Uber,4.0,Manhattan,Alphabet City,847
2016-01-01,2016-01,Uber,5.0,Staten Island,Arden Heights,11
2016-01-01,2016-01,Uber,6.0,Staten Island,Arrochar/Fort Wadsworth,30
2016-01-01,2016-01,Uber,7.0,Queens,Astoria,1663
2016-01-01,2016-01,Uber,8.0,Queens,Astoria Park,9
2016-01-01,2016-01,Uber,9.0,Queens,Auburndale,65
2016-01-01,2016-01,Uber,10.0,Queens,Baisley Park,129
2016-01-01,2016-01,Uber,11.0,Brooklyn,Bath Beach,94
2016-01-01,2016-01,Uber,12.0,Manhattan,Battery Park,24
2016-01-01,2016-01,Uber,13.0,Manhattan,Battery Park City,867
2016-01-01,2016-01,Uber,14.0,Brooklyn,Bay Ridge,687
2016-01-01,2016-01,Uber,15.0,Queens,Bay Terrace/Fort Totten,68
2016-01-01,2016-01,Uber,16.0,Queens,Bayside,275
2016-01-01,2016-01,Uber,17.0,Brooklyn,Bedford,1511
2016-01-01,2016-01,Uber,18.0,Bronx,Bedford Park,165
2016-01-01,2016-01,Uber,19.0,Queens,Bellerose,67
2016-01-01,2016-01,Uber,20.0,Bronx,Belmont,93
2016-01-01,2016-01,Uber,21.0,Brooklyn,Bensonhurst East,217
2016-01-01,2016-01,Uber,22.0,Brooklyn,Bensonhurst West,230
2016-01-01,2016-01,Uber,23.0,Staten Island,Bloomfield/Emerson Hill,76
2016-01-01,2016-01,Uber,24.0,Manhattan,Bloomingdale,220
2016-01-01,2016-01,Uber,25.0,Brooklyn,Boerum Hill,850
2016-01-01,2016-01,Uber,26.0,Brooklyn,Borough Park,182
2016-01-01,2016-01,Uber,27.0,Queens,Breezy Point/Fort Tilden/Riis Beach,3
2016-01-01,2016-01,Uber,28.0,Queens,Briarwood/Jamaica Hills,195
2016-01-01,2016-01,Uber,29.0,Brooklyn,Brighton Beach,130
2016-01-01,2016-01,Uber,30.0,Queens,Broad Channel,6
2016-01-01,2016-01,Uber,31.0,Bronx,Bronx Park,23
2016-01-01,2016-01,Uber,32.0,Bronx,Bronxdale,106
2016-01-01,2016-01,Uber,33.0,Brooklyn,Brooklyn Heights,700
2016-01-01,2016-01,Uber,34.0,Brooklyn,Brooklyn Navy Yard,33
2016-01-01,2016-01,Uber,35.0,Brooklyn,Brownsville,222
2016-01-01,2016-01,Uber,36.0,Brooklyn,Bushwick North,2077
2016-01-01,2016-01,Uber,37.0,Brooklyn,Bushwick South,2338
2016-01-01,2016-01,Uber,38.0,Queens,Cambria Heights,43
2016-01-01,2016-01,Uber,39.0,Brooklyn,Canarsie,408
2016-01-01,2016-01,Uber,40.0,Brooklyn,Carroll Gardens,411
2016-01-01,2016-01,Uber,41.0,Manhattan,Central Harlem,979
2016-01-01,2016-01,Uber,42.0,Manhattan,Central Harlem North,983
2016-01-01,2016-01,Uber,43.0,Manhattan,Central Park,271
2016-01-01,2016-01,Uber,44.0,Staten Island,Charleston/Tottenville,38
2016-01-01,2016-01,Uber,45.0,Manhattan,Chinatown,516
2016-01-01,2016-01,Uber,46.0,Bronx,City Island,15
2016-01-01,2016-01,Uber,47.0,Bronx,Claremont/Bathgate,83
2016-01-01,2016-01,Uber,48.0,Manhattan,Clinton East,2697
2016-01-01,2016-01,Uber,49.0,Brooklyn,Clinton Hill,1159
2016-01-01,2016-01,Uber,50.0,Manhattan,Clinton West,2109
2016-01-01,2016-01,Uber,51.0,Bronx,Co-Op City,91
2016-01-01,2016-01,Uber,52.0,Brooklyn,Cobble Hill,271
2016-01-01,2016-01,Uber,53.0,Queens,College Point,109
2016-01-01,2016-01,Uber,54.0,Brooklyn,Columbia Street,124
2016-01-01,2016-01,Uber,55.0,Brooklyn,Coney Island,190
2016-01-01,2016-01,Uber,56.0,Queens,Corona,221
2016-01-01,2016-01,Uber,57.0,Queens,Corona,21
2016-01-01,2016-01,Uber,58.0,Bronx,Country Club,13
2016-01-01,2016-01,Uber,59.0,Bronx,Crotona Park,6
2016-01-01,2016-01,Uber,60.0,Bronx,Crotona Park East,79
2016-01-01,2016-01,Uber,61.0,Brooklyn,Crown Heights North,1931
2016-01-01,2016-01,Uber,62.0,Brooklyn,Crown Heights South,396
2016-01-01,2016-01,Uber,63.0,Brooklyn,Cypress Hills,189
2016-01-01,2016-01,Uber,64.0,Queens,Douglaston,77
2016-01-01,2016-01,Uber,65.0,Brooklyn,Downtown Brooklyn/MetroTech,530
2016-01-01,2016-01,Uber,66.0,Brooklyn,DUMBO/Vinegar Hill,438
2016-01-01,2016-01,Uber,67.0,Brooklyn,Dyker Heights,180
2016-01-01,2016-01,Uber,68.0,Manhattan,East Chelsea,2875
2016-01-01,2016-01,Uber,69.0,Bronx,East Concourse/Concourse Village,214
2016-01-01,2016-01,Uber,70.0,Queens,East Elmhurst,196
2016-01-01,2016-01,Uber,71.0,Brooklyn,East Flatbush/Farragut,285
2016-01-01,2016-01,Uber,72.0,Brooklyn,East Flatbush/Remsen Village,282
2016-01-01,2016-01,Uber,73.0,Queens,East Flushing,99
2016-01-01,2016-01,Uber,74.0,Manhattan,East Harlem North,540
2016-01-01,2016-01,Uber,75.0,Manhattan,East Harlem South,509
2016-01-01,2016-01,Uber,76.0,Brooklyn,East New York,423
