pickup_date,pickup_month,company,location_id,borough,zone,trips
2018-10-01,2018-10,Uber,3.0,Bronx,Allerton/Pelham Gardens,177
2018-10-01,2018-10,Uber,4.0,Manhattan,Alphabet City,489
2018-10-01,2018-10,Uber,5.0,Staten Island,Arden Heights,40
2018-10-01,2018-10,Uber,6.0,Staten Island,Arrochar/Fort Wadsworth,66
2018-10-01,2018-10,Uber,7.0,Queens,Astoria,1073
2018-10-01,2018-10,Uber,8.0,Queens,Astoria Park,5
2018-10-01,2018-10,Uber,9.0,Queens,Auburndale,124
2018-10-01,2018-10,Uber,10.0,Queens,Baisley Park,395
2018-10-01,2018-10,Uber,11.0,Brooklyn,Bath Beach,137
2018-10-01,2018-10,Uber,12.0,Manhattan,Battery Park,72
2018-10-01,2018-10,Uber,13.0,Manhattan,Battery Park City,790
2018-10-01,2018-10,Uber,14.0,Brooklyn,Bay Ridge,610
2018-10-01,2018-10,Uber,15.0,Queens,Bay Terrace/Fort Totten,72
2018-10-01,2018-10,Uber,16.0,Queens,Bayside,232
2018-10-01,2018-10,Uber,17.0,Brooklyn,Bedford,934
2018-10-01,2018-10,Uber,18.0,Bronx,Bedford Park,438
2018-10-01,2018-10,Uber,19.0,Queens,Bellerose,65
2018-10-01,2018-10,Uber,20.0,Bronx,Belmont,292
2018-10-01,2018-10,Uber,21.0,Brooklyn,Bensonhurst East,388
2018-10-01,2018-10,Uber,22.0,Brooklyn,Bensonhurst West,438
2018-10-01,2018-10,Uber,23.0,Staten Island,Bloomfield/Emerson Hill,171
2018-10-01,2018-10,Uber,24.0,Manhattan,Bloomingdale,176
2018-10-01,2018-10,Uber,25.0,Brooklyn,Boerum Hill,680
2018-10-01,2018-10,Uber,26.0,Brooklyn,Borough Park,274
2018-10-01,2018-10,Uber,27.0,Queens,Breezy Point/Fort Tilden/Riis Beach,3
2018-10-01,2018-10,Uber,28.0,Queens,Briarwood/Jamaica Hills,203
2018-10-01,2018-10,Uber,29.0,Brooklyn,Brighton Beach,279
2018-10-01,2018-10,Uber,30.0,Queens,Broad Channel,2
2018-10-01,2018-10,Uber,31.0,Bronx,Bronx Park,52
2018-10-01,2018-10,Uber,32.0,Bronx,Bronxdale,200
2018-10-01,2018-10,Uber,33.0,Brooklyn,Brooklyn Heights,640
2018-10-01,2018-10,Uber,34.0,Brooklyn,Brooklyn Navy Yard,127
2018-10-01,2018-10,Uber,35.0,Brooklyn,Brownsville,755
2018-10-01,2018-10,Uber,36.0,Brooklyn,Bushwick North,788
2018-10-01,2018-10,Uber,37.0,Brooklyn,Bushwick South,1134
2018-10-01,2018-10,Uber,38.0,Queens,Cambria Heights,117
2018-10-01,2018-10,Uber,39.0,Brooklyn,Canarsie,1059
2018-10-01,2018-10,Uber,40.0,Brooklyn,Carroll Gardens,307
2018-10-01,2018-10,Uber,41.0,Manhattan,Central Harlem,682
2018-10-01,2018-10,Uber,42.0,Manhattan,Central Harlem North,1050
2018-10-01,2018-10,Uber,43.0,Manhattan,Central Park,649
2018-10-01,2018-10,Uber,44.0,Staten Island,Charleston/Tottenville,29
2018-10-01,2018-10,Uber,45.0,Manhattan,Chinatown,301
2018-10-01,2018-10,Uber,46.0,Bronx,City Island,11
2018-10-01,2018-10,Uber,47.0,Bronx,Claremont/Bathgate,402
2018-10-01,2018-10,Uber,48.0,Manhattan,Clinton East,1874
2018-10-01,2018-10,Uber,49.0,Brooklyn,Clinton Hill,831
2018-10-01,2018-10,Uber,50.0,Manhattan,Clinton West,703
2018-10-01,2018-10,Uber,51.0,Bronx,Co-Op City,298
2018-10-01,2018-10,Uber,52.0,Brooklyn,Cobble Hill,134
2018-10-01,2018-10,Uber,53.0,Queens,College Point,170
2018-10-01,2018-10,Uber,54.0,Brooklyn,Columbia Street,71
2018-10-01,2018-10,Uber,55.0,Brooklyn,Coney Island,313
2018-10-01,2018-10,Uber,56.0,Queens,Corona,343
2018-10-01,2018-10,Uber,57.0,Queens,Corona,19
2018-10-01,2018-10,Uber,58.0,Bronx,Country Club,20
2018-10-01,2018-10,Uber,59.0,Bronx,Crotona Park,18
2018-10-01,2018-10,Uber,60.0,Bronx,Crotona Park East,249
2018-10-01,2018-10,Uber,61.0,Brooklyn,Crown Heights North,1768
2018-10-01,2018-10,Uber,62.0,Brooklyn,Crown Heights South,401
2018-10-01,2018-10,Uber,63.0,Brooklyn,Cypress Hills,400
2018-10-01,2018-10,Uber,64.0,Queens,Douglaston,88
2018-10-01,2018-10,Uber,65.0,Brooklyn,Downtown Brooklyn/MetroTech,725
2018-10-01,2018-10,Uber,66.0,Brooklyn,DUMBO/Vinegar Hill,641
2018-10-01,2018-10,Uber,67.0,Brooklyn,Dyker Heights,225
2018-10-01,2018-10,Uber,68.0,Manhattan,East Chelsea,1462
2018-10-01,2018-10,Uber,69.0,Bronx,East Concourse/Concourse Village,696
2018-10-01,2018-10,Uber,70.0,Queens,East Elmhurst,261
2018-10-01,2018-10,Uber,71.0,Brooklyn,East Flatbush/Farragut,553
2018-10-01,2018-10,Uber,72.0,Brooklyn,East Flatbush/Remsen Village,825
2018-10-01,2018-10,Uber,73.0,Queens,East Flushing,162
2018-10-01,2018-10,Uber,74.0,Manhattan,East Harlem North,773
2018-10-01,2018-10,Uber,75.0,Manhattan,East Harlem South,774
2018-10-01,2018-10,Uber,76.0,Brooklyn,East New York,1145
2018-10-01,2018-10,Uber,77.0,Brooklyn,East New York/Pennsylvania Avenue,321
2018-10-01,2018-10,Uber,78.0,Bronx,East Tremont,380
2018-10-01,2018-10,Uber,79.0,Manhattan,East Village,1701
2018-10-01,2018-10,Uber,80.0,Brooklyn,East Williamsburg,771
2018-10-01,2018-10,Uber,81.0,Bronx,Eastchester,236
2018-10-01,2018-10,Uber,82.0,Queens,Elmhurst,758
2018-10-01,2018-10,Uber,83.0,Queens,Elmhurst/Maspeth,231
2018-10-01,2018-10,Uber,84.0,Staten Island,Eltingville/Annadale/Prince's Bay,59
2018-10-01,2018-10,Uber,85.0,Brooklyn,Erasmus,335
2018-10-01,2018-10,Uber,86.0,Queens,Far Rockaway,118
2018-10-01,2018-10,Uber,87.0,Manhattan,Financial District North,923
2018-10-01,2018-10,Uber,88.0,Manhattan,Financial District South,325
2018-10-01,2018-10,Uber,89.0,Brooklyn,Flatbush/Ditmas Park,1023
2018-10-01,2018-10,Uber,90.0,Manhattan,Flatiron,1071
2018-10-01,2018-10,Uber,91.0,Brooklyn,Flatlands,603
2018-10-01,2018-10,Uber,92.0,Queens,Flushing,627
2018-10-01,2018-10,Uber,93.0,Queens,Flushing Meadows-Corona Park,51
2018-10-01,2018-10,Uber,94.0,Bronx,Fordham South,205
2018-10-01,2018-10,Uber,95.0,Queens,Forest Hills,614
2018-10-01,2018-10,Uber,96.0,Queens,Forest Park/Highland Park,27
2018-10-01,2018-10,Uber,97.0,Brooklyn,Fort Greene,808
2018-10-01,2018-10,Uber,98.0,Queens,Fresh Meadows,147
2018-10-01,2018-10,Uber,99.0,Staten Island,Freshkills Park,3
2018-10-01,2018-10,Uber,100.0,Manhattan,Garment District,1201
2018-10-01,2018-10,Uber,101.0,Queens,Glen Oaks,106
2018-10-01,2018-10,Uber,102.0,Queens,Glendale,249
2018-10-01,2018-10,Uber,106.0,Brooklyn,Gowanus,238
2018-10-01,2018-10,Uber,107.0,Manhattan,Gramercy,1254
2018-10-01,2018-10,Uber,108.0,Brooklyn,Gravesend,188
2018-10-01,2018-10,Uber,109.0,Staten Island,Great Kills,65
2018-10-01,2018-10,Uber,110.0,Staten Island,Great Kills Park,1
2018-10-01,2018-10,Uber,111.0,Brooklyn,Green-Wood Cemetery,12
2018-10-01,2018-10,Uber,112.0,Brooklyn,Greenpoint,822
2018-10-01,2018-10,Uber,113.0,Manhattan,Greenwich Village North,988
2018-10-01,2018-10,Uber,114.0,Manhattan,Greenwich Village South,906
2018-10-01,2018-10,Uber,115.0,Staten Island,Grymes Hill/Clifton,60
