pickup_date,pickup_month,company,location_id,borough,zone,trips
2017-06-01,2017-06,Uber,3.0,Bronx,Allerton/Pelham Gardens,115
2017-06-01,2017-06,Uber,4.0,Manhattan,Alphabet City,445
2017-06-01,2017-06,Uber,5.0,Staten Island,Arden Heights,13
2017-06-01,2017-06,Uber,6.0,Staten Island,Arrochar/Fort Wadsworth,34
2017-06-01,2017-06,Uber,7.0,Queens,Astoria,697
2017-06-01,2017-06,Uber,8.0,Queens,Astoria Park,13
2017-06-01,2017-06,Uber,9.0,Queens,Auburndale,69
2017-06-01,2017-06,Uber,10.0,Queens,Baisley Park,212
2017-06-01,2017-06,Uber,11.0,Brooklyn,Bath Beach,117
2017-06-01,2017-06,Uber,12.0,Manhattan,Battery Park,39
2017-06-01,2017-06,Uber,13.0,Manhattan,Battery Park City,973
2017-06-01,2017-06,Uber,14.0,Brooklyn,Bay Ridge,587
2017-06-01,2017-06,Uber,15.0,Queens,Bay Terrace/Fort Totten,55
2017-06-01,2017-06,Uber,16.0,Queens,Bayside,192
2017-06-01,2017-06,Uber,17.0,Brooklyn,Bedford,662
2017-06-01,2017-06,Uber,18.0,Bronx,Bedford Park,288
2017-06-01,2017-06,Uber,19.0,Queens,Bellerose,58
2017-06-01,2017-06,Uber,20.0,Bronx,Belmont,198
2017-06-01,2017-06,Uber,21.0,Brooklyn,Bensonhurst East,190
2017-06-01,2017-06,Uber,22.0,Brooklyn,Bensonhurst West,253
2017-06-01,2017-06,Uber,23.0,Staten Island,Bloomfield/Emerson Hill,86
2017-06-01,2017-06,Uber,24.0,Manhattan,Bloomingdale,156
2017-06-01,2017-06,Uber,25.0,Brooklyn,Boerum Hill,582
2017-06-01,2017-06,Uber,26.0,Brooklyn,Borough Park,189
2017-06-01,2017-06,Uber,27.0,Queens,Breezy Point/Fort Tilden/Riis Beach,4
2017-06-01,2017-06,Uber,28.0,Queens,Briarwood/Jamaica Hills,140
2017-06-01,2017-06,Uber,29.0,Brooklyn,Brighton Beach,181
2017-06-01,2017-06,Uber,30.0,Queens,Broad Channel,2
2017-06-01,2017-06,Uber,31.0,Bronx,Bronx Park,63
2017-06-01,2017-06,Uber,32.0,Bronx,Bronxdale,140
2017-06-01,2017-06,Uber,33.0,Brooklyn,Brooklyn Heights,533
2017-06-01,2017-06,Uber,34.0,Brooklyn,Brooklyn Navy Yard,75
2017-06-01,2017-06,Uber,35.0,Brooklyn,Brownsville,412
