pickup_date,pickup_month,company,location_id,borough,zone,trips
2015-08-01,2015-08,Uber,2.0,Queens,Jamaica Bay,1
2015-08-01,2015-08,Uber,3.0,Bronx,Allerton/Pelham Gardens,45
2015-08-01,2015-08,Uber,4.0,Manhattan,Alphabet City,1032
2015-08-01,2015-08,Uber,6.0,Staten Island,Arrochar/Fort Wadsworth,15
2015-08-01,2015-08,Uber,7.0,Queens,Astoria,1337
2015-08-01,2015-08,Uber,8.0,Queens,Astoria Park,6
2015-08-01,2015-08,Uber,9.0,Queens,Auburndale,38
2015-08-01,2015-08,Uber,10.0,Queens,Baisley Park,89
2015-08-01,2015-08,Uber,11.0,Brooklyn,Bath Beach,37
2015-08-01,2015-08,Uber,12.0,Manhattan,Battery Park,56
2015-08-01,2015-08,Uber,13.0,Manhattan,Battery Park City,1176
2015-08-01,2015-08,Uber,14.0,Brooklyn,Bay Ridge,400
2015-08-01,2015-08,Uber,15.0,Queens,Bay Terrace/Fort Totten,51
2015-08-01,2015-08,Uber,16.0,Queens,Bayside,143
2015-08-01,2015-08,Uber,17.0,Brooklyn,Bedford,1121
2015-08-01,2015-08,Uber,18.0,Bronx,Bedford Park,88
2015-08-01,2015-08,Uber,19.0,Queens,Bellerose,39
2015-08-01,2015-08,Uber,20.0,Bronx,Belmont,115
2015-08-01,2015-08,Uber,21.0,Brooklyn,Bensonhurst East,112
2015-08-01,2015-08,Uber,22.0,Brooklyn,Bensonhurst West,109
2015-08-01,2015-08,Uber,23.0,Staten Island,Bloomfield/Emerson Hill,27
2015-08-01,2015-08,Uber,24.0,Manhattan,Bloomingdale,245
2015-08-01,2015-08,Uber,25.0,Brooklyn,Boerum Hill,804
2015-08-01,2015-08,Uber,26.0,Brooklyn,Borough Park,81
2015-08-01,2015-08,Uber,27.0,Queens,Breezy Point/Fort Tilden/Riis Beach,23
2015-08-01,2015-08,Uber,28.0,Queens,Briarwood/Jamaica Hills,134
2015-08-01,2015-08,Uber,29.0,Brooklyn,Brighton Beach,85
2015-08-01,2015-08,Uber,30.0,Queens,Broad Channel,1
2015-08-01,2015-08,Uber,31.0,Bronx,Bronx Park,64
2015-08-01,2015-08,Uber,32.0,Bronx,Bronxdale,58
2015-08-01,2015-08,Uber,33.0,Brooklyn,Brooklyn Heights,876
2015-08-01,2015-08,Uber,34.0,Brooklyn,Brooklyn Navy Yard,54
2015-08-01,2015-08,Uber,35.0,Brooklyn,Brownsville,135
2015-08-01,2015-08,Uber,36.0,Brooklyn,Bushwick North,1166
2015-08-01,2015-08,Uber,37.0,Brooklyn,Bushwick South,1561
2015-08-01,2015-08,Uber,38.0,Queens,Cambria Heights,21
2015-08-01,2015-08,Uber,39.0,Brooklyn,Canarsie,218
2015-08-01,2015-08,Uber,40.0,Brooklyn,Carroll Gardens,507
2015-08-01,2015-08,Uber,41.0,Manhattan,Central Harlem,886
2015-08-01,2015-08,Uber,42.0,Manhattan,Central Harlem North,804
2015-08-01,2015-08,Uber,43.0,Manhattan,Central Park,453
2015-08-01,2015-08,Uber,44.0,Staten Island,Charleston/Tottenville,1
2015-08-01,2015-08,Uber,45.0,Manhattan,Chinatown,568
2015-08-01,2015-08,Uber,46.0,Bronx,City Island,12
2015-08-01,2015-08,Uber,47.0,Bronx,Claremont/Bathgate,41
2015-08-01,2015-08,Uber,48.0,Manhattan,Clinton East,2588
2015-08-01,2015-08,Uber,49.0,Brooklyn,Clinton Hill,1081
2015-08-01,2015-08,Uber,50.0,Manhattan,Clinton West,1420
2015-08-01,2015-08,Uber,51.0,Bronx,Co-Op City,60
2015-08-01,2015-08,Uber,52.0,Brooklyn,Cobble Hill,218
2015-08-01,2015-08,Uber,53.0,Queens,College Point,45
2015-08-01,2015-08,Uber,54.0,Brooklyn,Columbia Street,109
2015-08-01,2015-08,Uber,55.0,Brooklyn,Coney Island,132
2015-08-01,2015-08,Uber,56.0,Queens,Corona,98
2015-08-01,2015-08,Uber,57.0,Queens,Corona,5
2015-08-01,2015-08,Uber,58.0,Bronx,Country Club,8
2015-08-01,2015-08,Uber,59.0,Bronx,Crotona Park,3
2015-08-01,2015-08,Uber,60.0,Bronx,Crotona Park East,33
2015-08-01,2015-08,Uber,61.0,Brooklyn,Crown Heights North,1422
2015-08-01,2015-08,Uber,62.0,Brooklyn,Crown Heights South,291
2015-08-01,2015-08,Uber,63.0,Brooklyn,Cypress Hills,83
2015-08-01,2015-08,Uber,64.0,Queens,Douglaston,36
2015-08-01,2015-08,Uber,65.0,Brooklyn,Downtown Brooklyn/MetroTech,599
2015-08-01,2015-08,Uber,66.0,Brooklyn,DUMBO/Vinegar Hill,472
2015-08-01,2015-08,Uber,67.0,Brooklyn,Dyker Heights,120
2015-08-01,2015-08,Uber,68.0,Manhattan,East Chelsea,2506
2015-08-01,2015-08,Uber,69.0,Bronx,East Concourse/Concourse Village,113
2015-08-01,2015-08,Uber,70.0,Queens,East Elmhurst,129
2015-08-01,2015-08,Uber,71.0,Brooklyn,East Flatbush/Farragut,161
2015-08-01,2015-08,Uber,72.0,Brooklyn,East Flatbush/Remsen Village,167
2015-08-01,2015-08,Uber,73.0,Queens,East Flushing,50
2015-08-01,2015-08,Uber,74.0,Manhattan,East Harlem North,528
2015-08-01,2015-08,Uber,75.0,Manhattan,East Harlem South,505
2015-08-01,2015-08,Uber,76.0,Brooklyn,East New York,215
2015-08-01,2015-08,Uber,77.0,Brooklyn,East New York/Pennsylvania Avenue,68
2015-08-01,2015-08,Uber,78.0,Bronx,East Tremont,78
2015-08-01,2015-08,Uber,79.0,Manhattan,East Village,4459
2015-08-01,2015-08,Uber,80.0,Brooklyn,East Williamsburg,1861
2015-08-01,2015-08,Uber,81.0,Bronx,Eastchester,40
2015-08-01,2015-08,Uber,82.0,Queens,Elmhurst,423
2015-08-01,2015-08,Uber,83.0,Queens,Elmhurst/Maspeth,126
2015-08-01,2015-08,Uber,84.0,Staten Island,Eltingville/Annadale/Prince's Bay,3
2015-08-01,2015-08,Uber,85.0,Brooklyn,Erasmus,118
2015-08-01,2015-08,Uber,86.0,Queens,Far Rockaway,4
2015-08-01,2015-08,Uber,87.0,Manhattan,Financial District North,1524
2015-08-01,2015-08,Uber,88.0,Manhattan,Financial District South,400
2015-08-01,2015-08,Uber,89.0,Brooklyn,Flatbush/Ditmas Park,560
2015-08-01,2015-08,Uber,90.0,Manhattan,Flatiron,1704
2015-08-01,2015-08,Uber,91.0,Brooklyn,Flatlands,210
2015-08-01,2015-08,Uber,92.0,Queens,Flushing,239
2015-08-01,2015-08,Uber,93.0,Queens,Flushing Meadows-Corona Park,174
2015-08-01,2015-08,Uber,94.0,Bronx,Fordham South,49
2015-08-01,2015-08,Uber,95.0,Queens,Forest Hills,526
2015-08-01,2015-08,Uber,96.0,Queens,Forest Park/Highland Park,11
2015-08-01,2015-08,Uber,97.0,Brooklyn,Fort Greene,786
2015-08-01,2015-08,Uber,98.0,Queens,Fresh Meadows,37
2015-08-01,2015-08,Uber,100.0,Manhattan,Garment District,860
2015-08-01,2015-08,Uber,101.0,Queens,Glen Oaks,18
2015-08-01,2015-08,Uber,102.0,Queens,Glendale,128
2015-08-01,2015-08,Uber,106.0,Brooklyn,Gowanus,365
2015-08-01,2015-08,Uber,107.0,Manhattan,Gramercy,2090
2015-08-01,2015-08,Uber,108.0,Brooklyn,Gravesend,49
2015-08-01,2015-08,Uber,111.0,Brooklyn,Green-Wood Cemetery,5
2015-08-01,2015-08,Uber,112.0,Brooklyn,Greenpoint,1566
2015-08-01,2015-08,Uber,113.0,Manhattan,Greenwich Village North,1586
2015-08-01,2015-08,Uber,114.0,Manhattan,Greenwich Village South,1799
2015-08-01,2015-08,Uber,115.0,Staten Island,Grymes Hill/Clifton,6
2015-08-01,2015-08,Uber,116.0,Manhattan,Hamilton Heights,440
2015-08-01,2015-08,Uber,117.0,Queens,Hammels/Arverne,60
2015-08-01,2015-08,Uber,118.0,Staten Island,Heartland Village/Todt Hill,23
2015-08-01,2015-08,Uber,119.0,Bronx,Highbridge,61
2015-08-01,2015-08,Uber,120.0,Manhattan,Highbridge Park,7
2015-08-01,2015-08,Uber,121.0,Queens,Hillcrest/Pomonok,92
2015-08-01,2015-08,Uber,122.0,Queens,Hollis,26
2015-08-01,2015-08,Uber,123.0,Brooklyn,Homecrest,68
2015-08-01,2015-08,Uber,124.0,Queens,Howard Beach,68
2015-08-01,2015-08,Uber,125.0,Manhattan,Hudson Sq,581
2015-08-01,2015-08,Uber,126.0,Bronx,Hunts Point,40
2015-08-01,2015-08,Uber,127.0,Manhattan,Inwood,230
2015-08-01,2015-08,Uber,128.0,Manhattan,Inwood Hill Park,16
2015-08-01,2015-08,Uber,129.0,Queens,Jackson Heights,471
2015-08-01,2015-08,Uber,130.0,Queens,Jamaica,193
2015-08-01,2015-08,Uber,131.0,Queens,Jamaica Estates,75
2015-08-01,2015-08,Uber,132.0,Queens,JFK Airport,1686
2015-08-01,2015-08,Uber,133.0,Brooklyn,Kensington,142
2015-08-01,2015-08,Uber,134.0,Queens,Kew Gardens,111
2015-08-01,2015-08,Uber,135.0,Queens,Kew Gardens Hills,90
2015-08-01,2015-08,Uber,136.0,Bronx,Kingsbridge Heights,63
2015-08-01,2015-08,Uber,137.0,Manhattan,Kips Bay,1308
2015-08-01,2015-08,Uber,138.0,Queens,LaGuardia Airport,1001
2015-08-01,2015-08,Uber,139.0,Queens,Laurelton,35
2015-08-01,2015-08,Uber,140.0,Manhattan,Lenox Hill East,890
2015-08-01,2015-08,Uber,141.0,Manhattan,Lenox Hill West,1455
2015-08-01,2015-08,Uber,142.0,Manhattan,Lincoln Square East,1457
2015-08-01,2015-08,Uber,143.0,Manhattan,Lincoln Square West,826
2015-08-01,2015-08,Uber,144.0,Manhattan,Little Italy/NoLiTa,1984
2015-08-01,2015-08,Uber,145.0,Queens,Long Island City/Hunters Point,1217
2015-08-01,2015-08,Uber,146.0,Queens,Long Island City/Queens Plaza,272
2015-08-01,2015-08,Uber,147.0,Bronx,Longwood,42
2015-08-01,2015-08,Uber,148.0,Manhattan,Lower East Side,3189
2015-08-01,2015-08,Uber,149.0,Brooklyn,Madison,81
2015-08-01,2015-08,Uber,150.0,Brooklyn,Manhattan Beach,65
2015-08-01,2015-08,Uber,151.0,Manhattan,Manhattan Valley,535
2015-08-01,2015-08,Uber,152.0,Manhattan,Manhattanville,174
2015-08-01,2015-08,Uber,153.0,Manhattan,Marble Hill,31
2015-08-01,2015-08,Uber,154.0,Brooklyn,Marine Park/Floyd Bennett Field,30
2015-08-01,2015-08,Uber,155.0,Brooklyn,Marine Park/Mill Basin,112
2015-08-01,2015-08,Uber,156.0,Staten Island,Mariners Harbor,12
2015-08-01,2015-08,Uber,157.0,Queens,Maspeth,174
2015-08-01,2015-08,Uber,158.0,Manhattan,Meatpacking/West Village West,2491
2015-08-01,2015-08,Uber,159.0,Bronx,Melrose South,134
2015-08-01,2015-08,Uber,160.0,Queens,Middle Village,145
2015-08-01,2015-08,Uber,161.0,Manhattan,Midtown Center,1637
