pickup_date,pickup_month,company,location_id,borough,zone,trips
2016-09-01,2016-09,Uber,2.0,Queens,Jamaica Bay,1
2016-09-01,2016-09,Uber,3.0,Bronx,Allerton/Pelham Gardens,67
2016-09-01,2016-09,Uber,4.0,Manhattan,Alphabet City,706
2016-09-01,2016-09,Uber,5.0,Staten Island,Arden Heights,7
2016-09-01,2016-09,Uber,6.0,Staten Island,Arrochar/Fort Wadsworth,29
2016-09-01,2016-09,Uber,7.0,Queens,Astoria,827
2016-09-01,2016-09,Uber,8.0,Queens,Astoria Park,5
2016-09-01,2016-09,Uber,9.0,Queens,Auburndale,54
2016-09-01,2016-09,Uber,10.0,Queens,Baisley Park,138
2016-09-01,2016-09,Uber,11.0,Brooklyn,Bath Beach,68
2016-09-01,2016-09,Uber,12.0,Manhattan,Battery Park,10
2016-09-01,2016-09,Uber,13.0,Manhattan,Battery Park City,1173
2016-09-01,2016-09,Uber,14.0,Brooklyn,Bay Ridge,504
2016-09-01,2016-09,Uber,15.0,Queens,Bay Terrace/Fort Totten,40
2016-09-01,2016-09,Uber,16.0,Queens,Bayside,144
2016-09-01,2016-09,Uber,17.0,Brooklyn,Bedford,890
2016-09-01,2016-09,Uber,18.0,Bronx,Bedford Park,121
2016-09-01,2016-09,Uber,19.0,Queens,Bellerose,35
2016-09-01,2016-09,Uber,20.0,Bronx,Belmont,85
2016-09-01,2016-09,Uber,21.0,Brooklyn,Bensonhurst East,135
2016-09-01,2016-09,Uber,22.0,Brooklyn,Bensonhurst West,190
2016-09-01,2016-09,Uber,23.0,Staten Island,Bloomfield/Emerson Hill,50
2016-09-01,2016-09,Uber,24.0,Manhattan,Bloomingdale,258
2016-09-01,2016-09,Uber,25.0,Brooklyn,Boerum Hill,563
2016-09-01,2016-09,Uber,26.0,Brooklyn,Borough Park,323
2016-09-01,2016-09,Uber,27.0,Queens,Breezy Point/Fort Tilden/Riis Beach,4
2016-09-01,2016-09,Uber,28.0,Queens,Briarwood/Jamaica Hills,172
2016-09-01,2016-09,Uber,29.0,Brooklyn,Brighton Beach,84
2016-09-01,2016-09,Uber,31.0,Bronx,Bronx Park,3
2016-09-01,2016-09,Uber,32.0,Bronx,Bronxdale,62
2016-09-01,2016-09,Uber,33.0,Brooklyn,Brooklyn Heights,636
2016-09-01,2016-09,Uber,34.0,Brooklyn,Brooklyn Navy Yard,104
2016-09-01,2016-09,Uber,35.0,Brooklyn,Brownsville,247
2016-09-01,2016-09,Uber,36.0,Brooklyn,Bushwick North,788
2016-09-01,2016-09,Uber,37.0,Brooklyn,Bushwick South,1056
2016-09-01,2016-09,Uber,38.0,Queens,Cambria Heights,42
2016-09-01,2016-09,Uber,39.0,Brooklyn,Canarsie,403
2016-09-01,2016-09,Uber,40.0,Brooklyn,Carroll Gardens,323
2016-09-01,2016-09,Uber,41.0,Manhattan,Central Harlem,639
2016-09-01,2016-09,Uber,42.0,Manhattan,Central Harlem North,638
2016-09-01,2016-09,Uber,43.0,Manhattan,Central Park,267
2016-09-01,2016-09,Uber,44.0,Staten Island,Charleston/Tottenville,5
2016-09-01,2016-09,Uber,45.0,Manhattan,Chinatown,355
2016-09-01,2016-09,Uber,46.0,Bronx,City Island,7
2016-09-01,2016-09,Uber,47.0,Bronx,Claremont/Bathgate,87
2016-09-01,2016-09,Uber,48.0,Manhattan,Clinton East,1947
2016-09-01,2016-09,Uber,49.0,Brooklyn,Clinton Hill,813
2016-09-01,2016-09,Uber,50.0,Manhattan,Clinton West,1088
2016-09-01,2016-09,Uber,51.0,Bronx,Co-Op City,75
2016-09-01,2016-09,Uber,52.0,Brooklyn,Cobble Hill,212
2016-09-01,2016-09,Uber,53.0,Queens,College Point,71
2016-09-01,2016-09,Uber,54.0,Brooklyn,Columbia Street,99
2016-09-01,2016-09,Uber,55.0,Brooklyn,Coney Island,80
2016-09-01,2016-09,Uber,56.0,Queens,Corona,145
2016-09-01,2016-09,Uber,57.0,Queens,Corona,14
2016-09-01,2016-09,Uber,58.0,Bronx,Country Club,9
2016-09-01,2016-09,Uber,59.0,Bronx,Crotona Park,2
2016-09-01,2016-09,Uber,60.0,Bronx,Crotona Park East,58
2016-09-01,2016-09,Uber,61.0,Brooklyn,Crown Heights North,1245
2016-09-01,2016-09,Uber,62.0,Brooklyn,Crown Heights South,325
2016-09-01,2016-09,Uber,63.0,Brooklyn,Cypress Hills,116
2016-09-01,2016-09,Uber,64.0,Queens,Douglaston,53
2016-09-01,2016-09,Uber,65.0,Brooklyn,Downtown Brooklyn/MetroTech,640
2016-09-01,2016-09,Uber,66.0,Brooklyn,DUMBO/Vinegar Hill,485
2016-09-01,2016-09,Uber,67.0,Brooklyn,Dyker Heights,157
2016-09-01,2016-09,Uber,68.0,Manhattan,East Chelsea,2078
2016-09-01,2016-09,Uber,69.0,Bronx,East Concourse/Concourse Village,156
2016-09-01,2016-09,Uber,70.0,Queens,East Elmhurst,128
2016-09-01,2016-09,Uber,71.0,Brooklyn,East Flatbush/Farragut,217
2016-09-01,2016-09,Uber,72.0,Brooklyn,East Flatbush/Remsen Village,266
2016-09-01,2016-09,Uber,73.0,Queens,East Flushing,62
2016-09-01,2016-09,Uber,74.0,Manhattan,East Harlem North,535
2016-09-01,2016-09,Uber,75.0,Manhattan,East Harlem South,558
2016-09-01,2016-09,Uber,76.0,Brooklyn,East New York,420
2016-09-01,2016-09,Uber,77.0,Brooklyn,East New York/Pennsylvania Avenue,122
2016-09-01,2016-09,Uber,78.0,Bronx,East Tremont,84
2016-09-01,2016-09,Uber,79.0,Manhattan,East Village,2946
2016-09-01,2016-09,Uber,80.0,Brooklyn,East Williamsburg,982
2016-09-01,2016-09,Uber,81.0,Bronx,Eastchester,45
2016-09-01,2016-09,Uber,82.0,Queens,Elmhurst,357
2016-09-01,2016-09,Uber,83.0,Queens,Elmhurst/Maspeth,100
2016-09-01,2016-09,Uber,84.0,Staten Island,Eltingville/Annadale/Prince's Bay,8
2016-09-01,2016-09,Uber,85.0,Brooklyn,Erasmus,162
2016-09-01,2016-09,Uber,86.0,Queens,Far Rockaway,13
2016-09-01,2016-09,Uber,87.0,Manhattan,Financial District North,1393
2016-09-01,2016-09,Uber,88.0,Manhattan,Financial District South,522
2016-09-01,2016-09,Uber,89.0,Brooklyn,Flatbush/Ditmas Park,654
2016-09-01,2016-09,Uber,90.0,Manhattan,Flatiron,1487
2016-09-01,2016-09,Uber,91.0,Brooklyn,Flatlands,287
2016-09-01,2016-09,Uber,92.0,Queens,Flushing,316
2016-09-01,2016-09,Uber,93.0,Queens,Flushing Meadows-Corona Park,650
2016-09-01,2016-09,Uber,94.0,Bronx,Fordham South,40
2016-09-01,2016-09,Uber,95.0,Queens,Forest Hills,484
2016-09-01,2016-09,Uber,96.0,Queens,Forest Park/Highland Park,8
2016-09-01,2016-09,Uber,97.0,Brooklyn,Fort Greene,681
2016-09-01,2016-09,Uber,98.0,Queens,Fresh Meadows,69
2016-09-01,2016-09,Uber,100.0,Manhattan,Garment District,1468
2016-09-01,2016-09,Uber,101.0,Queens,Glen Oaks,35
2016-09-01,2016-09,Uber,102.0,Queens,Glendale,129
2016-09-01,2016-09,Uber,106.0,Brooklyn,Gowanus,297
2016-09-01,2016-09,Uber,107.0,Manhattan,Gramercy,1978
2016-09-01,2016-09,Uber,108.0,Brooklyn,Gravesend,68
2016-09-01,2016-09,Uber,109.0,Staten Island,Great Kills,14
2016-09-01,2016-09,Uber,111.0,Brooklyn,Green-Wood Cemetery,8
2016-09-01,2016-09,Uber,112.0,Brooklyn,Greenpoint,1165
2016-09-01,2016-09,Uber,113.0,Manhattan,Greenwich Village North,1555
2016-09-01,2016-09,Uber,114.0,Manhattan,Greenwich Village South,1265
2016-09-01,2016-09,Uber,115.0,Staten Island,Grymes Hill/Clifton,44
2016-09-01,2016-09,Uber,116.0,Manhattan,Hamilton Heights,417
2016-09-01,2016-09,Uber,117.0,Queens,Hammels/Arverne,26
2016-09-01,2016-09,Uber,118.0,Staten Island,Heartland Village/Todt Hill,36
2016-09-01,2016-09,Uber,119.0,Bronx,Highbridge,105
2016-09-01,2016-09,Uber,120.0,Manhattan,Highbridge Park,7
2016-09-01,2016-09,Uber,121.0,Queens,Hillcrest/Pomonok,205
2016-09-01,2016-09,Uber,122.0,Queens,Hollis,42
2016-09-01,2016-09,Uber,123.0,Brooklyn,Homecrest,195
2016-09-01,2016-09,Uber,124.0,Queens,Howard Beach,51
2016-09-01,2016-09,Uber,125.0,Manhattan,Hudson Sq,846
2016-09-01,2016-09,Uber,126.0,Bronx,Hunts Point,49
2016-09-01,2016-09,Uber,127.0,Manhattan,Inwood,151
2016-09-01,2016-09,Uber,128.0,Manhattan,Inwood Hill Park,15
2016-09-01,2016-09,Uber,129.0,Queens,Jackson Heights,439
2016-09-01,2016-09,Uber,130.0,Queens,Jamaica,287
2016-09-01,2016-09,Uber,131.0,Queens,Jamaica Estates,133
2016-09-01,2016-09,Uber,132.0,Queens,JFK Airport,2457
2016-09-01,2016-09,Uber,133.0,Brooklyn,Kensington,146
2016-09-01,2016-09,Uber,134.0,Queens,Kew Gardens,143
2016-09-01,2016-09,Uber,135.0,Queens,Kew Gardens Hills,194
2016-09-01,2016-09,Uber,136.0,Bronx,Kingsbridge Heights,79
2016-09-01,2016-09,Uber,137.0,Manhattan,Kips Bay,1071
2016-09-01,2016-09,Uber,138.0,Queens,LaGuardia Airport,2940
2016-09-01,2016-09,Uber,139.0,Queens,Laurelton,73
2016-09-01,2016-09,Uber,140.0,Manhattan,Lenox Hill East,1251
2016-09-01,2016-09,Uber,141.0,Manhattan,Lenox Hill West,1434
2016-09-01,2016-09,Uber,142.0,Manhattan,Lincoln Square East,1320
2016-09-01,2016-09,Uber,143.0,Manhattan,Lincoln Square West,770
2016-09-01,2016-09,Uber,144.0,Manhattan,Little Italy/NoLiTa,1810
2016-09-01,2016-09,Uber,145.0,Queens,Long Island City/Hunters Point,678
2016-09-01,2016-09,Uber,146.0,Queens,Long Island City/Queens Plaza,270
2016-09-01,2016-09,Uber,147.0,Bronx,Longwood,63
2016-09-01,2016-09,Uber,148.0,Manhattan,Lower East Side,1696
2016-09-01,2016-09,Uber,149.0,Brooklyn,Madison,154
2016-09-01,2016-09,Uber,150.0,Brooklyn,Manhattan Beach,78
2016-09-01,2016-09,Uber,151.0,Manhattan,Manhattan Valley,524
2016-09-01,2016-09,Uber,152.0,Manhattan,Manhattanville,217
2016-09-01,2016-09,Uber,153.0,Manhattan,Marble Hill,36
2016-09-01,2016-09,Uber,154.0,Brooklyn,Marine Park/Floyd Bennett Field,6
2016-09-01,2016-09,Uber,155.0,Brooklyn,Marine Park/Mill Basin,205
2016-09-01,2016-09,Uber,156.0,Staten Island,Mariners Harbor,28
2016-09-01,2016-09,Uber,157.0,Queens,Maspeth,154
2016-09-01,2016-09,Uber,158.0,Manhattan,Meatpacking/West Village West,1405
2016-09-01,2016-09,Uber,159.0,Bronx,Melrose South,91
2016-09-01,2016-09,Uber,160.0,Queens,Middle Village,127
2016-09-01,2016-09,Uber,161.0,Manhattan,Midtown Center,3085
2016-09-01,2016-09,Uber,162.0,Manhattan,Midtown East,2185
2016-09-01,2016-09,Uber,163.0,Manhattan,Midtown North,1837
2016-09-01,2016-09,Uber,164.0,Manhattan,Midtown South,2110
2016-09-01,2016-09,Uber,165.0,Brooklyn,Midwood,236
2016-09-01,2016-09,Uber,166.0,Manhattan,Morningside Heights,610
2016-09-01,2016-09,Uber,167.0,Bronx,Morrisania/Melrose,99
2016-09-01,2016-09,Uber,168.0,Bronx,Mott Haven/Port Morris,176
2016-09-01,2016-09,Uber,169.0,Bronx,Mount Hope,95
2016-09-01,2016-09,Uber,170.0,Manhattan,Murray Hill,2340
2016-09-01,2016-09,Uber,171.0,Queens,Murray Hill-Queens,113
2016-09-01,2016-09,Uber,172.0,Staten Island,New Dorp/Midland Beach,22
2016-09-01,2016-09,Uber,173.0,Queens,North Corona,82
2016-09-01,2016-09,Uber,174.0,Bronx,Norwood,109
2016-09-01,2016-09,Uber,175.0,Queens,Oakland Gardens,63
2016-09-01,2016-09,Uber,176.0,Staten Island,Oakwood,2
2016-09-01,2016-09,Uber,177.0,Brooklyn,Ocean Hill,208
2016-09-01,2016-09,Uber,178.0,Brooklyn,Ocean Parkway South,84
2016-09-01,2016-09,Uber,179.0,Queens,Old Astoria,319
2016-09-01,2016-09,Uber,180.0,Queens,Ozone Park,74
2016-09-01,2016-09,Uber,181.0,Brooklyn,Park Slope,1137
2016-09-01,2016-09,Uber,182.0,Bronx,Parkchester,61
2016-09-01,2016-09,Uber,183.0,Bronx,Pelham Bay,41
