pickup_date,pickup_month,company,location_id,borough,zone,trips
2018-01-01,2018-01,Uber,3.0,Bronx,Allerton/Pelham Gardens,210
2018-01-01,2018-01,Uber,4.0,Manhattan,Alphabet City,801
2018-01-01,2018-01,Uber,5.0,Staten Island,Arden Heights,40
2018-01-01,2018-01,Uber,6.0,Staten Island,Arrochar/Fort Wadsworth,64
2018-01-01,2018-01,Uber,7.0,Queens,Astoria,1960
2018-01-01,2018-01,Uber,8.0,Queens,Astoria Park,14
2018-01-01,2018-01,Uber,9.0,Queens,Auburndale,109
2018-01-01,2018-01,Uber,10.0,Queens,Baisley Park,355
2018-01-01,2018-01,Uber,11.0,Brooklyn,Bath Beach,188
2018-01-01,2018-01,Uber,12.0,Manhattan,Battery Park,58
2018-01-01,2018-01,Uber,13.0,Manhattan,Battery Park City,617
2018-01-01,2018-01,Uber,14.0,Brooklyn,Bay Ridge,907
2018-01-01,2018-01,Uber,15.0,Queens,Bay Terrace/Fort Totten,88
2018-01-01,2018-01,Uber,16.0,Queens,Bayside,370
2018-01-01,2018-01,Uber,17.0,Brooklyn,Bedford,1502
2018-01-01,2018-01,Uber,18.0,Bronx,Bedford Park,707
2018-01-01,2018-01,Uber,19.0,Queens,Bellerose,80
2018-01-01,2018-01,Uber,20.0,Bronx,Belmont,328
2018-01-01,2018-01,Uber,21.0,Brooklyn,Bensonhurst East,414
2018-01-01,2018-01,Uber,22.0,Brooklyn,Bensonhurst West,533
2018-01-01,2018-01,Uber,23.0,Staten Island,Bloomfield/Emerson Hill,118
2018-01-01,2018-01,Uber,24.0,Manhattan,Bloomingdale,251
2018-01-01,2018-01,Uber,25.0,Brooklyn,Boerum Hill,870
2018-01-01,2018-01,Uber,26.0,Brooklyn,Borough Park,855
2018-01-01,2018-01,Uber,27.0,Queens,Breezy Point/Fort Tilden/Riis Beach,10
2018-01-01,2018-01,Uber,28.0,Queens,Briarwood/Jamaica Hills,286
2018-01-01,2018-01,Uber,29.0,Brooklyn,Brighton Beach,326
2018-01-01,2018-01,Uber,30.0,Queens,Broad Channel,7
2018-01-01,2018-01,Uber,31.0,Bronx,Bronx Park,65
2018-01-01,2018-01,Uber,32.0,Bronx,Bronxdale,344
2018-01-01,2018-01,Uber,33.0,Brooklyn,Brooklyn Heights,669
2018-01-01,2018-01,Uber,34.0,Brooklyn,Brooklyn Navy Yard,70
2018-01-01,2018-01,Uber,35.0,Brooklyn,Brownsville,631
2018-01-01,2018-01,Uber,36.0,Brooklyn,Bushwick North,1884
2018-01-01,2018-01,Uber,37.0,Brooklyn,Bushwick South,2242
2018-01-01,2018-01,Uber,38.0,Queens,Cambria Heights,72
2018-01-01,2018-01,Uber,39.0,Brooklyn,Canarsie,1013
2018-01-01,2018-01,Uber,40.0,Brooklyn,Carroll Gardens,412
2018-01-01,2018-01,Uber,41.0,Manhattan,Central Harlem,1085
2018-01-01,2018-01,Uber,42.0,Manhattan,Central Harlem North,1371
2018-01-01,2018-01,Uber,43.0,Manhattan,Central Park,707
2018-01-01,2018-01,Uber,44.0,Staten Island,Charleston/Tottenville,91
2018-01-01,2018-01,Uber,45.0,Manhattan,Chinatown,395
2018-01-01,2018-01,Uber,46.0,Bronx,City Island,25
2018-01-01,2018-01,Uber,47.0,Bronx,Claremont/Bathgate,469
2018-01-01,2018-01,Uber,48.0,Manhattan,Clinton East,2926
2018-01-01,2018-01,Uber,49.0,Brooklyn,Clinton Hill,1193
2018-01-01,2018-01,Uber,50.0,Manhattan,Clinton West,945
2018-01-01,2018-01,Uber,51.0,Bronx,Co-Op City,323
2018-01-01,2018-01,Uber,52.0,Brooklyn,Cobble Hill,162
2018-01-01,2018-01,Uber,53.0,Queens,College Point,189
