pickup_date,pickup_month,company,location_id,borough,zone,trips
2015-06-01,2015-06,Uber,3.0,Bronx,Allerton/Pelham Gardens,18
2015-06-01,2015-06,Uber,4.0,Manhattan,Alphabet City,518
2015-06-01,2015-06,Uber,6.0,Staten Island,Arrochar/Fort Wadsworth,4
2015-06-01,2015-06,Uber,7.0,Queens,Astoria,486
2015-06-01,2015-06,Uber,8.0,Queens,Astoria Park,2
2015-06-01,2015-06,Uber,9.0,Queens,Auburndale,18
2015-06-01,2015-06,Uber,10.0,Queens,Baisley Park,47
2015-06-01,2015-06,Uber,11.0,Brooklyn,Bath Beach,14
2015-06-01,2015-06,Uber,12.0,Manhattan,Battery Park,28
2015-06-01,2015-06,Uber,13.0,Manhattan,Battery Park City,997
2015-06-01,2015-06,Uber,14.0,Brooklyn,Bay Ridge,226
2015-06-01,2015-06,Uber,15.0,Queens,Bay Terrace/Fort Totten,14
2015-06-01,2015-06,Uber,16.0,Queens,Bayside,56
2015-06-01,2015-06,Uber,17.0,Brooklyn,Bedford,473
2015-06-01,2015-06,Uber,18.0,Bronx,Bedford Park,39
2015-06-01,2015-06,Uber,19.0,Queens,Bellerose,26
2015-06-01,2015-06,Uber,20.0,Bronx,Belmont,36
2015-06-01,2015-06,Uber,21.0,Brooklyn,Bensonhurst East,52
2015-06-01,2015-06,Uber,22.0,Brooklyn,Bensonhurst West,55
2015-06-01,2015-06,Uber,23.0,Staten Island,Bloomfield/Emerson Hill,10
2015-06-01,2015-06,Uber,24.0,Manhattan,Bloomingdale,155
2015-06-01,2015-06,Uber,25.0,Brooklyn,Boerum Hill,348
2015-06-01,2015-06,Uber,26.0,Brooklyn,Borough Park,123
2015-06-01,2015-06,Uber,27.0,Queens,Breezy Point/Fort Tilden/Riis Beach,1
2015-06-01,2015-06,Uber,28.0,Queens,Briarwood/Jamaica Hills,88
2015-06-01,2015-06,Uber,29.0,Brooklyn,Brighton Beach,19
2015-06-01,2015-06,Uber,31.0,Bronx,Bronx Park,8
2015-06-01,2015-06,Uber,32.0,Bronx,Bronxdale,21
2015-06-01,2015-06,Uber,33.0,Brooklyn,Brooklyn Heights,426
2015-06-01,2015-06,Uber,34.0,Brooklyn,Brooklyn Navy Yard,58
2015-06-01,2015-06,Uber,35.0,Brooklyn,Brownsville,75
2015-06-01,2015-06,Uber,36.0,Brooklyn,Bushwick North,387
2015-06-01,2015-06,Uber,37.0,Brooklyn,Bushwick South,572
2015-06-01,2015-06,Uber,38.0,Queens,Cambria Heights,16
2015-06-01,2015-06,Uber,39.0,Brooklyn,Canarsie,90
2015-06-01,2015-06,Uber,40.0,Brooklyn,Carroll Gardens,192
2015-06-01,2015-06,Uber,41.0,Manhattan,Central Harlem,437
2015-06-01,2015-06,Uber,42.0,Manhattan,Central Harlem North,413
2015-06-01,2015-06,Uber,43.0,Manhattan,Central Park,320
2015-06-01,2015-06,Uber,45.0,Manhattan,Chinatown,272
2015-06-01,2015-06,Uber,47.0,Bronx,Claremont/Bathgate,43
2015-06-01,2015-06,Uber,48.0,Manhattan,Clinton East,1603
2015-06-01,2015-06,Uber,49.0,Brooklyn,Clinton Hill,493
2015-06-01,2015-06,Uber,50.0,Manhattan,Clinton West,933
2015-06-01,2015-06,Uber,51.0,Bronx,Co-Op City,26
2015-06-01,2015-06,Uber,52.0,Brooklyn,Cobble Hill,134
2015-06-01,2015-06,Uber,53.0,Queens,College Point,25
2015-06-01,2015-06,Uber,54.0,Brooklyn,Columbia Street,58
2015-06-01,2015-06,Uber,55.0,Brooklyn,Coney Island,21
2015-06-01,2015-06,Uber,56.0,Queens,Corona,58
2015-06-01,2015-06,Uber,57.0,Queens,Corona,3
2015-06-01,2015-06,Uber,58.0,Bronx,Country Club,3
2015-06-01,2015-06,Uber,59.0,Bronx,Crotona Park,2
2015-06-01,2015-06,Uber,60.0,Bronx,Crotona Park East,17
