pickup_date,pickup_month,company,location_id,borough,zone,trips
2017-11-01,2017-11,Uber,3.0,Bronx,Allerton/Pelham Gardens,97
2017-11-01,2017-11,Uber,4.0,Manhattan,Alphabet City,413
2017-11-01,2017-11,Uber,5.0,Staten Island,Arden Heights,22
2017-11-01,2017-11,Uber,6.0,Staten Island,Arrochar/Fort Wadsworth,27
2017-11-01,2017-11,Uber,7.0,Queens,Astoria,788
2017-11-01,2017-11,Uber,8.0,Queens,Astoria Park,8
2017-11-01,2017-11,Uber,9.0,Queens,Auburndale,78
2017-11-01,2017-11,Uber,10.0,Queens,Baisley Park,179
2017-11-01,2017-11,Uber,11.0,Brooklyn,Bath Beach,89
2017-11-01,2017-11,Uber,12.0,Manhattan,Battery Park,29
2017-11-01,2017-11,Uber,13.0,Manhattan,Battery Park City,581
2017-11-01,2017-11,Uber,14.0,Brooklyn,Bay Ridge,498
2017-11-01,2017-11,Uber,15.0,Queens,Bay Terrace/Fort Totten,60
2017-11-01,2017-11,Uber,16.0,Queens,Bayside,196
2017-11-01,2017-11,Uber,17.0,Brooklyn,Bedford,682
2017-11-01,2017-11,Uber,18.0,Bronx,Bedford Park,272
2017-11-01,2017-11,Uber,19.0,Queens,Bellerose,47
2017-11-01,2017-11,Uber,20.0,Bronx,Belmont,178
2017-11-01,2017-11,Uber,21.0,Brooklyn,Bensonhurst East,277
2017-11-01,2017-11,Uber,22.0,Brooklyn,Bensonhurst West,307
2017-11-01,2017-11,Uber,23.0,Staten Island,Bloomfield/Emerson Hill,81
2017-11-01,2017-11,Uber,24.0,Manhattan,Bloomingdale,150
2017-11-01,2017-11,Uber,25.0,Brooklyn,Boerum Hill,459
2017-11-01,2017-11,Uber,26.0,Brooklyn,Borough Park,587
2017-11-01,2017-11,Uber,27.0,Queens,Breezy Point/Fort Tilden/Riis Beach,1
2017-11-01,2017-11,Uber,28.0,Queens,Briarwood/Jamaica Hills,150
2017-11-01,2017-11,Uber,29.0,Brooklyn,Brighton Beach,178
2017-11-01,2017-11,Uber,31.0,Bronx,Bronx Park,29
2017-11-01,2017-11,Uber,32.0,Bronx,Bronxdale,127
2017-11-01,2017-11,Uber,33.0,Brooklyn,Brooklyn Heights,462
2017-11-01,2017-11,Uber,34.0,Brooklyn,Brooklyn Navy Yard,91
2017-11-01,2017-11,Uber,35.0,Brooklyn,Brownsville,435
2017-11-01,2017-11,Uber,36.0,Brooklyn,Bushwick North,781
2017-11-01,2017-11,Uber,37.0,Brooklyn,Bushwick South,993
