pickup_date,pickup_month,company,location_id,borough,zone,trips
2017-05-01,2017-05,Uber,2.0,Queens,Jamaica Bay,1
2017-05-01,2017-05,Uber,3.0,Bronx,Allerton/Pelham Gardens,108
2017-05-01,2017-05,Uber,4.0,Manhattan,Alphabet City,372
2017-05-01,2017-05,Uber,5.0,Staten Island,Arden Heights,10
2017-05-01,2017-05,Uber,6.0,Staten Island,Arrochar/Fort Wadsworth,33
2017-05-01,2017-05,Uber,7.0,Queens,Astoria,704
2017-05-01,2017-05,Uber,8.0,Queens,Astoria Park,2
2017-05-01,2017-05,Uber,9.0,Queens,Auburndale,64
2017-05-01,2017-05,Uber,10.0,Queens,Baisley Park,197
2017-05-01,2017-05,Uber,11.0,Brooklyn,Bath Beach,104
2017-05-01,2017-05,Uber,12.0,Manhattan,Battery Park,21
2017-05-01,2017-05,Uber,13.0,Manhattan,Battery Park City,753
2017-05-01,2017-05,Uber,14.0,Brooklyn,Bay Ridge,517
2017-05-01,2017-05,Uber,15.0,Queens,Bay Terrace/Fort Totten,39
2017-05-01,2017-05,Uber,16.0,Queens,Bayside,137
2017-05-01,2017-05,Uber,17.0,Brooklyn,Bedford,733
2017-05-01,2017-05,Uber,18.0,Bronx,Bedford Park,265
2017-05-01,2017-05,Uber,19.0,Queens,Bellerose,59
2017-05-01,2017-05,Uber,20.0,Bronx,Belmont,171
2017-05-01,2017-05,Uber,21.0,Brooklyn,Bensonhurst East,246
2017-05-01,2017-05,Uber,22.0,Brooklyn,Bensonhurst West,329
2017-05-01,2017-05,Uber,23.0,Staten Island,Bloomfield/Emerson Hill,88
2017-05-01,2017-05,Uber,24.0,Manhattan,Bloomingdale,135
2017-05-01,2017-05,Uber,25.0,Brooklyn,Boerum Hill,447
2017-05-01,2017-05,Uber,26.0,Brooklyn,Borough Park,501
2017-05-01,2017-05,Uber,27.0,Queens,Breezy Point/Fort Tilden/Riis Beach,2
2017-05-01,2017-05,Uber,28.0,Queens,Briarwood/Jamaica Hills,149
2017-05-01,2017-05,Uber,29.0,Brooklyn,Brighton Beach,175
2017-05-01,2017-05,Uber,30.0,Queens,Broad Channel,2
2017-05-01,2017-05,Uber,31.0,Bronx,Bronx Park,26
2017-05-01,2017-05,Uber,32.0,Bronx,Bronxdale,133
2017-05-01,2017-05,Uber,33.0,Brooklyn,Brooklyn Heights,459
2017-05-01,2017-05,Uber,34.0,Brooklyn,Brooklyn Navy Yard,66
2017-05-01,2017-05,Uber,35.0,Brooklyn,Brownsville,366
2017-05-01,2017-05,Uber,36.0,Brooklyn,Bushwick North,572
2017-05-01,2017-05,Uber,37.0,Brooklyn,Bushwick South,822
2017-05-01,2017-05,Uber,38.0,Queens,Cambria Heights,60
2017-05-01,2017-05,Uber,39.0,Brooklyn,Canarsie,520
2017-05-01,2017-05,Uber,40.0,Brooklyn,Carroll Gardens,217
2017-05-01,2017-05,Uber,41.0,Manhattan,Central Harlem,498
2017-05-01,2017-05,Uber,42.0,Manhattan,Central Harlem North,697
2017-05-01,2017-05,Uber,43.0,Manhattan,Central Park,207
2017-05-01,2017-05,Uber,44.0,Staten Island,Charleston/Tottenville,14
2017-05-01,2017-05,Uber,45.0,Manhattan,Chinatown,243
2017-05-01,2017-05,Uber,46.0,Bronx,City Island,6
2017-05-01,2017-05,Uber,47.0,Bronx,Claremont/Bathgate,172
2017-05-01,2017-05,Uber,48.0,Manhattan,Clinton East,1295
2017-05-01,2017-05,Uber,49.0,Brooklyn,Clinton Hill,598
2017-05-01,2017-05,Uber,50.0,Manhattan,Clinton West,757
2017-05-01,2017-05,Uber,51.0,Bronx,Co-Op City,135
2017-05-01,2017-05,Uber,52.0,Brooklyn,Cobble Hill,124
2017-05-01,2017-05,Uber,53.0,Queens,College Point,65
